2,2,0.388305496,0.416622198,0.062087472,0.001902442,0.085656206,0.044095182,0.05869873
2,2,0.390038858,0.346814303,0.066355868,0,0.139098683,0.057692308,0.032692308
2,2,1,0,0,0,0,0,0.5
3,2,0.299358979,0.279487189,0.177564105,0,0.226923082,0.016666668,0.191666668
3,2,0.373359338,0.373313765,0.05541294,0.003676001,0.136625243,0.057612728,0.072884703
3,2,0.415383538,0.336867138,0.063880621,0.0125,0.130403516,0.040965203,0.109583334
4,2,0.35595239,0.447619058,0.017857144,0,0.160714287,0.017857144,0
4,2,0.359428603,0.436377713,0.059969039,0,0.096936792,0.047287865,0.089833005
4,2,0.15,0.810000002,0,0,0.040000001,0,0.1
5,2,0.374390822,0.386679554,0.055999809,0.002682432,0.128489035,0.051758363,0.068958813
5,2,0.397181341,0.400227276,0.119250844,0.006060606,0.057886004,0.01939394,0.067676769
5,2,0.353061233,0.51462586,0,0,0.132312928,0,0.080952381
6,2,0.355749811,0.416151909,0.066860919,0,0.144949498,0.016287879,0.131944445
6,2,0.3358567,0.453283248,0.06496213,0.011548706,0.078939535,0.051985035,0.043349688
6,2,0.444444448,0.333333343,0,0,0.222222224,0,0
6,2,0.125,0.630952388,0.035714287,0,0.083333336,0.125,0
7,2,0.233333334,0.544444452,0,0,0.100000002,0.122222225,0.083333333
7,2,0.361305882,0.465062571,0.056869461,0.002788524,0.08137281,0.032600763,0.126646404
7,2,0,1,0,0,0,0,0
8,2,0.502075717,0.213858369,0,0.033333334,0.200366305,0.050366301,0.119169722
8,2,0.142857149,0.571428597,0,0,0.285714298,0,0
8,2,0.409444647,0.371868988,0.069975115,0.008937198,0.097861932,0.041912135,0.080026717
8,2,0.333333343,0.333333343,0,0,0.166666672,0.166666672,0
9,2,0.263888891,0.652777781,0.027777779,0,0.055555557,0,0
9,2,0.34666667,0.453333348,0.040000001,0,0.040000001,0.120000002,0.2
9,2,0.379107621,0.413450975,0.064986437,0.00486827,0.104220551,0.033366157,0.10634586
0,3,0.533594881,0.363961042,0.036697331,0,0.065746754,0,0.120445528
0,3,0.7,0.25,0,0,0.05,0,0.2
1,3,0.361053768,0.405161992,0.059810208,0.008333334,0.115921162,0.049719553,0.066749153
1,3,0.362957674,0.460444103,0.045599445,0.004504505,0.056213908,0.070280378,0.022382479
1,3,0.319999993,0.360000014,0.119999997,0.039999999,0.079999998,0.079999998,0.039999999
1,3,0.3454292,0.416731872,0.06167325,0.0042768,0.114892717,0.05699617,0.043217413
2,3,0.368657276,0.364679775,0.088005516,0.00462963,0.106098533,0.067929294,0.088576702
2,3,0.391638726,0.416443191,0.052715817,0.004590771,0.082073358,0.05253815,0.073766826
2,3,0.380513996,0.468170844,0.058096044,0.006756757,0.063694497,0.022767857,0.085267857
2,3,0.666666687,0.166666672,0,0,0.166666672,0,0
3,3,0.376486611,0.385032949,0.094791391,0.011111111,0.088309179,0.044268776,0.042222223
3,3,0.39965832,0.406834375,0.053527267,0.006159282,0.10084766,0.03297311,0.060002939
3,3,0.432923628,0.327326843,0.071598642,0,0.155163885,0.012987013,0.101105445
3,3,0.454545468,0.363636374,0.13636364,0,0.045454547,0,0.045454547
4,3,0.4375,0.25,0.0625,0,0.125,0.125,0
4,3,0.400000006,0.300000012,0.200000003,0,0.100000001,0,0
4,3,0.25306638,0.515692643,0.091269843,0.011363636,0.094516596,0.034090909,0.02435065
4,3,0.3666855,0.41575925,0.069330551,0,0.092894235,0.055330473,0.073055347
5,3,0.428571433,0.428571433,0,0,0.095238097,0.047619049,0
5,3,0.245549947,0.476554434,0.059506173,0.020555556,0.163389452,0.034444445,0.011111112
5,3,0.358298759,0.434712581,0.058045812,0.002051282,0.104384008,0.042507571,0.031386135
5,3,0.343042421,0.407399848,0.102198895,0,0.099681547,0.047677295,0.043940418
6,3,0.387612042,0.379400682,0.079806557,0.003914259,0.09199404,0.057272434,0.058869202
6,3,0.600000024,0.200000003,0,0,0.200000003,0,0
6,3,0.509704198,0.273953828,0.129761907,0,0.053246755,0.033333334,0.075468977
6,3,0.321408224,0.448738303,0.029761905,0,0.167735043,0.032356533,0.007936508
7,3,0.406551227,0.281673886,0.14404762,0,0.115505054,0.052222223,0.084632035
7,3,0.429448303,0.396517763,0.054107094,0.002150538,0.09544276,0.022333551,0.117349378
7,3,0.5,0.277777771,0.041666667,0,0.180555557,0,0.125
8,3,0.382169388,0.418207365,0.05380719,0.006363636,0.084434993,0.055017441,0.064889268
8,3,0.476190478,0.357503608,0.027777779,0.015151516,0.077922081,0.045454547,0.062770565
8,3,0.405419585,0.353227336,0.081868134,0,0.122693976,0.036790988,0.042424244
9,3,0.666666687,0.333333343,0,0,0,0,0.333333343
9,3,0.434483113,0.246357353,0.097836117,0,0.131559492,0.089763941,0.065255734
9,3,0.397687071,0.422800494,0.046632813,0.003875969,0.072229827,0.056773839,0.091299349
0,4,0.449675326,0.400216452,0.06861472,0,0.061038961,0.020454546,0.156818182
0,4,0.553370929,0.345651631,0.028245615,0.010526316,0.050701755,0.011503759,0.159749374
1,4,0.200000003,0.600000024,0.119999997,0,0,0.079999998,0.039999999
1,4,0.519505545,0.291689076,0.035728894,0,0.131635059,0.021441423,0.113927761
1,4,0.304668391,0.442308736,0.066815158,0.010526316,0.113521709,0.062159701,0.016984127
1,4,0.332523732,0.433773512,0.067862737,0.001272498,0.107199139,0.057368385,0.032828898
2,4,0.363467008,0.43505207,0.072754,0.001633303,0.083672582,0.043421052,0.035058994
2,4,0.455771908,0.353160214,0.039525952,0,0.09092889,0.060613039,0.032244853
2,4,0.393043002,0.378614742,0.067514512,0.002645503,0.123224992,0.030195361,0.063494511
2,4,0.647058845,0.235294119,0.05882353,0,0.05882353,0,0.176470593
3,4,0.414634138,0.365853667,0.024390243,0,0.170731708,0.024390243,0
3,4,0.35957922,0.423873538,0.060927351,0.002205174,0.117677229,0.0357375,0.05098007
3,4,0.335036313,0.355653824,0.068549248,0.008186071,0.183834254,0.048740296,0.04447809
3,4,0.359767079,0.445957532,0.072250859,0.011055942,0.063466844,0.047501747,0.054114716
4,4,0.298295461,0.579545461,0.076704547,0,0,0.045454547,0.076704547
4,4,0.35828246,0.338105418,0.105789582,0,0.11898657,0.078835979,0.066666667
4,4,0.373125985,0.407099513,0.067535042,0.002836567,0.106220238,0.04318267,0.081987748
5,4,0.373670641,0.385141026,0.072068334,0,0.119197835,0.047318009,0.041797291
5,4,0.590909064,0.181818187,0.13636364,0,0.045454547,0.045454547,0.090909094
5,4,0.392372753,0.398430031,0.066913607,0.000661376,0.095084108,0.046213462,0.072406608
5,4,0.346630439,0.464130439,0.035,0,0.103804349,0.050434783,0.040434783
6,4,0.397315883,0.378172255,0.076136097,0.003852147,0.093796929,0.050726699,0.071892758
6,4,0.181818187,0.454545468,0.090909094,0,0.272727281,0,0
6,4,0.35223524,0.32265725,0.066133324,0.002314815,0.220364361,0.036295024,0.069478045
6,4,0.565158382,0.24490951,0.033936653,0,0.148642536,0.007352941,0.007352941
7,4,0.461538464,0.307692319,0.15384616,0,0.07692308,0,0.07692308
7,4,0.350000002,0.425000012,0,0.125,0,0.100000002,0.100000002
7,4,0.441760465,0.279469184,0.124672234,0.003571429,0.111897548,0.038629149,0.032359308
7,4,0.480301247,0.327139254,0.065292021,0.014257028,0.076037254,0.036973207,0.167385643
8,4,0.292757562,0.412958036,0.109898991,0.006666667,0.134788518,0.037374687,0.068120917
8,4,0.421052635,0.263157904,0.052631579,0,0.157894731,0.105263159,0
8,4,0.418371669,0.368094929,0.054931256,0.011876822,0.109817766,0.036907569,0.100177185
8,4,0.514705897,0.301470592,0.0625,0,0.029411765,0.091911765,0.0625
9,4,0.39266026,0.416538466,0.067998576,0.011111111,0.068970798,0.042720798,0.089971511
9,4,0,0.666666687,0,0,0.333333343,0,0
9,4,0.40476191,0.333333336,0.181547621,0,0.059523812,0.020833334,0.125
9,4,0.392690782,0.445911923,0.058047183,0.004777094,0.057757401,0.04081563,0.092488808
0,5,0.488825495,0.396663382,0.048064714,0.011538462,0.038290599,0.016617357,0.09921856
0,5,0.527777781,0.444444445,0.027777779,0,0,0,0.25
1,5,0.263241244,0.458136307,0.109136854,0.003463418,0.108394682,0.057627514,0.039779704
1,5,0.363557696,0.385796011,0.067503117,0.002357187,0.118704621,0.061862226,0.04147037
1,5,0.293981603,0.533757214,0.046778714,0.003246753,0.069194198,0.053041527,0.017034301
2,5,0.345423721,0.426104335,0.077561463,0.006056938,0.103697996,0.040096239,0.061542542
2,5,0.75,0.25,0,0,0,0,0
2,5,0.205729781,0.608175527,0.068734166,0,0.047488744,0.069871795,0.022144523
2,5,0.34865992,0.494440203,0.03125,0.041666667,0.076407457,0.007575758,0.031385283
3,5,0.399791697,0.376884685,0.059985517,0.002607734,0.116072318,0.044658065,0.047647136
3,5,0.35477371,0.434814925,0.055250974,0,0.139142089,0.016018307,0.007246377
3,5,0.390731348,0.398897373,0.087920489,0.001136364,0.100245826,0.021068614,0.061763742
4,5,0.42456889,0.377786952,0.058576888,0.001862197,0.091893567,0.044194199,0.079043691
4,5,0,0.666666687,0,0,0.333333343,0,0
4,5,0.224509805,0.56993465,0.018518519,0.011111111,0.11666667,0.059259261,0
4,5,0.303653848,0.529935899,0.062692308,0,0.036858975,0.066858976,0.1
5,5,0.421612756,0.368665047,0.053107479,0.003957048,0.115066775,0.037328304,0.081015215
5,5,0.387349781,0.42639153,0.028731816,0.007352941,0.111738352,0.038435589,0.046078432
5,5,0.299020284,0.58475735,0.035144681,0.001594896,0.053508773,0.025974027,0.114661655
6,5,0.518422681,0.298825445,0.01948052,0,0.157715816,0.005555556,0.06879085
6,5,0.382254498,0.403008974,0.068902026,0.001764706,0.098881901,0.043378385,0.073328073
6,5,0.29305556,0.584920645,0.010416667,0,0.049107145,0.0625,0
7,5,0.395182148,0.420970298,0.069230156,0.006866864,0.077869393,0.029881154,0.098882299
7,5,0.310000007,0.478333335,0.016666667,0.05,0.1,0.045,0.045
7,5,0.207341274,0.656150803,0.079365082,0,0.057142859,0,0.055555557
8,5,0.448525164,0.373308274,0.039097746,0.010526316,0.118016197,0.010526316,0.059340662
8,5,0.406907009,0.39681819,0.061180399,0.002311297,0.10821592,0.023902307,0.094481016
8,5,0.376627131,0.50318058,0.038942308,0,0.01875,0.062500001,0.037361112
9,5,0.376785777,0.424185337,0.065373181,0.006884058,0.084209101,0.042562557,0.059699376
9,5,0.458333336,0.302083336,0.072916669,0,0.125,0.041666667,0.166666668
9,5,0.75,0.25,0,0,0,0,0
9,5,0.386764709,0.547058827,0.005882353,0.005882353,0.023529412,0.030882353,0.116666669
0,6,0.48683078,0.439443775,0.027623083,0,0.037345306,0.008757062,0.122033899
1,6,0.42462549,0.34901585,0.104609733,0,0.076101389,0.045647548,0.057850335
1,6,0.349912015,0.423580408,0.060599553,0.004273979,0.126668096,0.034649509,0.036645593
2,6,0.37372256,0.417511314,0.06537508,0.003409003,0.094403553,0.045320508,0.062421774
2,6,0.435745315,0.360947734,0.058457382,0,0.140219956,0.00462963,0.058704043
3,6,0.413980851,0.376182114,0.070038087,0.01100641,0.091978614,0.036813932,0.012817308
3,6,0.380399908,0.377608165,0.053388471,0.006994008,0.138780411,0.042302182,0.069075879
4,6,0.400276028,0.393623473,0.071612883,0.003091153,0.086565441,0.044831036,0.104103775
4,6,0.435188017,0.325256778,0.033630422,0,0.124819628,0.081105172,0.159893048
5,6,0.377170483,0.399340925,0.056012434,0.002623371,0.116908258,0.04134556,0.063282736
5,6,0.398951489,0.42424755,0.046109828,0.00877193,0.104082962,0.017836258,0.041845044
6,6,0.534013612,0.272108846,0.047619049,0.035714286,0.11054422,0,0.159863946
6,6,0.378527003,0.394190906,0.078507836,0.003030303,0.110444292,0.032774423,0.050090388
7,6,0.468961105,0.36088361,0.059275998,0.00261708,0.082568592,0.02500492,0.138310198
7,6,0.279797986,0.365656574,0.182828287,0,0.141414146,0.030303031,0
8,6,0.458333344,0.402777786,0.055555556,0,0,0.083333336,0.041666668
8,6,0.410951597,0.388802165,0.075962931,0.002467011,0.07792839,0.043027335,0.075259961
9,6,0.285714286,0.56122449,0.091836736,0,0.040816328,0.020408164,0.214285714
9,6,0.383631046,0.436877404,0.067001608,0.001236076,0.072377463,0.038876415,0.082567498
0,7,0.25,0.479166672,0.208333336,0,0.0625,0,0
0,7,0.463791439,0.44874414,0.0375,0.002314815,0.040801618,0.006847994,0.115126464
1,7,0.5,0.5,0,0,0,0,0
1,7,0.319583358,0.42475922,0.056443017,0.001234163,0.129903679,0.068076577,0.054623554
1,7,0.546428576,0.139285717,0.035714287,0,0.260714289,0.017857144,0.300000001
1,7,0.280006688,0.458772514,0.105093144,0,0.112889486,0.043238186,0.012976116
2,7,0.46706922,0.391292104,0.042026608,0,0.086880598,0.012731482,0.058244621
2,7,0.333333343,0.333333343,0,0,0.166666672,0.166666672,0
2,7,0.666666667,0.25,0,0.083333333,0,0,0.166666667
2,7,0.32826885,0.455200371,0.06123264,0.008033503,0.108085192,0.039179457,0.072723379
3,7,0.357744647,0.396865782,0.042403629,0.006547619,0.116874813,0.079563524,0.115294786
3,7,0.353639971,0.42223786,0.056884497,0.003408195,0.113276386,0.049962088,0.060775973
3,7,0.400000006,0.400000006,0,0,0,0.200000003,0.200000003
3,7,0.70197804,0.134725277,0.035384616,0,0.127912092,0,0.2
4,7,0.381385297,0.415183603,0.05058861,0.001385063,0.102833956,0.048623482,0.087971163
4,7,0.479166672,0.302083336,0,0,0.0625,0.15625,0.208333336
4,7,0.344444444,0.511111115,0,0,0.144444448,0,0.111111114
5,7,0.343622529,0.435115193,0.057976382,0.00360733,0.108101494,0.051577085,0.067785044
5,7,0.555555557,0.284722224,0,0,0.138888891,0.020833333,0.1875
5,7,0.371270988,0.378694851,0.05576821,0,0.158380803,0.035885168,0.036363637
6,7,0.328133912,0.433190893,0.020757022,0.004273504,0.163827842,0.049816851,0.013492064
6,7,0.345554864,0.434773875,0.06266157,0.003148148,0.102211613,0.051649943,0.083455416
6,7,0.550432908,0.395021653,0.036363637,0,0,0.018181819,0.05
7,7,0.403243077,0.394361518,0.06375902,0.00148248,0.095878086,0.040521115,0.120735905
7,7,0.375,0.452380955,0.017857143,0,0.136904763,0.017857143,0.226190478
7,7,0.565151524,0.362121224,0.022727274,0,0.050000001,0,0.022727274
8,7,0.453584663,0.237169318,0.04452381,0.026666667,0.166203705,0.071851853,0.090740741
8,7,0.393595623,0.405190218,0.055805716,0.005106688,0.096513177,0.043007949,0.102250568
9,7,0.383333335,0.197222228,0.027777779,0,0.144444446,0.247222224,0.083333333
9,7,0.481601736,0.365151518,0.027272728,0,0.111688313,0.014285714,0.085714286
9,7,0.39978453,0.418487455,0.061172021,0.004800725,0.087919861,0.02783542,0.082909191
0,8,0.537037038,0.388888892,0.037037038,0,0,0.037037038,0.25925926
0,8,0.497776751,0.42420223,0.026999588,0,0.043806432,0.007215007,0.103265307
1,8,0.237702931,0.528530851,0.074204693,0.003205128,0.077644942,0.078711472,0.032122899
1,8,0.25,0.666666687,0.041666668,0.041666668,0,0,0.041666668
1,8,0.309110921,0.352395233,0.108248898,0.005208334,0.138752761,0.086283863,0.045418477
1,8,0.368447678,0.362142793,0.070591866,0.005122724,0.141902326,0.050874047,0.040363784
2,8,0.393294439,0.38936234,0.070259082,0.00095705,0.10674716,0.03937994,0.060679801
2,8,0.210526317,0.631578922,0,0,0.105263159,0.052631579,0.052631579
2,8,0.450970372,0.374510116,0.054384425,0,0.115084596,0.005050505,0.052669555
2,8,0.293239639,0.543492694,0.065338446,0,0.059092521,0.038836701,0.045049236
3,8,0.142857149,0.428571433,0.142857149,0,0.285714298,0,0.142857149
3,8,0.411477712,0.353851409,0.047205213,0.0057743,0.147411647,0.034279729,0.040586711
3,8,0.43177028,0.453127881,0.041413473,0,0.031166538,0.037471336,0.251573901
3,8,0.401612207,0.381976031,0.059216648,0.008791371,0.112529043,0.035874705,0.042061527
4,8,0.194211352,0.60843047,0.042929294,0,0.111305365,0.043123545,0.04848485
4,8,0.399438075,0.393967587,0.04605487,0.009852217,0.104211951,0.046475314,0.084344958
4,8,0.2743605,0.604172483,0.084419516,0,0.037047512,0,0.125
5,8,0.376634364,0.350888424,0.106765558,0,0.149441807,0.016269842,0.035714287
5,8,0.181818187,0.613636374,0.06818182,0,0.113636367,0.022727273,0
5,8,0.434134857,0.337296978,0.060436546,0.007396594,0.126089712,0.033843494,0.057152366
5,8,0.21915152,0.575792457,0.053944547,0.005555556,0.098198791,0.047357141,0.042601497
6,8,0.400000006,0.600000024,0,0,0,0,0
6,8,0.417126715,0.352489496,0.056463153,0.000506586,0.132562469,0.03988448,0.052670674
6,8,0.529610285,0.245431651,0.052600932,0,0.150035715,0.022321429,0.058898965
6,8,0.366238479,0.446294389,0.068801266,0,0.076132749,0.042533125,0.130788621
7,8,0.320089999,0.530659574,0.055952383,0,0.065520284,0.027777778,0.079274636
7,8,0.430413862,0.39391067,0.060946463,0.002325581,0.088058102,0.024345332,0.120576027
7,8,0.303571433,0.511904769,0.035714287,0,0.14880953,0,0.041666668
8,8,0.392586088,0.258554338,0.083760686,0.02857143,0.220527475,0.016,0.09640049
8,8,0.226615318,0.612721762,0.055375818,0.003333333,0.06362045,0.038333334,0.015882353
8,8,0.389619729,0.37263492,0.082756846,0.002923602,0.112917672,0.039147248,0.07642016
9,8,0.378635841,0.513017694,0.052694237,0,0.045501867,0.010150376,0.089973624
9,8,0.215909093,0.306818187,0.045454547,0,0.261363641,0.170454547,0.170454547
9,8,0.421193048,0.383513739,0.073329771,0.001439702,0.092426359,0.028097394,0.092772675
0,9,0.621875003,0.288020836,0.036328125,0.000976563,0.03717448,0.015625,0.221177456
0,9,0.645833333,0.25,0,0,0.0625,0.041666667,0.3125
1,9,0.25,0.349999994,0.150000006,0,0.25,0,0
1,9,0.375982739,0.3759104,0.072730095,0.004845441,0.125338759,0.045192577,0.044724289
1,9,0.299264568,0.440908259,0.092933753,0,0.142403632,0.024489796,0.048752835
1,9,0.453516185,0.324198566,0.038467514,0,0.137548084,0.046269652,0.07231237
2,9,0.656121671,0.229159733,0.030303031,0,0.054112556,0.030303031,0.045843047
2,9,0.353919828,0.450890154,0.069744496,0.004502024,0.083477951,0.037465558,0.051341757
2,9,0.336012903,0.327938369,0.145560602,0,0.101749881,0.088738254,0.047712614
3,9,0.375168177,0.378166081,0.058273203,0.002607212,0.135536924,0.050248415,0.04835002
3,9,0.560000002,0.239999995,0.119999997,0,0.079999998,0,0.039999999
3,9,0.632070178,0.199192987,0.072578946,0,0.064578946,0.031578946,0.2287193
3,9,0.489030644,0.310166931,0.045480376,0.005,0.114748234,0.035573815,0.043675751
4,9,0.39829472,0.365543394,0.078583878,0,0.127178794,0.030399231,0.043362194
4,9,0.439921742,0.392063857,0.062317574,0.004615385,0.086196294,0.014885162,0.075828462
4,9,0.375,0.625,0,0,0,0,0.25
4,9,0,0.5,0,0,0.5,0,0
5,9,0.419280218,0.348027743,0.010416667,0,0.201671322,0.020604067,0.035030285
5,9,0.352941185,0.352941185,0.05882353,0.05882353,0.05882353,0.117647059,0.05882353
5,9,0.332575765,0.453463209,0.036038962,0,0.169588748,0.008333334,0.013636364
5,9,0.390373308,0.391016124,0.062276739,0.001068376,0.109294479,0.045970988,0.048491751
6,9,0.451800985,0.281405901,0.009065934,0.007936508,0.218393514,0.031397176,0.087188211
6,9,1,0,0,0,0,0,0.25
6,9,0.376806928,0.423930882,0.068595618,0.005252849,0.104267732,0.021146006,0.060304068
6,9,0.486834168,0.360442032,0.059742728,0,0.080635416,0.012345679,0.03885004
7,9,1,0,0,0,0,0,1
7,9,0.458250027,0.372019197,0.065880969,0,0.056112513,0.047287463,0.126969939
7,9,0,1,0,0,0,0,0
7,9,0.487760734,0.294736328,0.101534829,0.004132232,0.059887841,0.051948052,0.03939394
8,9,0.395142578,0.340118848,0.079291845,0.003968254,0.14530853,0.03616996,0.078349892
8,9,0.498611113,0.239801594,0.036785715,0,0.208134925,0.016666667,0.058333335
8,9,0.365079373,0.309523821,0.126984131,0,0.142857149,0.055555556,0
9,9,0.526923083,0.326923087,0.03846154,0,0.069230771,0.03846154,0.25
9,9,0.439969572,0.386790167,0.052884979,0.001984127,0.087302002,0.031069163,0.099171436
9,9,0.142857149,0.571428597,0,0,0.285714298,0,0
9,9,0.524207679,0.295676066,0.023964804,0,0.148459151,0.007692308,0.113819876
