Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
JD Ryder,RR Bose,5,0,2,0,5,0,0,24,12,200.00
JD Ryder,IK Pathan,3,0,0,1,1,0,0,7,5,140.00
JD Ryder,YA Abdulla,2,1,0,0,0,0,1,1,4,25.00
RV Uthappa,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
JH Kallis,IK Pathan,3,3,2,0,1,1,0,17,10,170.00
JH Kallis,YA Abdulla,3,2,1,0,1,0,1,8,8,100.00
JH Kallis,PP Chawla,3,6,1,0,0,0,0,8,10,80.00
JH Kallis,Yuvraj Singh,3,4,2,0,2,1,0,22,12,183.33
JH Kallis,RS Bopara,2,2,0,0,0,0,0,2,4,50.00
JH Kallis,VRV Singh,0,1,0,0,1,0,0,5,2,250.00
KP Pietersen,YA Abdulla,1,0,0,0,0,0,1,0,2,0.00
R Dravid,YA Abdulla,0,1,0,0,0,0,0,1,1,100.00
R Dravid,PP Chawla,3,3,1,0,0,0,1,5,8,62.50
R Dravid,Yuvraj Singh,1,2,1,0,0,0,0,4,4,100.00
LRPL Taylor,IK Pathan,0,1,0,0,1,0,0,5,2,250.00
LRPL Taylor,YA Abdulla,1,1,0,0,0,1,1,7,4,175.00
LRPL Taylor,PP Chawla,5,0,0,0,0,1,0,6,6,100.00
LRPL Taylor,Yuvraj Singh,1,0,1,0,0,0,0,2,2,100.00
LRPL Taylor,RS Bopara,0,2,0,0,0,0,0,2,2,100.00
LRPL Taylor,VRV Singh,2,1,0,0,3,0,0,13,6,216.66
V Kohli,YA Abdulla,0,1,0,0,0,0,0,1,1,100.00
V Kohli,VRV Singh,0,1,0,0,0,0,1,1,2,50.00
P Kumar,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
P Kumar,YA Abdulla,0,2,1,0,0,1,0,10,4,250.00
P Kumar,VRV Singh,0,1,1,0,0,0,0,3,2,150.00
R Vinay Kumar,IK Pathan,0,1,0,0,0,0,0,1,1,100.00
Pankaj Singh,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
A Kumble,IK Pathan,1,1,0,0,1,0,0,5,3,166.66
RS Bopara,P Kumar,4,7,1,0,2,2,0,29,16,181.25
RS Bopara,Pankaj Singh,1,3,0,0,1,0,0,7,5,140.00
RS Bopara,JH Kallis,1,6,0,0,1,1,1,16,10,160.00
RS Bopara,R Vinay Kumar,1,2,0,0,0,0,0,2,3,66.66
RS Bopara,KP Pietersen,1,2,0,0,0,0,0,2,3,66.66
RS Bopara,A Kumble,4,8,1,0,0,0,0,10,13,76.92
RS Bopara,JD Ryder,2,4,1,0,0,2,0,18,9,200.00
K Goel,P Kumar,2,3,0,0,0,0,0,3,5,60.00
K Goel,Pankaj Singh,1,3,2,0,1,0,0,11,7,157.14
K Goel,JH Kallis,1,3,0,0,0,0,0,3,4,75.00
K Goel,R Vinay Kumar,1,2,0,0,0,0,0,2,3,66.66
KC Sangakkara,JH Kallis,0,1,0,0,0,0,0,1,1,100.00
KC Sangakkara,KP Pietersen,3,4,0,0,1,1,0,14,9,155.55
KC Sangakkara,A Kumble,0,4,1,0,0,0,1,6,6,100.00
KC Sangakkara,JD Ryder,0,1,0,0,1,0,0,5,2,250.00
Yuvraj Singh,P Kumar,0,3,0,0,0,0,0,3,3,100.00
Yuvraj Singh,JH Kallis,0,2,2,0,3,1,0,24,8,300.00
Yuvraj Singh,A Kumble,2,3,0,0,0,0,0,3,5,60.00
Yuvraj Singh,JD Ryder,1,0,0,0,0,0,0,0,1,0.00
DPMD Jayawardene,JH Kallis,0,1,0,0,0,0,0,1,1,100.00
