Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,TA Boult,3,1,1,0,0,1,0,9,6,150.00
CH Gayle,B Kumar,5,0,0,0,2,0,0,8,7,114.28
CH Gayle,P Kumar,1,0,0,0,1,0,1,4,3,133.33
V Kohli,TA Boult,9,1,0,0,1,1,0,11,12,91.66
V Kohli,B Kumar,2,2,0,0,1,0,0,6,5,120.00
V Kohli,P Kumar,5,2,0,0,1,1,0,12,9,133.33
V Kohli,RS Bopara,1,3,0,0,0,0,1,3,5,60.00
V Kohli,KV Sharma,1,3,1,0,1,0,0,9,6,150.00
KD Karthik,P Kumar,3,2,0,0,1,0,0,6,6,100.00
KD Karthik,RS Bopara,1,1,0,0,0,0,0,1,2,50.00
KD Karthik,KV Sharma,0,2,0,0,0,0,1,2,3,66.66
AB de Villiers,TA Boult,0,0,0,0,1,0,1,4,2,200.00
AB de Villiers,B Kumar,0,2,0,0,1,0,0,6,3,200.00
AB de Villiers,P Kumar,1,0,0,0,0,0,0,0,1,0.00
AB de Villiers,RS Bopara,2,2,0,0,3,1,0,20,8,250.00
AB de Villiers,KV Sharma,4,5,0,0,0,0,0,5,9,55.55
AB de Villiers,A Ashish Reddy,1,1,2,0,0,1,0,11,5,220.00
Mandeep Singh,RS Bopara,0,0,0,0,0,0,1,0,1,0.00
DJG Sammy,RS Bopara,0,2,0,0,0,0,0,2,2,100.00
DJG Sammy,KV Sharma,2,4,0,0,0,0,0,4,6,66.66
DJG Sammy,A Ashish Reddy,0,0,0,0,0,0,1,0,1,0.00
SA Abbott,TA Boult,0,0,0,0,0,0,1,0,1,0.00
SA Abbott,B Kumar,1,2,0,0,0,0,0,2,3,66.66
SA Abbott,P Kumar,2,0,1,0,1,1,0,12,5,240.00
HV Patel,TA Boult,0,0,1,0,0,0,1,2,2,100.00
AN Ahmed,TA Boult,0,0,0,0,1,0,0,4,1,400.00
AN Ahmed,B Kumar,0,0,0,0,0,0,1,0,1,0.00
VR Aaron,B Kumar,1,0,0,0,0,1,1,6,3,200.00
YS Chahal,B Kumar,0,1,0,0,0,0,0,1,1,100.00
DA Warner,SA Abbott,0,1,1,0,1,0,0,7,3,233.33
DA Warner,HV Patel,1,0,0,0,3,1,0,18,5,360.00
DA Warner,VR Aaron,3,1,0,0,2,1,0,15,7,214.28
DA Warner,AN Ahmed,4,2,0,0,0,1,0,8,7,114.28
DA Warner,DJG Sammy,0,2,0,0,0,0,0,2,2,100.00
DA Warner,YS Chahal,0,1,0,0,0,1,1,7,3,233.33
S Dhawan,SA Abbott,2,2,0,0,2,0,0,10,6,166.66
S Dhawan,HV Patel,0,2,0,0,0,0,0,2,2,100.00
S Dhawan,VR Aaron,4,3,0,0,1,0,0,7,8,87.50
S Dhawan,AN Ahmed,7,3,0,0,0,2,0,15,12,125.00
S Dhawan,DJG Sammy,1,4,0,0,1,0,0,8,6,133.33
S Dhawan,YS Chahal,0,8,0,0,0,0,0,8,8,100.00
KS Williamson,HV Patel,3,2,0,0,0,0,0,2,5,40.00
KS Williamson,YS Chahal,0,3,0,0,0,0,1,3,4,75.00
KL Rahul,SA Abbott,1,2,0,0,0,0,0,2,3,66.66
KL Rahul,VR Aaron,0,3,0,0,1,1,0,13,5,260.00
KL Rahul,AN Ahmed,1,3,2,0,1,0,0,11,7,157.14
KL Rahul,DJG Sammy,0,2,1,0,1,0,0,8,4,200.00
KL Rahul,YS Chahal,2,6,0,0,1,0,0,10,9,111.11
