Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
M Vijay,DP Nannes,1,2,0,0,0,0,0,2,3,66.66
M Vijay,A Nehra,4,1,0,0,1,0,1,5,7,71.42
M Vijay,PJ Sangwan,0,1,1,0,1,0,0,7,3,233.33
ML Hayden,DP Nannes,5,2,0,0,2,0,0,10,9,111.11
ML Hayden,A Nehra,0,2,0,0,0,1,0,8,3,266.66
ML Hayden,PJ Sangwan,1,2,1,0,2,0,1,12,7,171.42
SK Raina,A Nehra,2,0,0,0,0,0,0,0,2,0.00
SK Raina,PJ Sangwan,1,1,0,0,0,1,0,7,3,233.33
SK Raina,TM Dilshan,3,5,1,0,0,0,0,7,9,77.77
SK Raina,A Mishra,0,2,0,0,1,1,0,12,4,300.00
SK Raina,R Bhatia,0,0,1,0,1,0,1,6,3,200.00
S Badrinath,PJ Sangwan,2,0,0,0,2,1,0,14,5,280.00
S Badrinath,TM Dilshan,1,6,0,0,1,1,0,16,9,177.77
S Badrinath,A Mishra,6,5,1,0,1,0,0,11,13,84.61
S Badrinath,R Bhatia,3,2,1,0,0,0,1,4,7,57.14
JA Morkel,A Nehra,0,0,0,0,1,0,1,4,2,200.00
JA Morkel,A Mishra,0,1,0,0,0,0,0,1,1,100.00
JA Morkel,R Bhatia,0,1,0,0,0,0,0,1,1,100.00
MS Dhoni,DP Nannes,0,0,0,0,0,0,1,0,1,0.00
MS Dhoni,A Nehra,0,2,0,0,0,0,0,2,2,100.00
MS Dhoni,R Bhatia,1,2,1,0,0,0,0,4,4,100.00
JDP Oram,DP Nannes,1,0,0,0,0,0,1,0,2,0.00
JDP Oram,A Nehra,1,1,0,0,0,0,0,1,2,50.00
JDP Oram,R Bhatia,1,2,0,0,0,0,0,2,3,66.66
SB Jakati,DP Nannes,1,1,1,0,2,0,1,11,6,183.33
SB Jakati,A Nehra,0,2,0,0,0,0,0,2,2,100.00
L Balaji,A Nehra,1,0,1,0,0,0,1,2,3,66.66
M Muralitharan,DP Nannes,1,2,0,0,0,0,0,2,3,66.66
M Muralitharan,A Nehra,0,1,0,0,0,0,0,1,1,100.00
G Gambhir,JA Morkel,5,3,0,0,2,0,0,11,10,110.00
G Gambhir,S Tyagi,1,2,0,0,0,0,1,2,4,50.00
DA Warner,JA Morkel,1,1,1,1,3,0,0,18,7,257.14
DA Warner,S Tyagi,4,1,1,0,1,0,0,7,7,100.00
DA Warner,SB Jakati,1,2,0,0,1,0,1,6,5,120.00
DA Warner,M Muralitharan,3,4,1,0,0,0,0,6,8,75.00
DA Warner,SK Raina,1,1,1,0,0,0,0,3,3,100.00
DA Warner,L Balaji,2,4,0,0,0,0,0,4,6,66.66
DA Warner,JDP Oram,2,1,0,0,0,1,0,7,4,175.00
AB de Villiers,S Tyagi,0,0,0,0,0,0,1,0,1,0.00
TM Dilshan,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
TM Dilshan,S Tyagi,4,2,0,0,0,1,0,8,7,114.28
TM Dilshan,SB Jakati,2,0,2,0,0,0,1,4,5,80.00
KD Karthik,SB Jakati,2,3,1,0,2,0,1,13,9,144.44
KD Karthik,M Muralitharan,2,6,1,0,2,0,0,16,11,145.45
KD Karthik,SK Raina,2,0,0,0,1,0,0,4,3,133.33
KD Karthik,L Balaji,0,4,0,0,2,0,0,12,6,200.00
KD Karthik,JDP Oram,0,1,0,0,0,1,0,7,2,350.00
M Manhas,SB Jakati,1,0,0,0,0,0,0,0,1,0.00
M Manhas,M Muralitharan,2,0,0,0,0,0,1,0,3,0.00
R Bhatia,JA Morkel,2,1,0,0,0,0,1,1,4,25.00
R Bhatia,SB Jakati,0,1,0,0,0,0,0,1,1,100.00
R Bhatia,M Muralitharan,2,0,0,0,0,0,0,0,2,0.00
PJ Sangwan,SB Jakati,2,0,0,0,0,0,1,0,3,0.00
A Mishra,JA Morkel,1,1,0,0,0,0,0,1,2,50.00
A Mishra,L Balaji,4,0,0,0,1,1,0,10,6,166.66
