Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MJ Lumb,JA Morkel,1,1,2,0,1,2,1,21,8,262.50
MJ Lumb,T Thushara,3,0,0,0,1,0,0,4,4,100.00
MJ Lumb,M Muralitharan,2,1,0,0,1,0,0,5,4,125.00
NV Ojha,JA Morkel,4,2,0,0,3,0,0,14,9,155.55
NV Ojha,T Thushara,4,1,0,0,1,0,1,5,7,71.42
NV Ojha,M Muralitharan,2,4,1,0,0,2,0,18,9,200.00
NV Ojha,Joginder Sharma,0,3,2,0,2,0,0,15,7,214.28
NV Ojha,SK Raina,2,5,0,0,0,1,0,11,8,137.50
NV Ojha,SB Jakati,2,5,0,0,0,2,0,17,9,188.88
FY Fazal,T Thushara,1,1,0,0,0,0,0,1,2,50.00
FY Fazal,M Muralitharan,2,2,0,0,0,0,0,2,4,50.00
FY Fazal,Joginder Sharma,1,2,1,0,1,0,0,8,5,160.00
FY Fazal,SK Raina,0,4,0,0,0,0,0,4,4,100.00
FY Fazal,SB Jakati,0,2,0,0,0,0,1,2,3,66.66
YK Pathan,M Muralitharan,0,2,0,0,0,0,0,2,2,100.00
YK Pathan,SB Jakati,1,0,1,0,1,0,1,6,4,150.00
AC Voges,JA Morkel,0,1,1,0,0,0,1,3,3,100.00
AC Voges,T Thushara,0,2,0,0,1,0,0,6,3,200.00
AC Voges,M Muralitharan,1,2,2,0,0,0,0,6,5,120.00
AC Voges,SB Jakati,3,5,0,0,0,0,0,5,8,62.50
AA Jhunjhunwala,JA Morkel,0,1,1,0,1,0,0,7,3,233.33
AA Jhunjhunwala,T Thushara,1,0,0,0,1,0,1,4,3,133.33
P Dogra,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
P Dogra,T Thushara,1,0,0,0,1,0,0,4,2,200.00
S Narwal,T Thushara,0,2,0,0,0,0,0,2,2,100.00
SW Tait,T Thushara,0,1,0,0,0,0,0,1,1,100.00
M Vijay,YK Pathan,1,5,0,0,1,0,0,9,7,128.57
M Vijay,S Narwal,2,1,0,0,3,2,0,25,8,312.50
M Vijay,SW Tait,4,1,1,0,0,0,0,3,6,50.00
M Vijay,SK Warne,0,3,0,0,0,0,0,3,3,100.00
M Vijay,SK Trivedi,3,0,1,0,0,0,0,2,4,50.00
ML Hayden,YK Pathan,2,2,1,0,1,0,1,8,7,114.28
ML Hayden,S Narwal,0,2,1,0,0,1,0,10,4,250.00
ML Hayden,SW Tait,2,1,0,0,0,0,0,1,3,33.33
SK Raina,YK Pathan,1,2,1,0,0,0,0,4,4,100.00
SK Raina,SW Tait,0,1,1,0,1,0,0,7,3,233.33
SK Raina,SK Warne,1,3,0,0,0,0,1,3,5,60.00
MS Dhoni,YK Pathan,2,1,0,0,0,0,0,1,3,33.33
MS Dhoni,S Narwal,0,2,1,0,1,0,0,8,4,200.00
MS Dhoni,SK Warne,0,3,0,0,0,0,0,3,3,100.00
MS Dhoni,SK Trivedi,3,3,0,0,1,0,0,7,7,100.00
MS Dhoni,AC Voges,0,2,0,0,0,0,0,2,2,100.00
S Badrinath,YK Pathan,1,1,0,0,0,0,0,1,2,50.00
S Badrinath,S Narwal,0,1,0,0,1,0,0,5,2,250.00
S Badrinath,SW Tait,1,1,0,0,0,0,1,1,3,33.33
S Badrinath,SK Warne,4,4,1,0,0,0,0,6,9,66.66
S Badrinath,SK Trivedi,2,4,1,0,0,0,0,6,7,85.71
S Badrinath,AC Voges,1,2,0,0,1,0,0,6,4,150.00
JA Morkel,YK Pathan,0,1,0,0,0,0,0,1,1,100.00
JA Morkel,SW Tait,2,2,1,0,1,0,1,8,7,114.28
JA Morkel,SK Warne,0,1,0,0,0,3,0,19,4,475.00
KB Arun Karthik,SW Tait,0,2,0,0,0,0,0,2,2,100.00
KB Arun Karthik,SK Trivedi,2,1,0,0,0,0,0,1,3,33.33
T Thushara,SK Trivedi,1,2,0,0,0,0,0,2,3,66.66
