Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
ST Jayasuriya,JA Morkel,2,3,1,0,1,1,0,15,8,187.50
ST Jayasuriya,S Tyagi,4,1,0,0,2,1,1,15,9,166.66
DJ Bravo,JA Morkel,5,0,0,0,0,0,1,0,6,0.00
DJ Bravo,S Tyagi,0,1,0,0,1,0,0,5,2,250.00
JP Duminy,JA Morkel,2,4,1,0,0,0,0,6,7,85.71
JP Duminy,S Tyagi,4,1,0,0,2,0,0,9,7,128.57
JP Duminy,M Muralitharan,7,5,0,0,0,1,0,11,13,84.61
JP Duminy,SK Raina,2,7,0,0,0,0,0,7,9,77.77
JP Duminy,SB Jakati,3,4,3,0,0,1,0,16,11,145.45
JP Duminy,L Balaji,0,5,0,0,2,0,0,13,7,185.71
SR Tendulkar,M Muralitharan,0,3,0,0,0,0,0,3,3,100.00
SR Tendulkar,SK Raina,2,3,1,0,0,0,1,5,7,71.42
SR Tendulkar,SB Jakati,1,3,0,0,0,0,0,3,4,75.00
AM Nayar,JA Morkel,1,1,0,0,0,1,0,7,3,233.33
AM Nayar,M Muralitharan,5,1,2,0,0,0,0,5,8,62.50
AM Nayar,SK Raina,3,4,0,0,0,1,0,10,8,125.00
AM Nayar,SB Jakati,0,1,1,0,1,0,0,7,3,233.33
AM Nayar,L Balaji,1,4,0,0,0,0,0,4,5,80.00
Harbhajan Singh,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
PA Patel,SL Malinga,0,0,0,0,0,0,1,0,1,0.00
ML Hayden,SL Malinga,8,4,1,0,1,0,0,10,14,71.42
ML Hayden,DS Kulkarni,2,4,1,0,1,0,0,10,8,125.00
ML Hayden,DJ Bravo,5,2,0,0,1,0,0,6,8,75.00
ML Hayden,Harbhajan Singh,3,5,1,0,0,1,0,13,10,130.00
ML Hayden,JP Duminy,1,4,1,0,0,0,0,6,6,100.00
ML Hayden,C Nanda,3,3,4,0,1,0,0,15,11,136.36
SK Raina,SL Malinga,4,0,0,0,1,0,0,4,5,80.00
SK Raina,DS Kulkarni,0,0,0,0,1,1,0,10,2,500.00
SK Raina,DJ Bravo,3,0,0,0,0,1,1,6,5,120.00
S Badrinath,DS Kulkarni,3,2,0,0,2,1,1,16,9,177.77
S Badrinath,DJ Bravo,2,0,0,0,0,0,0,0,2,0.00
S Badrinath,Harbhajan Singh,3,3,0,0,0,0,0,3,6,50.00
S Badrinath,JP Duminy,3,3,0,0,0,0,0,3,6,50.00
MS Dhoni,SL Malinga,1,2,1,0,0,0,0,4,4,100.00
MS Dhoni,DS Kulkarni,2,2,1,0,0,0,0,4,5,80.00
MS Dhoni,DJ Bravo,2,1,0,0,1,0,0,5,4,125.00
MS Dhoni,Harbhajan Singh,0,0,1,0,1,0,0,6,2,300.00
MS Dhoni,C Nanda,3,4,0,0,0,0,0,4,7,57.14
