Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MV Boucher,SM Pollock,2,3,0,1,1,0,0,10,7,142.85
MV Boucher,A Nehra,4,0,0,0,2,0,0,8,6,133.33
MV Boucher,CRD Fernando,1,0,0,0,0,0,1,0,2,0.00
SP Goswami,SM Pollock,5,8,0,0,1,0,0,12,14,85.71
SP Goswami,A Nehra,2,2,2,0,0,0,0,6,6,100.00
SP Goswami,CRD Fernando,1,2,0,0,0,0,1,2,4,50.00
Misba,CRD Fernando,0,0,0,0,0,0,1,0,1,0.00
R Dravid,SM Pollock,2,1,0,0,0,0,0,1,3,33.33
R Dravid,A Nehra,0,2,0,0,0,0,0,2,2,100.00
R Dravid,CRD Fernando,0,1,0,0,0,0,0,1,1,100.00
R Dravid,DS Kulkarni,2,3,0,0,0,0,0,3,5,60.00
R Dravid,DR Smith,1,2,1,0,0,0,1,4,5,80.00
CL White,CRD Fernando,4,0,0,0,0,0,0,0,4,0.00
CL White,DS Kulkarni,1,4,0,0,2,1,0,18,8,225.00
CL White,DR Smith,3,2,1,0,1,0,1,8,8,100.00
V Kohli,A Nehra,0,0,0,0,0,0,1,0,1,0.00
B Akhil,A Nehra,1,1,0,0,1,0,0,5,3,166.66
B Akhil,DR Smith,0,0,0,0,0,0,1,0,1,0.00
P Kumar,CRD Fernando,3,1,0,0,0,0,0,1,4,25.00
P Kumar,DS Kulkarni,1,1,0,0,1,0,0,5,3,166.66
P Kumar,DR Smith,2,2,0,0,0,0,0,2,4,50.00
R Vinay Kumar,CRD Fernando,3,1,1,0,1,1,1,13,8,162.50
R Vinay Kumar,DS Kulkarni,1,1,1,0,0,0,0,3,3,100.00
R Vinay Kumar,DR Smith,2,3,0,0,1,0,0,7,6,116.66
ST Jayasuriya,A Kumble,0,5,1,0,3,1,0,25,10,250.00
ST Jayasuriya,DW Steyn,8,1,0,0,0,0,1,1,10,10.00
ST Jayasuriya,P Kumar,0,1,0,0,0,1,0,7,2,350.00
ST Jayasuriya,R Vinay Kumar,5,1,0,0,1,2,0,17,9,188.88
ST Jayasuriya,B Akhil,2,4,0,0,0,0,0,4,6,66.66
SR Tendulkar,A Kumble,4,5,0,0,2,1,0,19,12,158.33
SR Tendulkar,DW Steyn,5,3,0,0,0,0,0,3,8,37.50
SR Tendulkar,P Kumar,6,2,1,0,1,0,0,8,10,80.00
SR Tendulkar,R Vinay Kumar,2,3,0,0,0,0,0,3,5,60.00
SR Tendulkar,B Akhil,4,3,0,0,1,0,0,7,8,87.50
RV Uthappa,A Kumble,1,1,0,0,0,0,0,1,2,50.00
RV Uthappa,DW Steyn,4,1,0,0,0,1,0,7,6,116.66
RV Uthappa,R Vinay Kumar,2,1,0,0,1,0,0,5,4,125.00
RV Uthappa,B Akhil,1,2,0,0,1,0,0,6,4,150.00
