Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
PA Patel,Sohail Tanvir,0,0,0,0,0,0,1,0,1,0.00
SP Fleming,Sohail Tanvir,1,0,0,0,0,0,1,0,2,0.00
S Vidyut,Sohail Tanvir,2,1,0,0,0,0,1,1,4,25.00
S Vidyut,SR Watson,5,0,0,0,1,0,0,4,6,66.66
SK Raina,Sohail Tanvir,3,1,0,0,0,0,0,1,4,25.00
SK Raina,MM Patel,1,5,0,0,0,0,1,5,7,71.42
SK Raina,SK Trivedi,0,2,1,0,2,0,0,12,5,240.00
SK Raina,SK Warne,1,4,1,0,0,0,0,6,6,100.00
SK Raina,YK Pathan,2,3,0,0,0,0,0,3,5,60.00
S Badrinath,Sohail Tanvir,1,0,0,0,0,0,0,0,1,0.00
S Badrinath,SR Watson,2,0,0,0,2,0,1,8,5,160.00
S Badrinath,MM Patel,5,0,0,0,1,0,0,4,6,66.66
S Badrinath,SK Trivedi,1,0,0,1,0,0,0,3,2,150.00
MS Dhoni,SR Watson,1,0,0,0,0,0,0,0,1,0.00
MS Dhoni,MM Patel,2,1,0,0,0,0,0,1,3,33.33
MS Dhoni,SK Warne,2,0,0,0,0,0,1,0,3,0.00
JA Morkel,Sohail Tanvir,0,0,0,0,0,0,1,0,1,0.00
JA Morkel,SR Watson,2,1,2,0,0,0,0,5,5,100.00
JA Morkel,MM Patel,1,4,1,0,0,0,0,6,6,100.00
JA Morkel,SK Trivedi,3,2,0,0,0,0,0,2,5,40.00
JA Morkel,SK Warne,2,1,2,0,3,1,0,23,9,255.55
JA Morkel,YK Pathan,4,2,0,0,1,0,0,6,7,85.71
Joginder Sharma,MM Patel,0,0,0,0,0,0,1,0,1,0.00
MS Gony,Sohail Tanvir,1,1,0,0,0,0,0,1,2,50.00
MS Gony,SR Watson,1,0,0,0,0,0,0,0,1,0.00
MS Gony,MM Patel,1,0,0,0,0,0,0,0,1,0.00
M Muralitharan,Sohail Tanvir,2,0,0,0,0,0,1,0,3,0.00
M Ntini,Sohail Tanvir,1,1,1,0,2,0,1,11,6,183.33
M Ntini,SR Watson,6,0,0,0,0,0,0,0,6,0.00
GC Smith,M Ntini,9,3,0,0,3,0,0,15,15,100.00
GC Smith,MS Gony,2,3,0,0,1,0,0,7,6,116.66
GC Smith,JA Morkel,3,1,0,0,0,0,0,1,4,25.00
GC Smith,M Muralitharan,6,4,1,0,0,0,0,6,11,54.54
GC Smith,SK Raina,2,2,1,0,0,0,0,4,5,80.00
GC Smith,S Vidyut,1,2,0,0,0,0,0,2,3,66.66
SA Asnodkar,M Ntini,1,2,0,0,0,0,0,2,3,66.66
SA Asnodkar,MS Gony,6,2,0,0,4,0,0,18,12,150.00
SA Asnodkar,JA Morkel,2,1,0,0,0,0,0,1,3,33.33
SA Asnodkar,M Muralitharan,4,3,1,0,0,0,0,5,8,62.50
SA Asnodkar,SK Raina,0,2,0,0,1,0,0,6,3,200.00
SA Asnodkar,S Vidyut,0,0,0,0,0,0,1,0,1,0.00
YK Pathan,M Muralitharan,1,0,0,0,0,0,1,0,2,0.00
YK Pathan,S Vidyut,1,0,1,0,0,1,0,8,3,266.66
SR Watson,M Muralitharan,1,1,1,0,0,0,0,3,3,100.00
SR Watson,S Vidyut,2,1,0,0,1,1,0,11,5,220.00
