Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
YK Pathan,Harbhajan Singh,0,1,0,0,3,1,0,19,5,380.00
YK Pathan,MG Johnson,0,0,0,0,0,0,1,0,1,0.00
G Gambhir,Harbhajan Singh,1,0,0,0,0,1,0,6,2,300.00
G Gambhir,MG Johnson,0,1,0,1,1,0,0,8,3,266.66
G Gambhir,SL Malinga,1,2,0,0,0,0,0,2,3,66.66
G Gambhir,PP Ojha,2,3,0,0,1,0,1,7,7,100.00
G Gambhir,KA Pollard,3,1,1,0,0,0,0,3,5,60.00
JH Kallis,MG Johnson,5,3,0,0,0,0,0,3,8,37.50
JH Kallis,SL Malinga,4,2,0,0,3,0,0,14,9,155.55
JH Kallis,PP Ojha,3,6,1,0,1,0,1,12,12,100.00
JH Kallis,KA Pollard,0,1,0,0,0,0,0,1,1,100.00
JH Kallis,YS Chahal,3,3,2,0,0,0,0,7,8,87.50
MK Tiwary,Harbhajan Singh,1,1,1,0,0,0,0,3,3,100.00
MK Tiwary,MG Johnson,1,1,1,0,0,0,0,3,3,100.00
MK Tiwary,SL Malinga,1,2,0,0,0,0,1,2,4,50.00
MK Tiwary,PP Ojha,1,2,0,0,0,0,0,2,3,66.66
MK Tiwary,KA Pollard,0,1,0,1,0,0,0,4,2,200.00
MK Tiwary,YS Chahal,2,3,1,0,2,1,0,19,9,211.11
EJG Morgan,Harbhajan Singh,0,2,0,0,1,0,0,6,3,200.00
EJG Morgan,MG Johnson,5,1,0,0,1,1,1,11,9,122.22
EJG Morgan,SL Malinga,1,2,0,0,1,0,0,6,4,150.00
EJG Morgan,PP Ojha,2,0,0,0,0,0,0,0,2,0.00
EJG Morgan,YS Chahal,4,1,0,1,1,0,0,8,7,114.28
DB Das,SL Malinga,2,0,0,0,0,0,1,0,3,0.00
DB Das,KA Pollard,1,2,0,0,1,0,0,6,4,150.00
R Bhatia,SL Malinga,0,1,0,0,0,0,0,1,1,100.00
DR Smith,L Balaji,6,3,0,0,1,0,0,7,10,70.00
DR Smith,Iqbal Abdulla,8,7,0,0,0,4,0,31,19,163.15
DR Smith,SP Narine,3,2,0,0,0,0,1,2,6,33.33
DR Smith,SMSM Senanayake,2,1,1,1,2,1,0,20,8,250.00
DR Smith,R Bhatia,0,2,0,0,0,0,0,2,2,100.00
SR Tendulkar,L Balaji,1,1,0,0,0,0,0,1,2,50.00
SR Tendulkar,Iqbal Abdulla,0,1,0,0,0,0,0,1,1,100.00
SR Tendulkar,SP Narine,2,0,0,0,0,0,1,0,3,0.00
KD Karthik,Iqbal Abdulla,1,1,0,0,0,0,0,1,2,50.00
KD Karthik,SP Narine,0,1,0,0,0,0,0,1,1,100.00
KD Karthik,SMSM Senanayake,0,1,0,0,1,0,1,5,3,166.66
RG Sharma,L Balaji,0,1,1,0,0,0,0,3,2,150.00
RG Sharma,Iqbal Abdulla,0,2,0,0,0,0,0,2,2,100.00
RG Sharma,SP Narine,2,5,0,0,1,0,1,9,9,100.00
RG Sharma,SMSM Senanayake,2,2,0,0,0,2,0,14,6,233.33
RG Sharma,R Bhatia,3,6,0,0,0,0,0,6,9,66.66
KA Pollard,L Balaji,1,3,2,0,0,0,0,7,6,116.66
KA Pollard,SP Narine,1,3,1,0,0,0,0,5,5,100.00
KA Pollard,SMSM Senanayake,1,3,0,0,0,1,0,9,5,180.00
KA Pollard,R Bhatia,1,4,0,0,2,0,1,12,8,150.00
AT Rayudu,L Balaji,0,2,2,0,0,0,0,6,4,150.00
AT Rayudu,SMSM Senanayake,0,2,0,0,0,0,0,2,2,100.00
AT Rayudu,R Bhatia,0,1,0,0,1,0,0,5,2,250.00
Harbhajan Singh,R Bhatia,0,1,0,0,0,1,0,7,2,350.00
