Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
V Sehwag,JH Kallis,4,4,0,0,5,1,0,30,14,214.28
V Sehwag,M Morkel,7,2,0,0,3,0,0,14,12,116.66
V Sehwag,UT Yadav,2,3,1,0,1,0,0,9,7,128.57
V Sehwag,SP Narine,0,4,1,0,1,0,0,10,6,166.66
V Sehwag,PP Chawla,2,4,0,0,0,0,1,4,7,57.14
V Sehwag,RN ten Doeschate,2,1,0,0,1,0,0,5,4,125.00
Mandeep Singh,M Morkel,2,0,0,0,0,0,1,0,3,0.00
WP Saha,M Morkel,2,0,0,0,1,0,1,4,4,100.00
WP Saha,UT Yadav,0,3,0,0,2,0,0,11,5,220.00
GJ Maxwell,JH Kallis,0,3,0,0,1,0,0,7,4,175.00
GJ Maxwell,M Morkel,1,1,0,0,0,0,0,1,2,50.00
GJ Maxwell,SP Narine,2,3,1,0,0,0,0,5,6,83.33
GJ Maxwell,PP Chawla,0,1,0,0,0,0,1,1,2,50.00
DA Miller,M Morkel,2,1,0,0,0,0,0,1,3,33.33
DA Miller,UT Yadav,0,0,0,0,1,0,1,4,2,200.00
DA Miller,PP Chawla,1,5,1,0,0,0,0,7,7,100.00
DA Miller,RN ten Doeschate,1,1,0,0,0,0,0,1,2,50.00
GJ Bailey,UT Yadav,0,2,1,0,0,0,0,4,3,133.33
GJ Bailey,SP Narine,1,1,1,0,0,0,0,3,3,100.00
GJ Bailey,PP Chawla,1,3,1,0,0,0,0,5,5,100.00
R Dhawan,UT Yadav,1,2,0,0,0,0,0,2,3,66.66
R Dhawan,PP Chawla,0,2,0,0,0,0,1,2,3,66.66
MG Johnson,UT Yadav,2,1,1,0,0,0,0,3,4,75.00
MG Johnson,SP Narine,4,1,0,0,1,1,1,11,8,137.50
AR Patel,SP Narine,0,1,0,0,0,0,0,1,1,100.00
RV Uthappa,Sandeep Sharma,7,1,0,0,3,0,0,13,11,118.18
RV Uthappa,MG Johnson,2,1,0,0,3,1,0,19,7,271.42
RV Uthappa,AR Patel,3,1,1,0,1,0,0,7,6,116.66
RV Uthappa,P Awana,0,1,1,0,1,0,1,7,4,175.00
G Gambhir,Sandeep Sharma,4,2,2,0,1,0,0,10,9,111.11
G Gambhir,MG Johnson,3,3,0,0,1,0,0,7,7,100.00
G Gambhir,AR Patel,3,4,1,0,1,0,0,10,9,111.11
G Gambhir,P Awana,0,3,0,0,2,0,0,11,5,220.00
G Gambhir,R Dhawan,0,8,2,0,1,0,0,16,11,145.45
G Gambhir,GJ Maxwell,0,1,2,0,1,0,0,9,4,225.00
MK Pandey,Sandeep Sharma,0,2,1,0,1,0,0,8,4,200.00
MK Pandey,MG Johnson,1,1,1,0,1,0,0,7,4,175.00
MK Pandey,AR Patel,6,3,0,0,0,0,0,3,9,33.33
MK Pandey,P Awana,2,1,0,0,0,0,0,1,3,33.33
MK Pandey,R Dhawan,2,8,2,0,1,0,0,16,13,123.07
MK Pandey,GJ Maxwell,1,1,0,0,0,0,0,1,2,50.00
