Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AC Gilchrist,IK Pathan,2,1,1,0,0,0,0,3,4,75.00
AC Gilchrist,S Sreesanth,0,0,1,0,2,2,0,22,5,440.00
AC Gilchrist,SJ Srivastava,0,0,0,0,2,0,1,8,3,266.66
VVS Laxman,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
VVS Laxman,S Sreesanth,0,2,0,0,0,0,0,2,2,100.00
VVS Laxman,SJ Srivastava,0,1,1,0,1,0,0,7,3,233.33
HH Gibbs,IK Pathan,1,1,0,0,1,0,0,5,3,166.66
HH Gibbs,S Sreesanth,2,3,0,0,0,0,0,3,5,60.00
HH Gibbs,SJ Srivastava,1,2,0,0,0,0,0,2,3,66.66
HH Gibbs,PP Chawla,1,4,1,0,0,0,0,6,6,100.00
HH Gibbs,Bipul Sharma,0,3,0,0,1,0,0,7,4,175.00
HH Gibbs,Yuvraj Singh,1,0,0,0,0,0,1,0,2,0.00
A Symonds,IK Pathan,1,2,0,0,0,0,0,2,3,66.66
A Symonds,S Sreesanth,2,1,0,0,2,1,0,15,6,250.00
A Symonds,SJ Srivastava,3,3,0,0,1,0,0,7,7,100.00
A Symonds,PP Chawla,2,5,1,0,0,1,0,13,9,144.44
A Symonds,Bipul Sharma,0,3,1,0,0,1,0,11,5,220.00
A Symonds,Yuvraj Singh,2,5,0,0,0,0,1,5,8,62.50
RG Sharma,Yuvraj Singh,1,1,0,0,0,0,0,1,2,50.00
Anirudh Singh,Bipul Sharma,0,0,0,0,0,0,1,0,1,0.00
TL Suman,IK Pathan,0,2,0,0,0,0,0,2,2,100.00
TL Suman,S Sreesanth,0,1,0,0,0,0,0,1,1,100.00
TL Suman,SJ Srivastava,0,3,0,0,0,0,0,3,3,100.00
TL Suman,PP Chawla,1,1,0,0,1,0,0,5,3,166.66
TL Suman,Bipul Sharma,1,1,0,0,0,0,0,1,2,50.00
TL Suman,Yuvraj Singh,5,4,0,0,1,1,0,14,11,127.27
WPUJC Vaas,IK Pathan,1,1,1,0,0,0,1,3,4,75.00
WPUJC Vaas,SJ Srivastava,1,2,0,0,1,1,0,12,5,240.00
WPUJC Vaas,Yuvraj Singh,0,1,0,0,0,0,0,1,1,100.00
Jaskaran Singh,S Sreesanth,1,1,1,0,0,0,0,3,3,100.00
RP Singh,S Sreesanth,0,1,0,1,0,0,0,4,2,200.00
RS Bopara,WPUJC Vaas,3,1,0,0,2,0,0,9,6,150.00
RS Bopara,RP Singh,5,1,1,0,1,0,0,7,8,87.50
RS Bopara,A Symonds,2,2,1,0,1,0,0,8,6,133.33
RS Bopara,PP Ojha,1,4,0,1,1,0,0,11,7,157.14
RS Bopara,RG Sharma,1,3,0,0,0,0,1,3,5,60.00
MS Bisla,WPUJC Vaas,3,0,0,0,0,0,0,0,3,0.00
MS Bisla,RP Singh,4,0,0,0,0,0,0,0,4,0.00
KC Sangakkara,WPUJC Vaas,2,0,0,0,0,0,1,0,3,0.00
Yuvraj Singh,WPUJC Vaas,4,0,0,0,1,0,1,4,6,66.66
DPMD Jayawardene,A Symonds,2,1,0,0,1,0,1,5,5,100.00
DPMD Jayawardene,PP Ojha,1,1,0,0,2,0,0,9,4,225.00
AB Barath,A Symonds,0,1,0,0,0,0,0,1,1,100.00
AB Barath,PP Ojha,3,1,0,0,0,0,1,1,5,20.00
AB Barath,RG Sharma,2,1,0,0,1,0,0,5,4,125.00
IK Pathan,WPUJC Vaas,0,2,0,0,0,1,0,8,3,266.66
IK Pathan,RP Singh,0,1,1,0,3,3,0,33,8,412.50
IK Pathan,A Symonds,1,3,1,0,0,0,0,5,5,100.00
IK Pathan,PP Ojha,2,2,1,0,0,0,0,4,5,80.00
IK Pathan,RG Sharma,2,4,0,0,0,1,0,10,7,142.85
IK Pathan,Jaskaran Singh,0,0,0,0,0,0,1,0,1,0.00
PP Chawla,WPUJC Vaas,1,1,0,0,1,0,0,5,3,166.66
PP Chawla,RP Singh,0,0,0,0,0,0,1,0,1,0.00
PP Chawla,A Symonds,4,3,0,0,0,0,0,3,7,42.85
PP Chawla,RG Sharma,1,1,0,0,0,0,0,1,2,50.00
Bipul Sharma,RP Singh,1,2,0,0,0,0,0,2,3,66.66
Bipul Sharma,PP Ojha,0,2,0,0,1,0,0,6,3,200.00
S Sreesanth,Jaskaran Singh,2,0,0,0,3,0,0,12,5,240.00
