Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CA Pujara,P Kumar,5,2,1,0,0,0,0,4,8,50.00
CA Pujara,P Awana,6,2,2,0,2,0,0,14,12,116.66
CA Pujara,MS Gony,4,2,0,0,3,0,1,14,10,140.00
CA Pujara,MG Neser,2,2,0,0,1,0,0,6,5,120.00
CA Pujara,PP Chawla,6,5,0,0,2,0,0,13,13,100.00
CH Gayle,P Kumar,4,0,1,0,1,0,0,6,6,100.00
CH Gayle,P Awana,1,2,1,0,1,0,0,8,5,160.00
CH Gayle,MS Gony,1,1,0,0,2,1,1,15,6,250.00
CH Gayle,MG Neser,1,2,2,0,1,2,0,22,8,275.00
CH Gayle,PP Chawla,3,2,2,0,1,0,0,10,8,125.00
V Kohli,P Kumar,1,2,1,0,0,0,0,4,4,100.00
V Kohli,P Awana,0,2,0,0,0,0,1,2,3,66.66
V Kohli,MS Gony,1,2,0,0,1,0,0,6,4,150.00
V Kohli,PP Chawla,2,0,1,0,0,0,0,2,3,66.66
AB de Villiers,P Kumar,0,1,0,0,0,0,0,1,1,100.00
AB de Villiers,P Awana,1,3,0,0,0,0,0,3,4,75.00
AB de Villiers,MS Gony,1,2,0,0,1,0,0,6,4,150.00
AB de Villiers,MG Neser,2,2,1,0,3,2,0,28,10,280.00
MC Henriques,P Kumar,2,1,0,0,1,1,0,11,5,220.00
MC Henriques,MG Neser,0,1,0,0,1,0,0,5,2,250.00
Mandeep Singh,R Rampaul,3,2,0,0,1,0,0,6,6,100.00
Mandeep Singh,RP Singh,1,1,0,0,0,0,0,1,2,50.00
Mandeep Singh,MC Henriques,0,1,0,0,1,0,0,5,2,250.00
Mandeep Singh,R Vinay Kumar,0,0,0,0,1,0,1,4,2,200.00
SE Marsh,R Rampaul,1,1,0,0,0,0,1,1,3,33.33
SE Marsh,RP Singh,2,1,0,0,1,0,0,5,4,125.00
Gurkeerat Singh,R Rampaul,3,0,0,0,0,0,0,0,3,0.00
Gurkeerat Singh,MC Henriques,5,1,1,0,2,0,0,11,9,122.22
Gurkeerat Singh,R Vinay Kumar,1,3,0,0,0,0,0,3,4,75.00
Gurkeerat Singh,M Kartik,1,0,1,0,1,0,1,6,4,150.00
DJ Hussey,RP Singh,1,1,1,0,0,0,0,3,3,100.00
DJ Hussey,MC Henriques,0,1,0,0,0,0,0,1,1,100.00
DJ Hussey,R Vinay Kumar,2,3,0,0,1,0,0,7,6,116.66
DJ Hussey,M Kartik,1,2,0,0,0,0,1,2,4,50.00
DA Miller,R Rampaul,1,3,3,0,1,1,0,19,9,211.11
DA Miller,RP Singh,1,2,1,0,3,2,0,28,9,311.11
DA Miller,MC Henriques,0,1,1,0,1,0,0,7,3,233.33
DA Miller,R Vinay Kumar,1,2,1,0,3,2,0,28,9,311.11
DA Miller,M Kartik,1,4,0,1,0,1,0,13,7,185.71
DA Miller,CH Gayle,0,0,0,0,0,1,0,6,1,600.00
R Sathish,R Rampaul,2,1,0,0,0,0,0,1,3,33.33
R Sathish,MC Henriques,1,1,0,1,0,0,0,4,3,133.33
R Sathish,R Vinay Kumar,0,3,1,0,0,0,0,5,4,125.00
R Sathish,M Kartik,1,2,0,0,0,0,0,2,3,66.66
R Sathish,CH Gayle,1,1,0,0,2,1,0,15,5,300.00
