Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AC Gilchrist,M Morkel,8,1,0,0,2,0,0,9,11,81.81
AC Gilchrist,UT Yadav,0,0,0,0,0,0,1,0,1,0.00
Mandeep Singh,UT Yadav,0,0,0,0,0,0,1,0,1,0.00
PC Valthaty,M Morkel,0,1,0,0,0,0,1,1,2,50.00
PC Valthaty,UT Yadav,7,1,0,0,0,0,0,1,8,12.50
DJ Hussey,M Morkel,1,1,0,0,0,0,0,1,2,50.00
DJ Hussey,UT Yadav,1,2,0,0,0,0,1,2,4,50.00
SD Chitnis,M Morkel,3,0,0,0,0,0,0,0,3,0.00
SD Chitnis,UT Yadav,2,1,0,0,0,0,0,1,3,33.33
SD Chitnis,VR Aaron,6,3,1,0,2,0,0,13,12,108.33
SD Chitnis,AD Russell,1,2,0,0,3,0,1,14,7,200.00
SD Chitnis,IK Pathan,2,4,0,0,0,1,0,10,7,142.85
Azhar Mahmood,M Morkel,0,0,0,0,0,0,1,0,1,0.00
Azhar Mahmood,UT Yadav,1,0,0,0,0,0,0,0,1,0.00
Azhar Mahmood,VR Aaron,6,4,0,0,0,1,0,10,11,90.90
Azhar Mahmood,AD Russell,3,4,1,0,3,0,0,18,11,163.63
Azhar Mahmood,IK Pathan,9,4,0,0,1,0,0,8,14,57.14
Gurkeerat Singh,M Morkel,0,0,0,0,0,0,1,0,1,0.00
Gurkeerat Singh,VR Aaron,0,1,0,0,0,0,0,1,1,100.00
Gurkeerat Singh,AD Russell,0,2,0,0,4,0,0,18,6,300.00
Gurkeerat Singh,IK Pathan,1,1,0,0,0,1,0,7,3,233.33
PP Chawla,M Morkel,0,1,0,0,0,0,1,1,2,50.00
RJ Harris,M Morkel,0,1,1,0,0,0,0,3,2,150.00
RJ Harris,UT Yadav,0,2,0,0,1,1,0,12,4,300.00
P Kumar,UT Yadav,0,1,1,0,0,0,0,3,2,150.00
UBT Chand,P Kumar,7,2,0,0,0,1,0,8,10,80.00
UBT Chand,RJ Harris,1,1,0,0,0,0,0,1,2,50.00
UBT Chand,P Awana,5,0,0,0,0,1,0,6,6,100.00
UBT Chand,PP Chawla,0,1,0,0,0,0,0,1,1,100.00
UBT Chand,Azhar Mahmood,3,0,1,0,0,0,1,2,5,40.00
DA Warner,P Kumar,4,1,0,1,1,1,0,14,8,175.00
DA Warner,RJ Harris,8,1,1,0,2,0,1,11,13,84.61
DA Warner,P Awana,1,1,0,0,1,3,0,23,6,383.33
DA Warner,PP Chawla,4,3,1,0,4,0,0,21,12,175.00
DA Warner,Azhar Mahmood,1,2,0,0,2,0,0,10,5,200.00
Y Venugopal Rao,P Kumar,1,1,0,0,1,0,0,5,3,166.66
Y Venugopal Rao,RJ Harris,3,2,0,0,0,0,0,2,5,40.00
Y Venugopal Rao,P Awana,0,0,0,0,1,1,0,10,2,500.00
Y Venugopal Rao,PP Chawla,4,2,1,0,0,0,0,4,7,57.14
Y Venugopal Rao,Azhar Mahmood,2,0,0,0,0,0,0,0,2,0.00
IK Pathan,RJ Harris,1,0,0,0,1,0,1,4,3,133.33
IK Pathan,PP Chawla,3,1,0,0,0,0,0,1,4,25.00
DPMD Jayawardene,RJ Harris,0,1,0,0,0,0,0,1,1,100.00
DPMD Jayawardene,P Awana,3,1,0,0,0,0,0,1,4,25.00
DPMD Jayawardene,Azhar Mahmood,2,0,1,0,1,0,1,6,5,120.00
NV Ojha,P Kumar,2,1,0,0,0,0,0,1,3,33.33
NV Ojha,Azhar Mahmood,2,0,0,0,1,0,0,4,3,133.33
