Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
R Dravid,RP Singh,1,1,0,0,1,0,0,5,3,166.66
R Dravid,DS Kulkarni,1,0,0,0,0,0,1,0,2,0.00
AM Rahane,RP Singh,6,1,0,0,2,0,0,9,9,100.00
AM Rahane,DS Kulkarni,2,2,0,0,0,0,1,2,5,40.00
AM Rahane,SL Malinga,1,2,0,0,0,0,0,2,3,66.66
SR Watson,DS Kulkarni,4,1,1,0,1,0,0,7,7,100.00
SR Watson,SL Malinga,4,2,1,0,2,0,0,12,9,133.33
SR Watson,Harbhajan Singh,1,2,0,0,0,0,0,2,3,66.66
SR Watson,DR Smith,5,3,0,0,0,1,0,9,9,100.00
SR Watson,KA Pollard,1,1,0,0,1,1,1,11,5,220.00
SR Watson,JEC Franklin,0,2,1,0,0,0,0,4,3,133.33
STR Binny,DS Kulkarni,4,0,0,0,0,0,0,0,4,0.00
STR Binny,Harbhajan Singh,2,2,0,0,3,2,0,26,9,288.88
STR Binny,DR Smith,0,2,1,0,0,0,0,4,3,133.33
STR Binny,KA Pollard,1,0,0,0,0,0,0,0,1,0.00
OA Shah,RP Singh,0,2,0,0,0,0,0,2,2,100.00
OA Shah,DS Kulkarni,0,1,0,0,0,0,0,1,1,100.00
OA Shah,SL Malinga,0,4,3,0,0,0,0,10,7,142.85
OA Shah,Harbhajan Singh,1,0,0,0,0,0,0,0,1,0.00
OA Shah,KA Pollard,5,3,0,0,1,1,0,13,10,130.00
OA Shah,JEC Franklin,1,2,0,0,0,0,0,2,3,66.66
AL Menaria,RP Singh,1,2,0,0,1,1,0,12,5,240.00
AL Menaria,DS Kulkarni,1,1,1,0,0,0,1,3,4,75.00
AL Menaria,SL Malinga,1,3,0,0,0,0,0,3,4,75.00
AL Menaria,Harbhajan Singh,4,1,0,0,0,0,0,1,5,20.00
AL Menaria,KA Pollard,0,2,0,0,0,0,0,2,2,100.00
DH Yagnik,DS Kulkarni,0,0,1,0,0,0,0,2,1,200.00
DH Yagnik,SL Malinga,0,0,0,0,1,0,1,4,2,200.00
SR Tendulkar,A Chandila,2,3,0,0,0,0,0,3,5,60.00
SR Tendulkar,SR Watson,2,2,0,0,1,0,0,6,5,120.00
SR Tendulkar,SW Tait,3,6,0,0,1,0,0,10,10,100.00
SR Tendulkar,GB Hogg,5,4,2,1,2,0,0,19,14,135.71
SR Tendulkar,SK Trivedi,4,8,1,0,1,0,0,14,14,100.00
SR Tendulkar,STR Binny,0,2,0,0,1,0,0,6,3,200.00
DR Smith,A Chandila,1,3,0,0,0,3,0,21,7,300.00
DR Smith,SR Watson,9,2,0,0,2,0,0,10,13,76.92
DR Smith,SW Tait,2,6,3,0,3,0,0,24,14,171.42
DR Smith,GB Hogg,5,3,0,0,2,0,0,11,10,110.00
DR Smith,SK Trivedi,4,4,1,0,2,0,0,14,11,127.27
DR Smith,STR Binny,0,1,1,0,1,0,0,7,3,233.33
