Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AC Gilchrist,IK Pathan,2,1,0,0,1,0,1,5,5,100.00
AC Gilchrist,S Kaul,0,2,0,0,1,0,0,6,3,200.00
AC Gilchrist,M Morkel,1,3,0,0,0,0,0,3,4,75.00
AC Gilchrist,A Nehra,4,1,1,0,3,2,0,27,11,245.45
AC Gilchrist,UT Yadav,2,1,0,0,0,0,0,1,3,33.33
SE Marsh,IK Pathan,3,4,1,0,3,0,0,18,11,163.63
SE Marsh,S Kaul,4,6,0,0,0,0,0,6,10,60.00
SE Marsh,M Morkel,5,3,0,0,1,0,1,7,10,70.00
SE Marsh,A Nehra,4,1,0,0,0,0,0,1,5,20.00
SE Marsh,UT Yadav,4,1,0,0,3,0,0,13,8,162.50
Azhar Mahmood,IK Pathan,1,3,0,0,0,0,0,3,4,75.00
Azhar Mahmood,S Kaul,0,2,0,0,0,0,0,2,2,100.00
Azhar Mahmood,A Nehra,0,0,0,0,1,0,1,4,2,200.00
Azhar Mahmood,UT Yadav,5,0,0,0,0,0,0,0,5,0.00
DA Miller,IK Pathan,4,0,0,0,0,0,0,0,4,0.00
DA Miller,S Kaul,1,3,0,0,2,2,0,23,8,287.50
DA Miller,M Morkel,4,2,0,0,0,0,0,2,6,33.33
DA Miller,A Nehra,0,1,0,0,1,0,0,5,2,250.00
DA Miller,UT Yadav,0,2,0,0,0,2,0,14,4,350.00
R Sathish,S Kaul,0,1,0,0,0,0,0,1,1,100.00
R Sathish,M Morkel,1,0,2,0,0,1,0,10,4,250.00
R Sathish,A Nehra,2,1,0,0,0,0,1,1,4,25.00
R Sathish,UT Yadav,0,2,0,0,2,0,0,10,4,250.00
DPMD Jayawardene,P Kumar,8,2,0,0,0,0,0,2,10,20.00
DPMD Jayawardene,Azhar Mahmood,3,3,1,0,1,0,0,9,8,112.50
DPMD Jayawardene,Sandeep Sharma,3,1,1,0,0,0,1,3,6,50.00
DPMD Jayawardene,P Awana,5,4,1,0,1,0,0,10,11,90.90
DPMD Jayawardene,PP Chawla,1,3,1,0,1,1,0,15,7,214.28
UBT Chand,P Kumar,2,0,0,0,0,1,1,6,4,150.00
UBT Chand,Azhar Mahmood,3,1,0,0,0,0,0,1,4,25.00
IK Pathan,P Kumar,1,1,0,0,0,0,0,1,2,50.00
IK Pathan,Sandeep Sharma,4,0,0,0,0,0,1,0,5,0.00
DA Warner,Sandeep Sharma,0,0,0,0,0,0,1,0,1,0.00
V Sehwag,P Kumar,1,1,0,0,0,0,0,1,2,50.00
V Sehwag,Azhar Mahmood,0,2,0,0,1,0,0,6,3,200.00
V Sehwag,Sandeep Sharma,4,1,0,0,2,0,0,9,7,128.57
V Sehwag,P Awana,2,1,0,0,1,0,1,5,5,100.00
V Sehwag,PP Chawla,2,1,0,0,2,0,0,9,5,180.00
BJ Rohrer,P Kumar,0,3,0,0,0,0,0,3,3,100.00
BJ Rohrer,Azhar Mahmood,1,3,0,0,2,2,0,23,8,287.50
BJ Rohrer,Sandeep Sharma,0,1,0,0,0,1,0,7,2,350.00
BJ Rohrer,P Awana,5,2,0,0,2,0,0,10,9,111.11
BJ Rohrer,PP Chawla,2,2,2,0,0,0,1,6,7,85.71
CM Gautam,P Kumar,0,2,0,0,1,0,0,6,3,200.00
CM Gautam,Azhar Mahmood,0,1,0,0,0,0,0,1,1,100.00
CM Gautam,Sandeep Sharma,2,0,0,0,1,0,0,4,3,133.33
CM Gautam,PP Chawla,0,1,0,0,0,0,0,1,1,100.00
M Morkel,PP Chawla,0,1,0,0,0,2,1,13,4,325.00
