Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
AP Tare,SE Bond,1,1,0,0,0,0,1,1,3,33.33
S Dhawan,SE Bond,1,3,0,0,1,0,1,7,6,116.66
S Dhawan,AB Dinda,3,1,1,0,0,0,0,3,5,60.00
SS Tiwary,SE Bond,0,2,0,0,0,0,0,2,2,100.00
SS Tiwary,AB Dinda,3,4,1,0,1,0,0,10,9,111.11
SS Tiwary,JD Unadkat,4,6,0,0,0,0,0,6,10,60.00
SS Tiwary,SC Ganguly,0,2,0,0,0,1,0,8,3,266.66
SS Tiwary,M Kartik,1,2,1,0,1,0,1,8,6,133.33
SS Tiwary,DJ Hussey,2,2,1,0,2,0,0,12,7,171.42
JP Duminy,SE Bond,1,0,0,0,0,0,0,0,1,0.00
JP Duminy,AB Dinda,3,1,0,0,0,0,0,1,4,25.00
JP Duminy,JD Unadkat,1,3,1,0,1,0,1,9,7,128.57
JP Duminy,SC Ganguly,1,1,0,0,1,0,0,5,3,166.66
JP Duminy,M Kartik,5,2,0,0,0,0,0,2,7,28.57
JP Duminy,DJ Hussey,3,2,0,0,0,0,0,2,5,40.00
R Sathish,SE Bond,0,2,0,0,0,0,0,2,2,100.00
R Sathish,JD Unadkat,1,1,0,0,0,0,0,1,2,50.00
R Sathish,M Kartik,1,3,0,0,1,0,0,7,5,140.00
R Sathish,MK Tiwary,0,1,0,0,0,0,1,1,2,50.00
DJ Bravo,SE Bond,2,1,1,0,0,0,0,3,4,75.00
DJ Bravo,M Kartik,2,2,0,0,0,0,1,2,5,40.00
AT Rayudu,SE Bond,1,1,0,0,0,0,0,1,2,50.00
AT Rayudu,AB Dinda,1,1,0,0,1,0,0,5,3,166.66
AT Rayudu,JD Unadkat,1,1,1,0,2,0,0,11,5,220.00
AT Rayudu,M Kartik,0,1,0,0,0,0,0,1,1,100.00
AT Rayudu,MK Tiwary,1,1,1,0,0,1,0,9,4,225.00
STR Binny,SE Bond,0,2,1,0,1,0,0,8,4,200.00
STR Binny,AB Dinda,0,0,0,0,0,0,1,0,1,0.00
R McLaren,AB Dinda,2,0,0,0,0,0,0,0,2,0.00
SC Ganguly,AG Murtaza,7,2,0,0,0,1,0,8,10,80.00
SC Ganguly,CRD Fernando,2,2,0,0,1,1,0,12,6,200.00
SC Ganguly,R McLaren,1,0,0,0,1,0,0,4,2,200.00
SC Ganguly,DJ Bravo,1,3,0,0,0,0,0,3,4,75.00
SC Ganguly,STR Binny,0,3,0,0,0,0,0,3,3,100.00
SC Ganguly,JP Duminy,3,3,0,0,2,0,0,11,8,137.50
SC Ganguly,R Sathish,1,1,0,0,0,0,1,1,3,33.33
BB McCullum,AG Murtaza,1,4,0,0,0,0,0,4,5,80.00
BB McCullum,CRD Fernando,7,3,1,0,2,0,0,13,13,100.00
BB McCullum,R McLaren,7,2,1,0,2,0,0,12,12,100.00
BB McCullum,DJ Bravo,5,3,0,0,0,0,0,3,8,37.50
BB McCullum,STR Binny,0,2,0,0,1,0,0,6,3,200.00
BB McCullum,JP Duminy,2,2,0,0,2,0,0,10,6,166.66
BB McCullum,R Sathish,4,3,1,0,1,0,0,9,9,100.00
DJ Hussey,AG Murtaza,3,4,1,0,1,0,0,10,9,111.11
DJ Hussey,R McLaren,0,3,0,0,0,1,0,9,4,225.00
DJ Hussey,JP Duminy,0,1,0,0,0,0,0,1,1,100.00
