Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
M Vijay,SE Bond,2,2,0,0,1,0,0,6,5,120.00
M Vijay,I Sharma,4,2,0,0,2,0,0,10,8,125.00
M Vijay,AD Mathews,1,4,0,0,0,0,0,4,5,80.00
M Vijay,LR Shukla,0,0,0,0,2,0,1,8,3,266.66
M Vijay,M Kartik,2,1,2,0,0,0,0,5,5,100.00
ML Hayden,SE Bond,6,1,0,0,0,0,0,1,7,14.28
ML Hayden,I Sharma,0,0,0,0,0,0,1,0,1,0.00
SK Raina,I Sharma,2,1,0,0,0,0,0,1,3,33.33
SK Raina,AD Mathews,1,4,1,0,1,0,0,10,7,142.85
SK Raina,LR Shukla,4,3,0,0,1,0,0,7,8,87.50
SK Raina,M Kartik,1,0,0,0,0,0,0,0,1,0.00
SK Raina,BJ Hodge,0,0,0,0,0,0,1,0,1,0.00
S Badrinath,SE Bond,2,2,0,0,1,0,0,6,5,120.00
S Badrinath,I Sharma,1,2,1,0,1,1,0,14,6,233.33
S Badrinath,AD Mathews,0,2,1,0,1,0,0,8,4,200.00
S Badrinath,LR Shukla,2,4,1,0,0,0,0,6,7,85.71
S Badrinath,M Kartik,4,4,2,0,0,0,0,8,10,80.00
S Badrinath,BJ Hodge,0,1,0,0,0,0,0,1,1,100.00
MS Dhoni,SE Bond,0,2,2,0,2,1,0,20,7,285.71
MS Dhoni,I Sharma,1,1,2,0,2,0,0,13,6,216.66
MS Dhoni,AD Mathews,0,1,0,0,0,1,0,7,2,350.00
MS Dhoni,LR Shukla,1,2,0,0,2,1,0,16,6,266.66
MS Dhoni,M Kartik,3,3,2,0,0,0,0,7,8,87.50
MS Dhoni,BJ Hodge,2,1,1,0,0,0,0,3,4,75.00
BJ Hodge,JA Morkel,1,0,0,0,0,0,1,0,2,0.00
MK Tiwary,MS Gony,0,0,0,0,2,0,1,8,3,266.66
SC Ganguly,JA Morkel,7,1,0,0,0,0,0,1,8,12.50
SC Ganguly,MS Gony,0,2,0,0,1,0,0,6,3,200.00
SC Ganguly,L Balaji,3,3,0,0,0,0,0,3,6,50.00
SC Ganguly,M Muralitharan,1,1,0,0,0,0,0,1,2,50.00
SC Ganguly,JM Kemp,0,0,0,0,0,0,1,0,1,0.00
WP Saha,JA Morkel,1,0,0,0,1,0,0,4,2,200.00
WP Saha,MS Gony,5,0,1,0,3,0,0,14,9,155.55
WP Saha,L Balaji,0,0,0,0,1,0,1,4,2,200.00
OA Shah,MS Gony,1,1,0,0,1,0,0,5,3,166.66
OA Shah,L Balaji,0,0,0,0,0,0,1,0,1,0.00
AD Mathews,L Balaji,1,2,0,0,0,0,0,2,3,66.66
AD Mathews,M Muralitharan,2,2,0,0,0,0,0,2,4,50.00
AD Mathews,JM Kemp,3,1,0,0,0,0,1,1,5,20.00
AD Mathews,R Ashwin,0,1,0,0,0,0,0,1,1,100.00
LR Shukla,M Muralitharan,1,0,0,0,0,0,1,0,2,0.00
LR Shukla,JM Kemp,1,4,0,0,1,0,0,8,6,133.33
LR Shukla,R Ashwin,3,3,0,0,2,0,0,11,8,137.50
RS Gavaskar,JM Kemp,3,1,0,0,0,0,1,1,5,20.00
RS Gavaskar,R Ashwin,2,1,0,0,0,0,0,1,3,33.33
SE Bond,JM Kemp,0,1,0,0,0,0,0,1,1,100.00
SE Bond,R Ashwin,0,0,0,0,0,0,1,0,1,0.00
M Kartik,M Muralitharan,6,4,1,0,1,0,0,10,12,83.33
M Kartik,R Ashwin,2,3,0,0,1,0,0,7,6,116.66
M Kartik,SK Raina,0,1,0,1,0,0,0,4,2,200.00
I Sharma,L Balaji,2,0,0,0,0,0,0,0,2,0.00
I Sharma,M Muralitharan,2,2,0,0,0,0,0,2,4,50.00
I Sharma,R Ashwin,3,2,0,0,0,0,0,2,5,40.00
I Sharma,SK Raina,2,2,0,0,0,0,0,2,4,50.00
