Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
Salman Butt,Sohail Tanvir,2,1,0,0,0,0,0,1,3,33.33
Salman Butt,MM Patel,2,1,0,0,4,0,1,17,8,212.50
Salman Butt,SR Watson,6,2,0,0,1,0,0,6,9,66.66
Mohammad Hafeez,Sohail Tanvir,3,0,0,0,1,0,0,4,4,100.00
Mohammad Hafeez,MM Patel,3,0,0,0,0,0,1,0,4,0.00
SC Ganguly,Sohail Tanvir,4,1,0,0,0,0,0,1,5,20.00
SC Ganguly,MM Patel,3,1,0,0,0,0,0,1,4,25.00
SC Ganguly,SR Watson,0,2,0,0,1,0,0,6,3,200.00
SC Ganguly,SK Trivedi,5,3,1,0,1,0,1,9,11,81.81
SC Ganguly,SK Warne,2,3,1,0,0,1,0,11,7,157.14
SC Ganguly,YK Pathan,0,4,0,0,0,0,0,4,4,100.00
DJ Hussey,MM Patel,2,0,0,0,0,0,0,0,2,0.00
DJ Hussey,SK Trivedi,0,1,0,0,2,0,0,9,3,300.00
DJ Hussey,SK Warne,5,1,0,0,0,0,0,1,6,16.66
DJ Hussey,YK Pathan,2,1,0,0,0,0,1,1,4,25.00
DB Das,Sohail Tanvir,0,1,0,0,0,0,1,1,2,50.00
DB Das,MM Patel,0,2,0,0,0,0,0,2,2,100.00
DB Das,SR Watson,0,2,1,0,1,0,0,8,4,200.00
DB Das,SK Trivedi,1,2,0,0,0,0,0,2,3,66.66
DB Das,SK Warne,2,1,1,0,0,1,0,9,5,180.00
DB Das,YK Pathan,0,3,0,0,0,1,0,9,4,225.00
LR Shukla,Sohail Tanvir,0,1,0,0,1,0,1,5,3,166.66
LR Shukla,MM Patel,2,2,0,0,0,0,0,2,4,50.00
LR Shukla,SR Watson,0,2,0,0,0,0,0,2,2,100.00
LR Shukla,SK Trivedi,0,0,0,0,0,1,0,6,1,600.00
WP Saha,Sohail Tanvir,0,2,1,0,0,0,0,4,3,133.33
WP Saha,SR Watson,1,1,0,0,0,1,0,7,3,233.33
AB Agarkar,SR Watson,0,1,0,0,1,0,0,5,2,250.00
Umar Gul,Sohail Tanvir,1,0,0,0,0,1,1,6,3,200.00
Umar Gul,SR Watson,0,1,0,0,0,0,0,1,1,100.00
I Sharma,Sohail Tanvir,0,0,1,0,0,0,0,2,1,200.00
GC Smith,AB Dinda,6,2,1,0,1,0,0,8,10,80.00
GC Smith,I Sharma,3,3,0,0,2,0,0,11,8,137.50
GC Smith,AB Agarkar,1,1,0,0,1,0,0,5,3,166.66
GC Smith,Umar Gul,2,0,0,0,0,0,1,0,3,0.00
SA Asnodkar,I Sharma,0,1,0,0,1,0,1,5,3,166.66
Sohail Tanvir,AB Dinda,1,1,0,0,0,0,0,1,2,50.00
Sohail Tanvir,I Sharma,0,1,0,0,0,0,0,1,1,100.00
Sohail Tanvir,AB Agarkar,0,1,0,0,1,1,0,11,3,366.66
Sohail Tanvir,Umar Gul,1,0,0,0,0,0,1,0,2,0.00
M Kaif,AB Dinda,2,3,1,0,3,0,0,17,9,188.88
M Kaif,I Sharma,2,1,2,0,0,0,0,5,5,100.00
M Kaif,AB Agarkar,2,2,0,0,0,0,0,2,4,50.00
M Kaif,Umar Gul,4,2,1,0,0,0,0,4,7,57.14
M Kaif,SC Ganguly,1,2,0,0,1,0,0,6,4,150.00
M Kaif,LR Shukla,2,0,0,0,0,0,0,0,2,0.00
SR Watson,AB Agarkar,4,2,0,0,1,1,0,12,8,150.00
SR Watson,Umar Gul,2,1,0,0,0,0,0,1,3,33.33
SR Watson,SC Ganguly,1,0,1,0,1,0,1,6,4,150.00
YK Pathan,AB Dinda,0,2,0,0,1,0,0,6,3,200.00
YK Pathan,I Sharma,0,1,0,0,0,0,0,1,1,100.00
YK Pathan,Umar Gul,1,0,0,0,4,1,0,22,6,366.66
YK Pathan,SC Ganguly,2,0,0,0,0,2,0,12,4,300.00
YK Pathan,LR Shukla,0,1,3,0,0,0,0,7,4,175.00
