Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,CH Morris,7,1,0,0,3,0,0,13,11,118.18
CH Gayle,JP Faulkner,2,2,0,0,0,0,0,2,4,50.00
CH Gayle,DS Kulkarni,4,1,0,0,1,1,1,11,8,137.50
CH Gayle,SR Watson,2,1,0,0,0,0,0,1,3,33.33
V Kohli,CH Morris,0,1,0,0,0,0,0,1,1,100.00
V Kohli,JP Faulkner,0,1,1,0,0,0,0,3,2,150.00
V Kohli,DS Kulkarni,3,2,1,0,0,0,1,4,7,57.14
V Kohli,SR Watson,1,2,0,0,0,0,0,2,3,66.66
V Kohli,Ankit Sharma,3,2,0,0,0,0,0,2,5,40.00
AB de Villiers,CH Morris,0,0,1,0,0,2,0,14,3,466.66
AB de Villiers,JP Faulkner,0,4,2,0,0,0,0,8,6,133.33
AB de Villiers,DS Kulkarni,0,2,0,0,0,0,0,2,2,100.00
AB de Villiers,SR Watson,4,3,3,0,3,0,0,21,13,161.53
AB de Villiers,Ankit Sharma,3,4,0,0,1,2,0,20,10,200.00
AB de Villiers,STR Binny,3,1,0,0,0,0,0,1,4,25.00
Mandeep Singh,CH Morris,2,2,1,0,0,0,0,4,5,80.00
Mandeep Singh,JP Faulkner,3,3,0,0,5,1,0,29,12,241.66
Mandeep Singh,DS Kulkarni,4,1,0,0,1,1,0,11,7,157.14
Mandeep Singh,SR Watson,1,4,0,0,0,0,0,4,5,80.00
Mandeep Singh,Ankit Sharma,0,2,0,0,1,0,0,6,3,200.00
Mandeep Singh,STR Binny,2,0,0,0,0,0,0,0,2,0.00
KD Karthik,CH Morris,0,0,1,0,0,1,1,8,3,266.66
SN Khan,CH Morris,0,1,0,0,0,0,0,1,1,100.00
AM Rahane,MA Starc,2,3,0,0,0,0,0,3,5,60.00
AM Rahane,S Aravind,5,5,0,0,1,0,0,9,11,81.81
AM Rahane,HV Patel,1,4,0,0,1,0,0,8,6,133.33
AM Rahane,D Wiese,1,4,2,0,2,0,0,16,9,177.77
AM Rahane,YS Chahal,2,4,1,0,0,0,1,6,8,75.00
SR Watson,MA Starc,0,1,0,0,2,0,0,9,3,300.00
SR Watson,S Aravind,0,1,0,0,0,0,1,1,2,50.00
SV Samson,S Aravind,1,1,1,0,0,0,0,3,3,100.00
SV Samson,HV Patel,2,2,0,0,0,0,1,2,5,40.00
SPD Smith,MA Starc,2,1,0,0,1,0,0,5,4,125.00
SPD Smith,HV Patel,0,1,0,0,0,0,0,1,1,100.00
SPD Smith,D Wiese,0,2,0,0,0,0,1,2,3,66.66
SPD Smith,YS Chahal,2,2,1,0,0,0,0,4,5,80.00
KK Nair,S Aravind,1,0,1,0,0,0,0,2,2,100.00
KK Nair,HV Patel,0,0,0,0,0,0,1,0,1,0.00
KK Nair,D Wiese,4,1,0,0,1,0,0,5,6,83.33
KK Nair,YS Chahal,2,1,0,0,1,0,0,5,4,125.00
DJ Hooda,MA Starc,2,1,1,0,0,0,0,3,4,75.00
DJ Hooda,HV Patel,3,0,2,0,0,0,0,4,5,80.00
DJ Hooda,D Wiese,1,1,1,0,0,0,1,3,4,75.00
DJ Hooda,YS Chahal,0,1,0,0,0,0,0,1,1,100.00
JP Faulkner,S Aravind,2,0,0,0,1,0,1,4,4,100.00
STR Binny,S Aravind,1,0,0,0,0,0,0,0,1,0.00
CH Morris,MA Starc,1,0,0,0,0,0,1,0,2,0.00
CH Morris,S Aravind,1,0,0,0,0,0,0,0,1,0.00
Ankit Sharma,MA Starc,1,0,0,0,0,0,0,0,1,0.00
Ankit Sharma,D Wiese,0,1,0,0,1,0,0,5,2,250.00
Ankit Sharma,YS Chahal,0,2,0,0,0,0,0,2,2,100.00
DS Kulkarni,MA Starc,4,1,0,0,0,0,0,1,5,20.00
DS Kulkarni,YS Chahal,1,2,0,0,0,0,1,2,4,50.00
