Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DPMD Jayawardene,SW Tait,1,1,0,0,3,0,0,13,5,260.00
DPMD Jayawardene,JP Faulkner,1,1,0,0,0,0,0,1,2,50.00
DPMD Jayawardene,SR Watson,2,1,0,0,0,0,0,1,3,33.33
DPMD Jayawardene,STR Binny,2,1,0,0,0,0,0,1,3,33.33
DPMD Jayawardene,PV Tambe,3,4,1,0,1,0,0,10,9,111.11
DPMD Jayawardene,SK Trivedi,5,2,0,0,0,1,1,8,9,88.88
V Sehwag,SW Tait,1,1,1,0,0,0,0,3,3,100.00
V Sehwag,JP Faulkner,1,0,0,0,2,0,1,8,4,200.00
CM Gautam,JP Faulkner,1,0,1,0,0,0,0,2,2,100.00
CM Gautam,SR Watson,0,0,0,0,0,0,1,0,1,0.00
DA Warner,SW Tait,1,1,0,0,2,0,0,9,4,225.00
DA Warner,JP Faulkner,3,1,0,0,0,0,0,1,4,25.00
DA Warner,SR Watson,2,0,0,0,0,0,0,0,2,0.00
DA Warner,STR Binny,4,1,0,0,0,0,1,1,6,16.66
DA Warner,PV Tambe,0,2,0,0,0,0,0,2,2,100.00
BJ Rohrer,SW Tait,2,0,1,0,2,0,0,10,5,200.00
BJ Rohrer,JP Faulkner,0,4,0,0,1,1,0,14,6,233.33
BJ Rohrer,SR Watson,1,2,1,0,2,0,0,12,6,200.00
BJ Rohrer,STR Binny,2,1,0,0,0,0,0,1,3,33.33
BJ Rohrer,PV Tambe,4,3,1,0,3,0,0,17,11,154.54
BJ Rohrer,SK Trivedi,3,4,1,0,1,0,0,10,9,111.11
KM Jadhav,SW Tait,1,0,0,0,0,0,0,0,1,0.00
KM Jadhav,JP Faulkner,0,3,2,0,1,0,0,11,6,183.33
KM Jadhav,SR Watson,2,2,1,0,1,0,0,8,6,133.33
KM Jadhav,PV Tambe,1,1,0,0,0,0,0,1,2,50.00
KM Jadhav,SK Trivedi,4,1,1,0,0,0,0,3,6,50.00
R Dravid,S Kaul,8,1,1,0,2,0,1,11,13,84.61
R Dravid,UT Yadav,6,1,0,0,1,0,0,5,8,62.50
R Dravid,M Morkel,2,3,2,0,1,0,0,11,8,137.50
R Dravid,AB Agarkar,2,1,1,0,2,0,0,11,6,183.33
R Dravid,P Negi,1,7,1,0,0,0,0,9,9,100.00
R Dravid,BJ Rohrer,1,2,0,0,1,0,0,6,4,150.00
AM Rahane,S Kaul,1,6,0,0,1,0,0,10,8,125.00
AM Rahane,UT Yadav,1,3,1,0,0,0,0,5,5,100.00
AM Rahane,M Morkel,4,5,1,1,1,1,0,20,13,153.84
AM Rahane,AB Agarkar,1,3,0,0,2,0,0,11,6,183.33
AM Rahane,P Negi,0,10,1,0,0,0,0,12,11,109.09
AM Rahane,BJ Rohrer,0,1,0,0,1,0,0,5,2,250.00
SR Watson,S Kaul,0,2,0,0,0,0,0,2,2,100.00
SR Watson,UT Yadav,1,0,2,0,2,0,0,12,5,240.00
SR Watson,M Morkel,0,1,1,0,0,1,0,9,3,300.00
SR Watson,P Negi,2,1,0,0,1,0,0,5,4,125.00
