Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DR Smith,DS Kulkarni,5,2,0,0,1,0,0,6,8,75.00
DR Smith,TG Southee,5,2,1,0,1,1,0,14,10,140.00
DR Smith,JP Faulkner,1,2,0,0,4,1,0,24,8,300.00
DR Smith,STR Binny,0,0,0,0,0,1,1,6,2,300.00
BB McCullum,DS Kulkarni,3,1,0,0,0,0,0,1,4,25.00
BB McCullum,TG Southee,1,1,0,0,0,0,0,1,2,50.00
BB McCullum,JP Faulkner,0,2,1,0,0,0,1,4,4,100.00
SK Raina,PV Tambe,5,0,1,0,0,0,0,2,6,33.33
SK Raina,STR Binny,0,2,0,0,0,0,0,2,2,100.00
SK Raina,R Bhatia,0,0,0,0,0,0,1,0,1,0.00
F du Plessis,PV Tambe,2,1,1,0,0,0,0,3,4,75.00
F du Plessis,STR Binny,0,2,0,0,0,0,0,2,2,100.00
F du Plessis,R Bhatia,1,2,0,0,0,0,0,2,3,66.66
MS Dhoni,PV Tambe,0,2,0,0,0,0,1,2,3,66.66
MS Dhoni,R Bhatia,2,3,0,0,0,0,0,3,5,60.00
RA Jadeja,DS Kulkarni,2,1,1,0,1,0,0,7,5,140.00
RA Jadeja,TG Southee,1,3,3,0,0,0,0,9,7,128.57
RA Jadeja,JP Faulkner,0,2,1,0,0,0,0,4,3,133.33
RA Jadeja,PV Tambe,1,2,1,0,1,0,0,8,5,160.00
RA Jadeja,R Bhatia,5,5,0,0,0,0,0,5,10,50.00
RA Jadeja,SR Watson,0,3,0,0,0,0,0,3,3,100.00
M Manhas,PV Tambe,3,1,1,0,1,0,0,7,6,116.66
M Manhas,R Bhatia,0,3,0,0,0,0,1,3,4,75.00
R Ashwin,DS Kulkarni,1,0,0,0,0,0,0,0,1,0.00
R Ashwin,TG Southee,3,2,0,0,0,0,0,2,5,40.00
R Ashwin,JP Faulkner,1,1,0,0,1,0,0,5,3,166.66
R Ashwin,R Bhatia,1,0,0,0,0,0,0,0,1,0.00
R Ashwin,SR Watson,1,2,0,0,0,0,0,2,3,66.66
AM Nayar,BW Hilfenhaus,2,1,0,0,1,0,0,5,4,125.00
AM Nayar,IC Pandey,3,0,0,0,0,0,0,0,3,0.00
AM Rahane,BW Hilfenhaus,4,2,1,0,1,0,0,8,8,100.00
AM Rahane,IC Pandey,0,0,0,1,1,0,0,7,2,350.00
AM Rahane,R Ashwin,1,0,0,0,0,0,1,0,2,0.00
SV Samson,BW Hilfenhaus,3,1,0,0,0,2,0,13,6,216.66
SV Samson,IC Pandey,5,1,1,0,0,0,0,3,7,42.85
SV Samson,R Ashwin,2,0,0,0,0,0,0,0,2,0.00
SV Samson,RA Jadeja,0,0,0,0,0,0,1,0,1,0.00
SR Watson,R Ashwin,1,1,0,0,0,0,0,1,2,50.00
SR Watson,RA Jadeja,2,0,0,0,0,1,1,6,4,150.00
STR Binny,SK Raina,4,3,0,0,0,0,0,3,7,42.85
STR Binny,MM Sharma,0,1,2,0,0,0,1,5,4,125.00
SPD Smith,IC Pandey,1,1,0,0,0,0,0,1,2,50.00
SPD Smith,RA Jadeja,1,1,1,0,1,0,1,7,5,140.00
SPD Smith,SK Raina,2,3,0,0,0,0,0,3,5,60.00
SPD Smith,MM Sharma,3,2,3,0,0,0,0,8,8,100.00
R Bhatia,BW Hilfenhaus,1,0,0,0,0,0,1,0,2,0.00
R Bhatia,IC Pandey,2,3,0,0,0,0,0,3,5,60.00
R Bhatia,R Ashwin,2,3,1,0,0,0,0,5,6,83.33
R Bhatia,RA Jadeja,0,5,0,0,1,1,0,15,7,214.28
JP Faulkner,IC Pandey,0,0,0,0,1,0,1,4,2,200.00
TG Southee,IC Pandey,2,0,0,0,1,0,0,4,3,133.33
TG Southee,RA Jadeja,0,0,0,0,0,0,1,0,1,0.00
DS Kulkarni,BW Hilfenhaus,0,2,1,0,0,0,0,4,3,133.33
DS Kulkarni,R Ashwin,2,5,1,0,0,2,0,19,10,190.00
DS Kulkarni,RA Jadeja,2,3,1,0,0,0,0,5,6,83.33
PV Tambe,BW Hilfenhaus,0,1,0,0,0,0,0,1,1,100.00
PV Tambe,R Ashwin,0,1,0,0,0,0,0,1,1,100.00
