Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,A Nehra,6,1,0,0,0,1,0,7,8,87.50
CH Gayle,R Ashwin,9,2,0,0,1,0,0,6,12,50.00
CH Gayle,MM Sharma,6,3,2,0,1,0,0,11,12,91.66
CH Gayle,SK Raina,1,4,0,0,0,2,1,16,8,200.00
CH Gayle,DJ Bravo,2,1,0,0,0,0,0,1,3,33.33
V Kohli,A Nehra,4,0,0,0,1,1,1,10,7,142.85
V Kohli,R Ashwin,0,2,0,0,0,0,0,2,2,100.00
AB de Villiers,A Nehra,1,1,0,0,0,0,1,1,3,33.33
Mandeep Singh,R Ashwin,2,1,1,0,0,0,1,3,5,60.00
Mandeep Singh,MM Sharma,1,1,0,0,0,0,0,1,2,50.00
KD Karthik,A Nehra,0,0,0,0,1,0,1,4,2,200.00
KD Karthik,R Ashwin,4,0,1,0,0,0,0,2,5,40.00
KD Karthik,MM Sharma,1,3,0,0,0,0,0,3,4,75.00
KD Karthik,SK Raina,2,3,1,0,3,0,0,17,9,188.88
KD Karthik,DJ Bravo,3,0,0,0,0,0,0,0,3,0.00
KD Karthik,P Negi,1,1,0,0,0,0,0,1,2,50.00
KD Karthik,RA Jadeja,0,1,0,0,0,0,0,1,1,100.00
SN Khan,A Nehra,0,2,0,0,0,0,0,2,2,100.00
SN Khan,MM Sharma,1,2,0,0,1,0,0,6,4,150.00
SN Khan,SK Raina,0,1,0,0,0,0,0,1,1,100.00
SN Khan,DJ Bravo,0,3,0,0,1,0,1,7,5,140.00
SN Khan,P Negi,2,1,1,0,0,0,0,3,4,75.00
SN Khan,RA Jadeja,1,0,2,0,2,0,0,12,5,240.00
D Wiese,A Nehra,0,1,1,0,0,0,0,3,2,150.00
D Wiese,MM Sharma,0,0,0,0,0,0,1,0,1,0.00
D Wiese,DJ Bravo,1,1,1,0,0,1,0,9,4,225.00
HV Patel,MM Sharma,0,1,0,0,0,0,0,1,1,100.00
HV Patel,DJ Bravo,0,1,0,0,0,0,0,1,1,100.00
MA Starc,DJ Bravo,0,1,0,0,0,0,0,1,1,100.00
S Aravind,DJ Bravo,1,0,0,0,0,0,0,0,1,0.00
DR Smith,MA Starc,2,3,0,0,2,0,0,11,7,157.14
DR Smith,S Aravind,1,2,0,0,1,0,1,6,5,120.00
MEK Hussey,MA Starc,3,5,0,0,0,0,0,5,8,62.50
MEK Hussey,S Aravind,2,5,2,0,1,0,0,13,10,130.00
MEK Hussey,HV Patel,2,2,0,0,1,0,0,6,5,120.00
MEK Hussey,D Wiese,2,7,0,0,1,0,1,11,11,100.00
MEK Hussey,YS Chahal,3,6,0,1,0,2,0,21,12,175.00
F du Plessis,S Aravind,5,2,0,1,0,0,0,5,8,62.50
F du Plessis,HV Patel,3,0,0,0,0,0,0,0,3,0.00
F du Plessis,D Wiese,1,4,0,0,2,0,0,12,7,171.42
F du Plessis,YS Chahal,0,2,1,0,0,0,1,4,4,100.00
SK Raina,YS Chahal,1,0,0,0,0,0,1,0,2,0.00
MS Dhoni,MA Starc,1,4,1,0,1,0,0,10,7,142.85
MS Dhoni,S Aravind,0,1,0,0,0,0,0,1,1,100.00
MS Dhoni,HV Patel,4,3,2,0,0,0,1,7,10,70.00
MS Dhoni,D Wiese,1,3,1,0,0,0,0,5,5,100.00
MS Dhoni,YS Chahal,3,3,0,0,0,0,0,3,6,50.00
P Negi,MA Starc,0,1,0,0,0,0,0,1,1,100.00
P Negi,HV Patel,0,1,2,0,0,1,0,11,4,275.00
P Negi,D Wiese,1,0,0,0,0,0,0,0,1,0.00
DJ Bravo,MA Starc,0,0,0,0,0,0,1,0,1,0.00
R Ashwin,HV Patel,0,1,0,0,0,0,0,1,1,100.00
