Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
BB McCullum,A Nehra,1,0,0,0,0,1,1,6,3,200.00
SC Ganguly,A Nehra,1,3,0,1,0,1,0,12,6,200.00
SC Ganguly,DP Nannes,4,4,0,0,0,0,1,4,9,44.44
SC Ganguly,PJ Sangwan,0,3,0,0,0,0,0,3,3,100.00
SC Ganguly,TM Dilshan,8,6,2,0,1,0,0,14,17,82.35
SC Ganguly,A Mishra,4,5,0,0,0,1,0,11,10,110.00
BJ Hodge,A Nehra,2,0,0,0,0,0,1,0,3,0.00
MN van Wyk,DP Nannes,1,0,0,0,0,0,1,0,2,0.00
Yashpal Singh,A Nehra,4,2,0,0,0,0,0,2,6,33.33
Yashpal Singh,DP Nannes,6,0,0,0,0,0,0,0,6,0.00
Yashpal Singh,PJ Sangwan,1,1,0,0,2,0,0,9,4,225.00
Yashpal Singh,TM Dilshan,1,1,0,0,0,0,0,1,2,50.00
Yashpal Singh,A Mishra,0,1,0,0,0,0,1,1,2,50.00
WP Saha,A Mishra,0,0,0,0,0,0,1,0,1,0.00
MC Henriques,TM Dilshan,2,2,0,0,0,0,0,2,4,50.00
MC Henriques,A Mishra,3,0,0,0,0,0,1,0,4,0.00
AB Agarkar,A Nehra,1,1,1,0,0,0,0,3,3,100.00
AB Agarkar,DP Nannes,2,2,1,0,1,0,0,8,6,133.33
AB Agarkar,PJ Sangwan,2,1,1,0,2,1,1,17,8,212.50
AB Agarkar,TM Dilshan,0,1,0,0,0,0,0,1,1,100.00
AB Agarkar,A Mishra,7,1,0,0,0,0,0,1,8,12.50
AB Agarkar,R Bhatia,0,1,1,0,0,1,0,9,3,300.00
M Kartik,A Nehra,0,2,1,0,0,0,0,4,3,133.33
M Kartik,DP Nannes,0,1,0,0,0,0,0,1,1,100.00
M Kartik,PJ Sangwan,1,2,0,0,0,0,0,2,3,66.66
M Kartik,R Bhatia,0,2,1,0,0,0,0,4,3,133.33
G Gambhir,I Sharma,8,1,0,0,1,0,0,5,10,50.00
G Gambhir,MC Henriques,0,0,0,0,0,0,1,0,1,0.00
G Gambhir,AB Agarkar,2,1,0,0,0,0,0,1,3,33.33
G Gambhir,SS Sarkar,0,2,0,0,2,0,0,10,4,250.00
G Gambhir,BJ Hodge,5,0,1,0,0,0,0,2,6,33.33
DA Warner,I Sharma,0,2,1,0,1,0,1,8,5,160.00
DA Warner,MC Henriques,4,3,0,0,3,0,0,15,10,150.00
DA Warner,AB Agarkar,2,0,0,0,0,1,0,6,3,200.00
DA Warner,SS Sarkar,0,1,0,0,1,0,0,5,2,250.00
DA Warner,M Kartik,1,2,0,0,0,0,0,2,3,66.66
AB de Villiers,I Sharma,0,3,0,0,0,0,0,3,3,100.00
AB de Villiers,MC Henriques,1,5,1,0,2,0,0,15,9,166.66
AB de Villiers,AB Agarkar,3,0,1,0,1,0,0,6,5,120.00
AB de Villiers,SS Sarkar,0,0,0,0,1,0,0,4,1,400.00
AB de Villiers,M Kartik,6,6,1,0,1,0,0,12,14,85.71
TM Dilshan,I Sharma,0,1,0,0,0,0,1,1,2,50.00
KD Karthik,I Sharma,1,2,1,0,0,0,0,4,4,100.00
KD Karthik,MC Henriques,1,3,0,0,0,0,0,3,4,75.00
KD Karthik,AB Agarkar,4,2,1,0,0,0,0,4,7,57.14
KD Karthik,M Kartik,2,4,1,0,0,0,0,6,7,85.71
