Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
G Gambhir,MS Gony,4,6,1,0,2,1,0,22,14,157.14
G Gambhir,JA Morkel,0,4,0,0,1,0,0,8,5,160.00
G Gambhir,M Muralitharan,1,8,0,0,1,0,0,12,10,120.00
G Gambhir,P Amarnath,0,4,0,0,5,0,0,24,9,266.66
G Gambhir,L Balaji,2,5,0,0,1,0,1,9,9,100.00
G Gambhir,CK Kapugedera,0,1,0,0,1,0,0,5,2,250.00
V Sehwag,MS Gony,1,4,0,1,1,0,1,11,8,137.50
V Sehwag,JA Morkel,4,4,0,0,2,0,0,12,10,120.00
AB de Villiers,JA Morkel,0,0,0,0,0,0,1,0,1,0.00
S Dhawan,MS Gony,0,2,0,0,0,0,0,2,2,100.00
S Dhawan,JA Morkel,3,1,1,0,2,0,1,11,8,137.50
S Dhawan,M Muralitharan,8,4,1,0,1,0,0,10,14,71.42
S Dhawan,P Amarnath,4,3,1,0,0,1,0,11,9,122.22
S Dhawan,L Balaji,2,5,0,0,1,1,0,15,9,166.66
S Dhawan,CK Kapugedera,0,2,0,0,2,0,0,10,4,250.00
Shoaib Malik,JA Morkel,0,2,0,0,0,0,0,2,2,100.00
Shoaib Malik,L Balaji,0,0,0,0,0,0,1,0,1,0.00
KD Karthik,L Balaji,0,2,0,0,1,0,0,6,3,200.00
MK Tiwary,L Balaji,0,1,0,0,1,0,0,5,2,250.00
S Vidyut,GD McGrath,3,3,0,0,2,0,0,11,8,137.50
S Vidyut,Mohammad Asif,1,1,0,0,2,0,0,9,4,225.00
S Vidyut,VY Mahesh,1,1,0,1,1,1,0,14,5,280.00
S Vidyut,PJ Sangwan,2,2,0,0,1,0,1,6,6,100.00
SP Fleming,GD McGrath,3,1,0,0,0,0,0,1,4,25.00
SP Fleming,Mohammad Asif,1,0,2,0,1,0,1,8,5,160.00
SP Fleming,VY Mahesh,3,2,0,0,2,0,0,10,7,142.85
SP Fleming,PJ Sangwan,0,5,1,0,2,0,0,15,8,187.50
SP Fleming,Shoaib Malik,0,2,0,0,2,0,0,10,4,250.00
MS Dhoni,GD McGrath,2,4,1,0,0,0,0,6,7,85.71
MS Dhoni,Mohammad Asif,3,4,2,0,1,0,0,12,10,120.00
MS Dhoni,VY Mahesh,2,1,0,0,0,0,1,1,4,25.00
MS Dhoni,PJ Sangwan,1,3,0,0,1,0,0,7,5,140.00
MS Dhoni,Shoaib Malik,1,1,0,0,0,0,0,1,2,50.00
MS Dhoni,V Sehwag,2,2,0,0,1,0,0,6,5,120.00
SK Raina,Mohammad Asif,0,1,0,0,0,0,0,1,1,100.00
SK Raina,PJ Sangwan,0,0,0,0,0,0,1,0,1,0.00
JA Morkel,GD McGrath,1,0,0,0,0,0,0,0,1,0.00
JA Morkel,VY Mahesh,0,2,0,0,1,0,0,6,3,200.00
JA Morkel,PJ Sangwan,4,0,0,0,0,0,0,0,4,0.00
JA Morkel,V Sehwag,1,2,0,0,1,3,0,24,7,342.85
CK Kapugedera,GD McGrath,0,3,1,0,0,0,0,5,4,125.00
CK Kapugedera,Mohammad Asif,1,3,0,0,0,0,0,3,4,75.00
CK Kapugedera,VY Mahesh,0,0,0,0,0,0,1,0,1,0.00
S Badrinath,VY Mahesh,0,1,0,0,1,0,0,5,2,250.00
S Badrinath,Shoaib Malik,1,1,1,0,0,0,0,3,3,100.00
MS Gony,VY Mahesh,0,2,0,0,0,0,0,2,2,100.00
MS Gony,Shoaib Malik,0,1,0,0,1,1,0,11,3,366.66
