Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
M Vijay,Harbhajan Singh,3,1,0,0,0,0,0,1,4,25.00
M Vijay,DS Kulkarni,0,0,0,0,0,0,1,0,1,0.00
MEK Hussey,Harbhajan Singh,8,1,0,0,1,1,0,11,11,100.00
MEK Hussey,DS Kulkarni,0,1,0,0,0,0,0,1,1,100.00
MEK Hussey,RP Singh,6,2,0,0,4,0,0,18,12,150.00
MEK Hussey,SL Malinga,2,2,0,0,1,0,0,6,5,120.00
MEK Hussey,KA Pollard,2,5,0,0,1,0,0,9,8,112.50
MEK Hussey,JEC Franklin,0,0,0,0,1,0,1,4,2,200.00
SK Raina,DS Kulkarni,0,0,0,0,0,0,1,0,1,0.00
S Badrinath,Harbhajan Singh,0,2,0,0,0,1,0,8,3,266.66
S Badrinath,DS Kulkarni,5,1,1,0,2,0,0,11,9,122.22
S Badrinath,RP Singh,2,3,0,0,1,0,0,7,6,116.66
S Badrinath,SL Malinga,4,3,0,0,0,0,0,3,7,42.85
S Badrinath,KA Pollard,2,2,1,0,2,0,1,12,8,150.00
S Badrinath,DR Smith,4,0,1,0,1,0,0,6,6,100.00
MS Dhoni,DS Kulkarni,0,2,2,0,3,0,0,18,7,257.14
MS Dhoni,RP Singh,0,1,1,0,1,0,0,7,3,233.33
MS Dhoni,SL Malinga,0,2,1,0,1,1,0,14,5,280.00
MS Dhoni,KA Pollard,0,1,0,0,1,0,0,5,2,250.00
MS Dhoni,JEC Franklin,1,1,0,0,0,1,0,7,3,233.33
RA Jadeja,DS Kulkarni,0,0,0,0,0,0,1,0,1,0.00
RA Jadeja,JEC Franklin,0,1,0,0,0,0,0,1,1,100.00
DJ Bravo,DS Kulkarni,0,2,0,0,0,2,0,14,4,350.00
DJ Bravo,RP Singh,1,2,0,0,0,0,0,2,3,66.66
DJ Bravo,SL Malinga,0,3,1,0,3,0,0,17,7,242.85
SR Tendulkar,SB Jakati,6,3,0,0,2,0,0,11,11,100.00
DR Smith,SB Jakati,3,3,0,0,1,0,1,7,8,87.50
DR Smith,BW Hilfenhaus,6,0,1,0,3,2,0,26,12,216.66
DR Smith,R Ashwin,0,1,0,0,1,0,0,5,2,250.00
RG Sharma,SB Jakati,1,2,2,0,0,0,0,6,5,120.00
RG Sharma,R Ashwin,4,4,0,0,0,0,0,4,8,50.00
RG Sharma,RA Jadeja,1,2,0,0,0,0,0,2,3,66.66
RG Sharma,JA Morkel,0,2,0,0,0,0,1,2,3,66.66
KD Karthik,RA Jadeja,0,2,0,0,1,0,0,6,3,200.00
KD Karthik,JA Morkel,0,0,0,0,0,0,1,0,1,0.00
JEC Franklin,R Ashwin,0,4,0,0,0,0,0,4,4,100.00
JEC Franklin,JA Morkel,3,3,0,0,0,1,0,9,7,128.57
JEC Franklin,DJ Bravo,1,0,0,0,0,0,1,0,2,0.00
AT Rayudu,R Ashwin,1,1,0,0,1,0,1,5,4,125.00
AT Rayudu,JA Morkel,1,0,1,0,1,0,0,6,3,200.00
KA Pollard,BW Hilfenhaus,3,2,0,0,0,1,0,8,6,133.33
KA Pollard,JA Morkel,3,1,0,0,0,0,0,1,4,25.00
KA Pollard,DJ Bravo,4,3,0,0,1,0,1,7,9,77.77
Harbhajan Singh,BW Hilfenhaus,1,0,0,0,0,0,1,0,2,0.00
Harbhajan Singh,DJ Bravo,1,1,0,0,0,0,0,1,2,50.00
SL Malinga,BW Hilfenhaus,2,2,0,0,1,0,0,6,5,120.00
SL Malinga,RA Jadeja,0,1,0,0,0,0,1,1,2,50.00
SL Malinga,JA Morkel,1,2,0,0,0,1,0,8,4,200.00
SL Malinga,DJ Bravo,3,2,0,0,0,0,0,2,5,40.00
DS Kulkarni,RA Jadeja,1,1,0,0,1,0,0,5,3,166.66
DS Kulkarni,JA Morkel,0,1,0,0,1,0,0,5,2,250.00
RP Singh,RA Jadeja,0,1,0,0,0,0,0,1,1,100.00
