Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
Q de Kock,DW Steyn,5,1,1,0,0,0,1,3,8,37.50
Q de Kock,B Kumar,2,1,0,1,0,0,0,4,4,100.00
KP Pietersen,DW Steyn,1,1,0,0,0,0,0,1,2,50.00
KP Pietersen,B Kumar,3,2,0,0,2,0,0,10,7,142.85
KP Pietersen,KV Sharma,1,2,0,0,1,1,0,12,5,240.00
KP Pietersen,MC Henriques,0,1,0,0,1,1,0,11,3,366.66
KP Pietersen,A Mishra,0,1,0,0,0,0,1,1,2,50.00
MA Agarwal,DW Steyn,1,0,0,0,1,0,0,4,2,200.00
MA Agarwal,B Kumar,1,0,0,0,0,0,0,0,1,0.00
MA Agarwal,KV Sharma,0,1,0,0,0,0,0,1,1,100.00
MA Agarwal,MC Henriques,2,3,1,0,1,0,0,9,7,128.57
MA Agarwal,A Mishra,1,3,0,0,2,0,1,11,7,157.14
KD Karthik,DW Steyn,0,1,0,0,0,1,0,7,2,350.00
KD Karthik,B Kumar,1,2,2,0,0,0,0,6,5,120.00
KD Karthik,KV Sharma,5,1,1,0,1,1,0,13,9,144.44
KD Karthik,MC Henriques,0,2,0,0,0,0,1,2,3,66.66
KD Karthik,A Mishra,1,3,0,0,0,0,0,3,4,75.00
KD Karthik,IK Pathan,1,4,2,0,0,0,0,8,7,114.28
LR Shukla,DW Steyn,3,1,0,0,0,0,0,1,4,25.00
LR Shukla,B Kumar,0,1,0,0,0,0,0,1,1,100.00
LR Shukla,KV Sharma,1,2,0,0,0,0,0,2,3,66.66
LR Shukla,MC Henriques,2,0,0,0,1,0,1,4,4,100.00
LR Shukla,A Mishra,2,2,0,0,0,1,0,8,5,160.00
LR Shukla,IK Pathan,0,5,0,0,0,0,0,5,5,100.00
JP Duminy,B Kumar,0,1,0,0,0,0,1,1,2,50.00
JP Duminy,IK Pathan,0,3,0,0,0,0,0,3,3,100.00
KM Jadhav,DW Steyn,0,2,0,0,0,0,1,2,3,66.66
KM Jadhav,B Kumar,3,1,0,0,0,0,0,1,4,25.00
KM Jadhav,MC Henriques,1,0,0,0,0,0,0,0,1,0.00
KM Jadhav,IK Pathan,1,2,0,0,0,0,0,2,3,66.66
R Shukla,DW Steyn,1,2,0,0,0,0,0,2,3,66.66
AJ Finch,Mohammed Shami,1,1,0,0,0,0,0,1,2,50.00
AJ Finch,S Kaul,0,1,0,0,0,0,0,1,1,100.00
AJ Finch,Imran Tahir,1,2,0,0,0,0,0,2,3,66.66
AJ Finch,R Shukla,0,0,0,0,0,0,1,0,1,0.00
S Dhawan,Mohammed Shami,4,0,0,0,1,0,0,4,5,80.00
S Dhawan,S Kaul,2,0,0,0,0,0,1,0,3,0.00
DA Warner,S Kaul,1,0,1,0,0,0,0,2,2,100.00
DA Warner,Imran Tahir,0,3,0,0,0,0,0,3,3,100.00
DA Warner,R Shukla,0,2,0,0,1,0,0,6,3,200.00
DA Warner,LR Shukla,0,1,0,0,0,0,0,1,1,100.00
NV Ojha,R Shukla,0,1,0,0,0,1,0,7,2,350.00
NV Ojha,LR Shukla,0,0,0,0,0,1,0,6,1,600.00
