Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MEK Hussey,MG Johnson,4,6,0,0,3,0,0,18,13,138.46
MEK Hussey,MM Patel,1,4,0,0,1,0,0,8,6,133.33
MEK Hussey,Harbhajan Singh,4,8,0,0,1,0,0,12,13,92.30
MEK Hussey,SL Malinga,3,4,0,0,4,1,0,26,12,216.66
MEK Hussey,PP Ojha,1,4,1,0,1,0,0,10,7,142.85
MEK Hussey,KA Pollard,1,4,1,0,0,1,0,12,7,171.42
M Vijay,MG Johnson,1,1,0,1,0,0,0,4,3,133.33
M Vijay,MM Patel,2,0,2,0,2,0,0,12,6,200.00
M Vijay,Harbhajan Singh,1,3,0,0,0,0,0,3,4,75.00
M Vijay,SL Malinga,1,1,0,0,0,0,0,1,2,50.00
M Vijay,PP Ojha,0,3,0,0,0,0,0,3,3,100.00
M Vijay,KA Pollard,1,0,0,0,0,0,1,0,2,0.00
SK Raina,MG Johnson,0,4,2,0,1,1,0,18,8,225.00
SK Raina,MM Patel,0,4,0,0,2,0,0,12,6,200.00
SK Raina,Harbhajan Singh,1,5,0,0,0,1,0,11,7,157.14
SK Raina,SL Malinga,1,6,1,0,1,1,0,18,10,180.00
SK Raina,PP Ojha,0,1,0,0,0,1,0,7,2,350.00
SK Raina,KA Pollard,2,4,1,0,1,1,0,16,9,177.77
DR Smith,MM Sharma,1,3,0,0,1,2,0,19,7,271.42
DR Smith,JA Morkel,3,1,2,0,4,0,0,21,10,210.00
DR Smith,CH Morris,1,1,1,0,0,2,0,15,5,300.00
DR Smith,R Ashwin,1,1,1,0,1,1,0,13,5,260.00
DR Smith,RA Jadeja,0,0,0,0,0,0,1,0,1,0.00
AP Tare,MM Sharma,1,1,0,0,1,0,0,5,3,166.66
AP Tare,JA Morkel,2,0,1,0,0,0,1,2,4,50.00
KD Karthik,MM Sharma,7,0,0,0,1,0,0,4,8,50.00
KD Karthik,JA Morkel,2,2,0,0,0,0,0,2,4,50.00
KD Karthik,CH Morris,0,1,0,0,0,0,0,1,1,100.00
KD Karthik,R Ashwin,0,2,0,0,0,0,0,2,2,100.00
KD Karthik,RA Jadeja,0,2,0,0,0,0,1,2,3,66.66
RG Sharma,CH Morris,2,1,0,0,0,0,1,1,4,25.00
RG Sharma,R Ashwin,3,2,0,0,0,0,0,2,5,40.00
RG Sharma,RA Jadeja,2,3,1,0,0,0,0,5,6,83.33
KA Pollard,CH Morris,1,1,0,0,0,0,0,1,2,50.00
KA Pollard,RA Jadeja,1,5,0,0,1,2,1,21,10,210.00
KA Pollard,DJ Bravo,2,2,0,0,0,0,0,2,4,50.00
AT Rayudu,MM Sharma,0,0,0,0,1,0,1,4,2,200.00
AT Rayudu,CH Morris,1,1,1,0,0,0,0,3,3,100.00
AT Rayudu,RA Jadeja,0,3,0,0,0,0,0,3,3,100.00
AT Rayudu,DJ Bravo,1,5,0,0,0,0,0,5,6,83.33
Harbhajan Singh,RA Jadeja,1,0,0,0,0,0,0,0,1,0.00
Harbhajan Singh,DJ Bravo,2,0,0,0,0,0,1,0,3,0.00
MG Johnson,CH Morris,1,2,1,0,0,0,0,4,4,100.00
MG Johnson,DJ Bravo,0,2,0,0,0,0,1,2,3,66.66
SL Malinga,DJ Bravo,1,0,0,0,0,0,1,0,2,0.00
PP Ojha,MM Sharma,1,0,0,0,0,0,1,0,2,0.00
