Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Dhawan,S Nadeem,3,1,0,0,0,0,1,1,5,20.00
S Dhawan,Mohammed Shami,2,1,0,0,1,0,0,5,4,125.00
S Dhawan,WD Parnell,3,1,1,0,3,1,0,21,9,233.33
S Dhawan,JD Unadkat,1,2,0,0,1,0,0,6,4,150.00
AJ Finch,S Nadeem,4,3,1,1,1,0,0,12,10,120.00
AJ Finch,Mohammed Shami,5,4,1,0,2,0,0,14,12,116.66
AJ Finch,WD Parnell,3,5,0,0,0,0,0,5,8,62.50
AJ Finch,JD Unadkat,1,6,0,0,3,2,0,30,12,250.00
AJ Finch,JP Duminy,1,4,0,0,0,1,0,10,6,166.66
AJ Finch,LR Shukla,0,1,1,0,2,1,0,17,5,340.00
DA Warner,S Nadeem,4,4,0,0,0,1,0,10,9,111.11
DA Warner,Mohammed Shami,1,4,1,0,1,1,0,16,8,200.00
DA Warner,WD Parnell,2,2,1,0,2,0,0,12,7,171.42
DA Warner,JD Unadkat,2,5,1,0,0,0,0,7,8,87.50
DA Warner,JP Duminy,2,3,0,0,0,1,0,9,6,150.00
DA Warner,LR Shukla,5,0,2,0,0,0,0,4,7,57.14
Q de Kock,B Kumar,0,4,0,0,0,0,0,4,4,100.00
Q de Kock,DW Steyn,1,3,0,0,1,1,0,13,6,216.66
Q de Kock,Y Venugopal Rao,0,2,0,0,0,0,0,2,2,100.00
Q de Kock,KV Sharma,0,3,0,0,3,0,1,15,7,214.28
Q de Kock,DJG Sammy,2,1,0,0,2,0,0,9,5,180.00
Q de Kock,A Mishra,2,3,1,0,0,0,0,5,6,83.33
M Vijay,B Kumar,6,3,1,0,4,0,0,21,14,150.00
M Vijay,DW Steyn,4,2,0,0,0,0,0,2,6,33.33
M Vijay,Y Venugopal Rao,1,1,1,0,1,0,0,7,4,175.00
M Vijay,KV Sharma,3,4,0,0,0,0,0,4,7,57.14
M Vijay,DJG Sammy,0,0,0,0,2,0,1,8,3,266.66
M Vijay,A Mishra,1,4,0,0,0,1,0,10,6,166.66
KP Pietersen,DW Steyn,0,1,0,0,1,0,1,5,3,166.66
KP Pietersen,KV Sharma,5,1,0,0,0,0,0,1,6,16.66
KP Pietersen,DJG Sammy,1,2,0,0,0,1,0,8,4,200.00
KP Pietersen,A Mishra,2,2,0,0,0,0,0,2,4,50.00
KD Karthik,DW Steyn,0,1,0,0,0,0,1,1,2,50.00
KD Karthik,KV Sharma,2,2,0,0,0,0,0,2,4,50.00
KD Karthik,DJG Sammy,1,3,1,0,1,0,0,9,6,150.00
KD Karthik,A Mishra,0,1,1,0,0,0,0,3,2,150.00
JP Duminy,B Kumar,1,0,1,0,0,1,0,8,3,266.66
JP Duminy,DW Steyn,0,1,0,0,1,0,0,5,2,250.00
JP Duminy,A Mishra,0,1,0,0,0,1,0,7,2,350.00
MK Tiwary,B Kumar,0,2,0,0,1,0,0,6,3,200.00
MK Tiwary,DW Steyn,1,3,0,0,1,0,0,7,5,140.00
MK Tiwary,A Mishra,1,2,1,0,0,1,0,10,5,200.00
