Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MJ Lumb,AB Dinda,0,0,0,0,0,0,1,0,1,0.00
NV Ojha,AB Dinda,1,1,0,0,0,0,0,1,2,50.00
NV Ojha,I Sharma,0,2,0,0,1,0,0,6,3,200.00
NV Ojha,SE Bond,0,1,0,0,0,0,0,1,1,100.00
NV Ojha,AD Mathews,2,3,0,0,4,0,0,19,9,211.11
NV Ojha,M Kartik,3,0,0,0,0,0,0,0,3,0.00
FY Fazal,AB Dinda,3,2,0,0,4,0,0,18,9,200.00
FY Fazal,I Sharma,5,2,1,0,1,0,0,8,9,88.88
FY Fazal,SE Bond,2,1,0,0,1,0,1,5,5,100.00
AA Jhunjhunwala,AB Dinda,1,3,0,0,0,0,0,3,4,75.00
AA Jhunjhunwala,I Sharma,0,0,0,0,0,0,1,0,1,0.00
AA Jhunjhunwala,SE Bond,1,3,0,0,1,0,0,7,5,140.00
AA Jhunjhunwala,AD Mathews,0,5,0,0,1,0,0,9,6,150.00
AA Jhunjhunwala,M Kartik,5,7,2,0,2,0,0,19,16,118.75
AA Jhunjhunwala,BJ Hodge,0,3,0,0,1,0,0,7,4,175.00
YK Pathan,AB Dinda,3,1,0,0,0,0,1,1,5,20.00
YK Pathan,SE Bond,1,3,1,0,2,0,0,13,7,185.71
YK Pathan,M Kartik,1,1,0,0,0,0,0,1,2,50.00
AC Voges,AB Dinda,0,1,2,0,0,0,0,5,3,166.66
AC Voges,I Sharma,4,1,1,0,0,2,0,15,8,187.50
AC Voges,SE Bond,0,3,0,0,0,0,0,3,3,100.00
AC Voges,AD Mathews,1,1,0,0,1,0,0,5,3,166.66
AC Voges,M Kartik,0,2,1,0,0,0,0,4,3,133.33
AC Voges,BJ Hodge,0,1,0,0,1,0,0,5,2,250.00
P Dogra,I Sharma,0,0,0,0,0,0,1,0,1,0.00
SK Warne,I Sharma,0,1,0,0,0,0,0,1,1,100.00
SK Warne,SE Bond,0,0,0,0,0,0,1,0,1,0.00
MM Patel,I Sharma,0,1,0,0,0,0,0,1,1,100.00
MM Patel,SE Bond,0,1,1,0,0,0,0,3,2,150.00
MK Tiwary,YK Pathan,4,2,0,0,2,0,1,10,9,111.11
MK Tiwary,SW Tait,3,1,0,0,0,0,0,1,4,25.00
BJ Hodge,YK Pathan,1,3,0,0,0,0,1,3,5,60.00
BJ Hodge,SW Tait,1,1,0,0,1,0,0,5,3,166.66
BJ Hodge,MM Patel,0,1,0,0,0,0,0,1,1,100.00
BJ Hodge,SK Trivedi,4,4,0,0,1,0,0,8,9,88.88
BJ Hodge,AC Voges,1,1,1,0,0,0,0,3,3,100.00
BJ Hodge,SK Warne,2,8,2,0,1,0,0,16,13,123.07
CA Pujara,SW Tait,3,0,0,0,2,0,0,8,5,160.00
CA Pujara,MM Patel,2,1,0,0,2,0,0,9,5,180.00
CA Pujara,SK Trivedi,1,5,0,0,0,0,1,5,7,71.42
CA Pujara,AC Voges,1,2,0,0,0,0,0,2,3,66.66
CA Pujara,SK Warne,0,5,0,0,0,0,0,5,5,100.00
SC Ganguly,YK Pathan,2,3,1,0,1,0,0,9,7,128.57
SC Ganguly,SW Tait,0,3,2,0,1,0,0,11,6,183.33
SC Ganguly,MM Patel,3,1,0,0,0,0,1,1,5,20.00
SC Ganguly,SK Trivedi,3,0,1,0,1,0,0,6,5,120.00
SC Ganguly,SK Warne,2,2,2,0,0,0,0,6,6,100.00
OA Shah,YK Pathan,2,1,0,0,0,0,0,1,3,33.33
OA Shah,SW Tait,3,3,0,0,0,0,0,3,6,50.00
OA Shah,MM Patel,2,2,0,0,0,1,0,8,5,160.00
OA Shah,SK Trivedi,1,1,0,0,0,1,0,7,3,233.33
WP Saha,MM Patel,1,1,0,0,0,0,0,1,2,50.00
