Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Dhawan,P Kumar,2,6,0,0,2,0,1,14,11,127.27
S Dhawan,DJ Hussey,0,2,0,0,0,1,0,8,3,266.66
S Dhawan,RJ Harris,3,4,0,0,1,0,0,8,8,100.00
S Dhawan,P Awana,3,4,2,0,0,1,0,14,10,140.00
S Dhawan,Azhar Mahmood,0,5,2,1,0,0,0,12,8,150.00
S Dhawan,PP Chawla,3,5,0,0,1,1,0,15,10,150.00
PA Patel,P Kumar,5,1,0,0,0,0,0,6,7,85.71
PA Patel,DJ Hussey,1,1,0,0,1,0,0,5,3,166.66
PA Patel,RJ Harris,0,1,0,0,0,0,0,1,1,100.00
PA Patel,P Awana,1,0,0,0,1,0,0,4,2,200.00
PA Patel,Azhar Mahmood,0,2,0,0,0,0,1,2,3,66.66
KC Sangakkara,P Awana,2,1,0,0,0,0,1,1,4,25.00
CL White,P Kumar,1,3,0,0,2,0,0,11,6,183.33
CL White,RJ Harris,4,5,1,0,2,1,0,21,13,161.53
CL White,P Awana,0,2,1,0,0,0,0,4,3,133.33
CL White,Azhar Mahmood,2,5,1,0,3,0,0,19,11,172.72
CL White,PP Chawla,1,4,2,0,1,0,0,12,8,150.00
DT Christian,RJ Harris,0,2,0,0,0,0,0,2,2,100.00
DT Christian,P Awana,0,1,2,0,0,2,0,17,5,340.00
DT Christian,Azhar Mahmood,0,1,0,0,1,0,1,5,3,166.66
N Saini,DW Steyn,4,1,0,0,0,0,0,1,5,20.00
N Saini,TP Sudhindra,1,2,0,0,0,0,0,2,3,66.66
N Saini,DT Christian,1,0,0,0,0,0,1,0,2,0.00
Mandeep Singh,DW Steyn,0,1,0,0,0,0,0,1,1,100.00
Mandeep Singh,TP Sudhindra,3,2,0,0,2,0,0,10,7,142.85
Mandeep Singh,DT Christian,3,2,0,1,2,0,0,13,8,162.50
Mandeep Singh,AA Jhunjhunwala,2,0,0,0,1,0,0,4,3,133.33
Mandeep Singh,MS Gony,0,0,0,0,0,0,1,0,1,0.00
SE Marsh,DT Christian,2,0,1,0,0,0,1,2,4,50.00
SE Marsh,AA Jhunjhunwala,0,1,0,0,2,0,0,9,3,300.00
Azhar Mahmood,DW Steyn,0,1,1,0,0,0,0,3,2,150.00
Azhar Mahmood,TP Sudhindra,0,2,1,0,1,1,0,14,5,280.00
Azhar Mahmood,DT Christian,1,3,0,0,0,0,0,3,4,75.00
Azhar Mahmood,MS Gony,1,3,1,0,1,0,0,9,6,150.00
Azhar Mahmood,A Mishra,0,2,0,0,0,0,1,2,3,66.66
DJ Hussey,DW Steyn,5,2,0,0,1,0,0,6,8,75.00
DJ Hussey,TP Sudhindra,1,2,1,0,0,2,0,16,6,266.66
DJ Hussey,DT Christian,0,1,0,0,0,1,0,7,2,350.00
DJ Hussey,MS Gony,3,3,1,0,1,0,0,9,8,112.50
DJ Hussey,A Mishra,2,3,2,0,2,2,0,27,11,245.45
SD Chitnis,DW Steyn,0,0,0,0,0,0,1,0,1,0.00
SD Chitnis,TP Sudhindra,0,2,1,0,0,0,0,4,3,133.33
SD Chitnis,MS Gony,3,1,0,0,1,0,0,5,5,100.00
SD Chitnis,A Mishra,2,2,0,0,0,0,0,2,4,50.00
PP Chawla,DW Steyn,0,0,0,0,2,0,1,8,3,266.66
Gurkeerat Singh,DW Steyn,0,3,0,0,1,0,0,7,4,175.00
Gurkeerat Singh,DT Christian,1,2,0,0,1,0,0,6,4,150.00
Gurkeerat Singh,MS Gony,0,0,1,0,2,1,0,16,4,400.00
