Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CA Pujara,UT Yadav,3,1,1,0,1,0,0,7,6,116.66
CA Pujara,M Morkel,1,1,0,0,0,0,0,1,2,50.00
V Sehwag,UT Yadav,3,2,0,0,2,0,0,10,7,142.85
V Sehwag,M Morkel,4,1,0,0,0,0,0,1,5,20.00
V Sehwag,JH Kallis,1,3,0,0,0,0,0,3,4,75.00
V Sehwag,SP Narine,1,1,3,0,0,1,0,13,6,216.66
V Sehwag,PP Chawla,1,4,1,0,1,0,1,10,8,125.00
WP Saha,UT Yadav,0,1,0,0,0,0,0,1,1,100.00
WP Saha,M Morkel,4,1,1,0,1,1,0,13,8,162.50
WP Saha,JH Kallis,0,0,0,0,0,0,1,0,1,0.00
GJ Maxwell,M Morkel,0,1,0,0,0,0,1,1,2,50.00
GJ Maxwell,JH Kallis,3,3,1,0,1,0,0,9,8,112.50
GJ Maxwell,SP Narine,0,1,0,0,1,0,0,5,2,250.00
DA Miller,M Morkel,1,1,0,0,0,0,0,1,2,50.00
DA Miller,JH Kallis,1,1,1,0,2,0,0,11,5,220.00
DA Miller,PP Chawla,1,0,1,0,0,0,1,2,3,66.66
GJ Bailey,UT Yadav,1,2,0,0,1,0,0,6,4,150.00
GJ Bailey,SP Narine,3,1,0,0,0,0,0,1,4,25.00
GJ Bailey,PP Chawla,2,4,0,0,0,0,1,4,7,57.14
R Dhawan,UT Yadav,1,1,1,0,0,0,0,3,3,100.00
R Dhawan,M Morkel,2,0,0,1,1,0,0,7,4,175.00
R Dhawan,JH Kallis,1,2,0,0,1,0,0,6,4,150.00
R Dhawan,SP Narine,1,2,0,0,0,0,0,2,3,66.66
R Dhawan,PP Chawla,3,1,0,0,0,0,0,1,4,25.00
AR Patel,M Morkel,1,1,0,0,0,0,0,1,2,50.00
AR Patel,JH Kallis,0,2,0,0,0,0,0,2,2,100.00
AR Patel,SP Narine,1,2,0,0,0,0,1,2,4,50.00
AR Patel,PP Chawla,0,2,0,0,0,0,0,2,2,100.00
MG Johnson,SP Narine,0,0,0,0,0,0,1,0,1,0.00
L Balaji,SP Narine,1,0,0,0,0,0,1,0,2,0.00
Sandeep Sharma,UT Yadav,2,1,0,0,0,0,0,1,3,33.33
Sandeep Sharma,SP Narine,1,1,0,0,0,0,0,1,2,50.00
MK Pandey,Sandeep Sharma,6,0,2,0,1,0,1,8,10,80.00
JH Kallis,MG Johnson,7,1,0,0,2,0,0,9,10,90.00
JH Kallis,L Balaji,0,0,0,0,0,0,1,0,1,0.00
G Gambhir,Sandeep Sharma,2,0,0,0,0,0,1,0,3,0.00
G Gambhir,MG Johnson,1,1,0,0,0,0,0,1,2,50.00
CA Lynn,Sandeep Sharma,5,0,0,0,0,0,0,0,5,0.00
CA Lynn,L Balaji,1,2,0,0,1,0,0,6,4,150.00
CA Lynn,R Dhawan,2,2,0,0,1,0,0,6,5,120.00
CA Lynn,AR Patel,2,1,0,0,0,0,1,1,4,25.00
RV Uthappa,L Balaji,5,1,0,0,1,0,0,5,7,71.42
RV Uthappa,R Dhawan,5,4,0,0,0,0,0,4,9,44.44
RV Uthappa,AR Patel,6,2,2,0,1,0,0,10,11,90.90
YK Pathan,R Dhawan,0,1,0,0,0,0,1,1,2,50.00
YK Pathan,AR Patel,1,2,0,0,0,0,0,2,3,66.66
SA Yadav,Sandeep Sharma,0,0,0,0,2,0,1,8,3,266.66
SA Yadav,MG Johnson,0,1,0,0,0,1,0,7,2,350.00
SA Yadav,L Balaji,0,2,1,0,1,0,0,8,4,200.00
SA Yadav,R Dhawan,0,2,2,1,0,0,0,9,5,180.00
SA Yadav,AR Patel,1,2,0,0,0,0,0,2,3,66.66
PP Chawla,AR Patel,1,0,0,0,0,0,1,0,2,0.00
SP Narine,MG Johnson,1,1,1,0,0,0,1,3,4,75.00
SP Narine,R Dhawan,1,2,0,0,0,0,0,2,3,66.66
SP Narine,AR Patel,0,1,0,0,0,0,0,1,1,100.00
UT Yadav,Sandeep Sharma,0,1,0,0,0,0,0,1,1,100.00
UT Yadav,MG Johnson,0,0,0,0,0,0,1,0,1,0.00
UT Yadav,L Balaji,1,1,0,0,0,0,0,1,2,50.00
M Morkel,Sandeep Sharma,0,1,1,0,0,0,0,3,2,150.00
M Morkel,MG Johnson,0,1,0,0,0,0,0,1,1,100.00
