Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
WP Saha,P Negi,3,1,1,0,1,0,1,7,7,100.00
WP Saha,IC Pandey,2,2,0,0,0,1,0,8,5,160.00
M Vohra,P Negi,1,1,0,0,0,0,0,1,2,50.00
M Vohra,IC Pandey,2,1,1,0,0,0,1,3,5,60.00
GJ Bailey,P Negi,0,1,1,0,1,0,0,7,3,233.33
GJ Bailey,IC Pandey,1,1,0,0,1,0,0,5,3,166.66
GJ Bailey,A Nehra,0,0,0,0,0,0,1,0,1,0.00
GJ Maxwell,IC Pandey,0,1,0,0,0,0,0,1,1,100.00
GJ Maxwell,A Nehra,5,0,0,0,1,0,0,4,6,66.66
GJ Maxwell,R Ashwin,3,1,0,0,0,0,0,1,4,25.00
GJ Maxwell,RA Jadeja,2,0,0,0,0,0,1,0,3,0.00
Gurkeerat Singh,IC Pandey,2,1,0,0,1,0,0,5,4,125.00
Gurkeerat Singh,A Nehra,3,1,0,0,1,0,0,5,5,100.00
Gurkeerat Singh,R Ashwin,2,1,0,0,1,0,1,5,5,100.00
DA Miller,P Negi,2,0,0,0,0,0,1,0,3,0.00
DA Miller,R Ashwin,4,3,0,0,0,0,0,3,7,42.85
DA Miller,RA Jadeja,1,2,1,0,1,0,0,8,5,160.00
AR Patel,P Negi,0,3,0,0,0,0,0,3,3,100.00
AR Patel,R Ashwin,4,4,0,0,0,0,0,4,8,50.00
AR Patel,RA Jadeja,2,5,0,0,1,0,0,9,8,112.50
AR Patel,SK Raina,0,2,0,0,1,0,0,6,3,200.00
AR Patel,DJ Bravo,1,4,0,0,0,1,1,10,7,142.85
R Dhawan,P Negi,4,0,1,0,1,0,0,6,6,100.00
R Dhawan,A Nehra,2,1,0,0,0,1,0,7,4,175.00
R Dhawan,RA Jadeja,1,1,0,0,0,0,0,1,2,50.00
R Dhawan,SK Raina,2,1,0,0,0,0,0,1,3,33.33
R Dhawan,DJ Bravo,0,4,0,0,0,1,0,10,5,200.00
BE Hendricks,A Nehra,1,1,0,0,0,0,0,1,2,50.00
MEK Hussey,Sandeep Sharma,2,1,0,0,0,0,1,1,4,25.00
BB McCullum,Sandeep Sharma,1,1,0,0,0,0,0,1,2,50.00
BB McCullum,BE Hendricks,1,1,0,0,1,0,1,5,4,125.00
F du Plessis,Sandeep Sharma,1,1,0,0,0,0,0,1,2,50.00
F du Plessis,BE Hendricks,1,1,0,2,1,0,0,11,5,220.00
F du Plessis,Gurkeerat Singh,2,5,0,0,0,0,0,5,7,71.42
F du Plessis,R Dhawan,3,1,2,0,1,0,1,9,8,112.50
F du Plessis,GJ Maxwell,1,1,0,0,1,0,0,5,3,166.66
F du Plessis,AR Patel,3,6,1,0,2,1,0,22,13,169.23
F du Plessis,Anureet Singh,1,2,0,0,0,0,0,2,3,66.66
SK Raina,Sandeep Sharma,2,0,1,0,1,0,0,6,4,150.00
SK Raina,BE Hendricks,1,3,0,0,0,0,0,3,4,75.00
SK Raina,Gurkeerat Singh,3,3,3,0,2,0,0,17,11,154.54
SK Raina,R Dhawan,0,1,0,0,0,0,0,1,1,100.00
SK Raina,GJ Maxwell,2,1,0,0,0,0,0,1,3,33.33
SK Raina,AR Patel,0,5,0,0,0,0,0,5,5,100.00
SK Raina,Anureet Singh,1,4,0,0,1,0,0,8,6,133.33
MS Dhoni,BE Hendricks,3,1,0,0,1,0,0,5,5,100.00
MS Dhoni,R Dhawan,3,0,0,0,0,0,0,0,3,0.00
MS Dhoni,Anureet Singh,2,2,1,0,1,2,0,20,8,250.00
