Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
YV Takawale,GD McGrath,9,2,0,0,2,0,0,10,13,76.92
YV Takawale,Mohammad Asif,3,2,1,0,0,0,0,4,6,66.66
YV Takawale,VY Mahesh,0,0,0,0,0,0,1,0,1,0.00
ST Jayasuriya,GD McGrath,2,2,0,0,1,0,0,6,5,120.00
ST Jayasuriya,Mohammad Asif,2,1,0,0,3,0,0,13,6,216.66
ST Jayasuriya,VY Mahesh,0,1,0,0,2,1,1,15,5,300.00
DJ Thornely,VY Mahesh,4,2,0,0,2,0,0,10,8,125.00
DJ Thornely,PJ Sangwan,5,7,0,0,0,1,0,13,13,100.00
DJ Thornely,R Bhatia,0,1,0,0,0,1,1,7,3,233.33
RV Uthappa,VY Mahesh,2,2,0,0,0,0,0,2,4,50.00
RV Uthappa,PJ Sangwan,4,7,0,0,0,0,1,7,12,58.33
RV Uthappa,R Bhatia,2,1,0,0,0,2,0,13,5,260.00
DJ Bravo,R Bhatia,1,1,0,0,0,0,0,1,2,50.00
DJ Bravo,V Sehwag,0,1,0,0,0,0,0,1,1,100.00
DJ Bravo,Shoaib Malik,0,0,0,0,0,0,1,0,1,0.00
AM Nayar,R Bhatia,1,1,0,0,0,0,0,1,2,50.00
AM Nayar,V Sehwag,2,1,0,0,0,0,1,1,4,25.00
SM Pollock,GD McGrath,0,2,1,0,1,0,0,8,4,200.00
SM Pollock,Mohammad Asif,2,2,0,0,1,3,0,24,8,300.00
SM Pollock,VY Mahesh,0,0,0,0,0,0,1,0,1,0.00
SM Pollock,V Sehwag,1,0,0,0,0,0,0,0,1,0.00
SM Pollock,Shoaib Malik,0,1,0,0,0,0,0,1,1,100.00
SS Tiwary,GD McGrath,0,2,0,0,0,0,0,2,2,100.00
SS Tiwary,Mohammad Asif,1,2,0,0,0,0,1,2,4,50.00
SS Tiwary,Shoaib Malik,2,1,0,0,1,0,0,5,4,125.00
RR Raje,VY Mahesh,2,2,0,0,1,0,0,6,5,120.00
G Gambhir,SM Pollock,4,1,0,0,0,0,0,1,5,20.00
G Gambhir,A Nehra,3,0,0,0,0,0,1,0,4,0.00
V Sehwag,SM Pollock,0,1,0,0,0,1,0,7,2,350.00
V Sehwag,A Nehra,1,2,0,0,1,0,0,6,4,150.00
V Sehwag,DJ Bravo,0,2,0,0,1,0,0,6,3,200.00
V Sehwag,DS Kulkarni,2,3,0,0,1,0,0,7,6,116.66
V Sehwag,ST Jayasuriya,0,2,0,0,0,2,0,14,4,350.00
V Sehwag,DJ Thornely,0,0,0,0,0,0,1,0,1,0.00
S Dhawan,SM Pollock,1,0,0,0,0,0,1,0,2,0.00
S Dhawan,A Nehra,0,1,0,0,0,0,0,1,1,100.00
AB de Villiers,SM Pollock,7,1,1,0,0,0,0,3,9,33.33
AB de Villiers,A Nehra,0,1,0,0,1,1,0,11,3,366.66
AB de Villiers,DJ Bravo,2,1,1,0,1,0,0,7,5,140.00
Shoaib Malik,SM Pollock,0,0,0,0,0,0,1,0,1,0.00
Shoaib Malik,A Nehra,0,2,0,0,0,0,0,2,2,100.00
Shoaib Malik,DJ Bravo,0,2,2,0,0,0,0,6,4,150.00
Shoaib Malik,DS Kulkarni,2,3,1,0,1,0,0,9,7,128.57
Shoaib Malik,ST Jayasuriya,0,2,0,0,0,0,0,2,2,100.00
Shoaib Malik,DJ Thornely,1,3,0,0,0,0,0,3,4,75.00
Shoaib Malik,RR Raje,0,2,0,0,0,0,0,2,2,100.00
KD Karthik,SM Pollock,1,2,1,0,0,0,0,4,4,100.00
KD Karthik,A Nehra,2,2,0,0,0,0,0,2,4,50.00
KD Karthik,DJ Bravo,0,0,0,0,0,0,1,0,1,0.00
KD Karthik,DJ Thornely,1,4,0,0,2,0,0,12,7,171.42
KD Karthik,RR Raje,1,4,1,0,1,0,0,10,7,142.85
R Bhatia,SM Pollock,0,1,0,0,0,0,0,1,1,100.00
R Bhatia,A Nehra,0,1,0,0,0,0,1,1,2,50.00
R Bhatia,DJ Bravo,1,0,0,0,0,1,0,6,2,300.00
R Bhatia,RR Raje,2,1,0,0,0,0,0,1,3,33.33
PJ Sangwan,A Nehra,0,0,0,0,0,0,1,0,1,0.00
PJ Sangwan,DJ Bravo,2,0,1,0,0,0,0,2,3,66.66
VY Mahesh,A Nehra,2,0,1,0,0,0,0,2,3,66.66
VY Mahesh,DS Kulkarni,1,1,0,0,0,0,0,1,2,50.00
Mohammad Asif,DS Kulkarni,0,0,0,0,0,0,1,0,1,0.00
GD McGrath,DS Kulkarni,1,0,0,0,0,0,1,0,2,0.00
