Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
A Chopra,DW Steyn,2,1,0,0,0,0,1,1,4,25.00
A Chopra,Z Khan,0,1,0,0,0,0,0,1,1,100.00
BJ Hodge,DW Steyn,2,1,0,0,1,0,0,5,4,125.00
BJ Hodge,Z Khan,4,1,0,0,1,0,1,5,7,71.42
SC Ganguly,DW Steyn,2,1,0,0,1,0,0,5,4,125.00
SC Ganguly,Z Khan,1,1,0,0,0,0,0,6,3,200.00
SC Ganguly,P Kumar,2,1,0,0,0,0,0,1,3,33.33
SC Ganguly,R Vinay Kumar,3,2,1,0,0,0,0,4,6,66.66
SC Ganguly,A Kumble,5,0,0,0,1,0,0,4,6,66.66
DJ Hussey,Z Khan,1,0,0,0,0,0,0,0,1,0.00
DJ Hussey,P Kumar,1,0,0,0,1,1,0,10,3,333.33
DJ Hussey,R Vinay Kumar,1,3,0,0,0,0,0,3,4,75.00
DJ Hussey,A Kumble,1,1,0,0,0,2,0,13,4,325.00
T Taibu,DW Steyn,0,0,0,0,0,0,1,0,1,0.00
T Taibu,P Kumar,1,1,1,0,2,0,0,11,5,220.00
T Taibu,R Vinay Kumar,1,0,1,0,0,0,0,2,2,100.00
T Taibu,A Kumble,2,2,0,0,0,0,0,2,4,50.00
LR Shukla,DW Steyn,1,0,0,0,2,0,1,8,4,200.00
LR Shukla,P Kumar,0,1,0,0,0,0,0,1,1,100.00
LR Shukla,A Kumble,2,2,0,0,0,0,0,2,4,50.00
WP Saha,DW Steyn,0,2,0,0,0,0,0,2,2,100.00
WP Saha,Z Khan,0,1,1,0,1,0,0,7,3,233.33
WP Saha,P Kumar,1,1,0,0,0,1,0,7,3,233.33
WP Saha,R Vinay Kumar,1,1,0,0,0,0,0,1,2,50.00
M Kartik,DW Steyn,1,3,1,0,0,0,0,5,5,100.00
M Kartik,Z Khan,0,1,1,0,1,0,0,7,3,233.33
M Kartik,P Kumar,0,0,0,0,0,0,1,0,1,0.00
M Kartik,R Vinay Kumar,2,1,0,0,1,0,0,5,4,125.00
Umar Gul,P Kumar,1,0,0,0,0,1,0,6,2,300.00
J Arunkumar,AB Dinda,6,1,0,0,2,0,0,9,9,100.00
J Arunkumar,I Sharma,2,1,0,0,0,0,0,1,3,33.33
J Arunkumar,Umar Gul,2,0,0,0,3,0,0,12,5,240.00
S Chanderpaul,AB Dinda,1,2,0,0,0,0,0,2,3,66.66
S Chanderpaul,I Sharma,5,1,0,0,1,0,1,5,8,62.50
MV Boucher,AB Dinda,1,2,0,0,1,0,0,6,4,150.00
MV Boucher,I Sharma,2,5,2,0,1,0,0,13,10,130.00
MV Boucher,Umar Gul,1,3,0,0,0,0,0,3,4,75.00
MV Boucher,SC Ganguly,7,4,0,0,0,0,0,4,11,36.36
MV Boucher,M Kartik,2,2,1,0,3,1,0,22,9,244.44
MV Boucher,LR Shukla,0,2,0,0,0,0,0,2,2,100.00
R Dravid,Umar Gul,4,1,0,0,0,0,0,1,5,20.00
R Dravid,SC Ganguly,1,2,0,0,0,0,1,2,4,50.00
R Dravid,M Kartik,0,2,0,0,0,0,0,2,2,100.00
CL White,AB Dinda,0,2,0,0,0,0,0,2,2,100.00
CL White,I Sharma,0,2,0,0,0,0,0,2,2,100.00
CL White,Umar Gul,0,2,1,0,2,0,0,12,5,240.00
CL White,SC Ganguly,2,1,0,0,0,0,0,1,3,33.33
CL White,LR Shukla,0,1,1,0,1,1,0,13,4,325.00
P Kumar,I Sharma,0,0,0,0,1,0,0,4,1,400.00
P Kumar,M Kartik,1,0,0,0,0,0,0,0,1,0.00
