Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
SE Marsh,P Kumar,5,1,0,0,0,0,0,1,6,16.66
SE Marsh,R Vinay Kumar,1,1,0,0,0,0,1,1,3,33.33
MS Bisla,P Kumar,1,0,0,0,0,0,0,0,1,0.00
MS Bisla,R Vinay Kumar,2,2,0,0,1,0,0,6,5,120.00
MS Bisla,DW Steyn,2,0,0,0,2,0,0,8,4,200.00
MS Bisla,JH Kallis,3,3,1,0,1,0,0,9,8,112.50
MS Bisla,A Kumble,3,3,1,0,0,0,1,5,8,62.50
KC Sangakkara,P Kumar,2,3,1,0,3,0,0,17,9,188.88
KC Sangakkara,R Vinay Kumar,1,2,0,0,1,0,0,6,4,150.00
KC Sangakkara,DW Steyn,0,1,0,0,1,0,1,5,3,166.66
KC Sangakkara,JH Kallis,2,1,0,0,1,0,0,5,4,125.00
KC Sangakkara,A Kumble,1,2,0,0,1,0,0,6,4,150.00
KC Sangakkara,KP Pietersen,0,2,0,0,1,0,0,6,3,200.00
RS Bopara,P Kumar,1,2,0,0,1,0,0,6,4,150.00
RS Bopara,R Vinay Kumar,0,2,2,0,0,0,0,6,4,150.00
RS Bopara,DW Steyn,3,4,2,0,1,0,0,12,10,120.00
RS Bopara,JH Kallis,1,3,0,1,1,0,0,10,6,166.66
RS Bopara,A Kumble,1,4,1,0,0,0,0,6,6,100.00
RS Bopara,KP Pietersen,1,2,0,0,0,0,0,2,3,66.66
Yuvraj Singh,DW Steyn,3,3,1,0,0,0,0,5,7,71.42
Yuvraj Singh,JH Kallis,0,2,0,0,2,1,1,16,6,266.66
Yuvraj Singh,A Kumble,1,3,1,0,1,1,0,15,7,214.28
IK Pathan,P Kumar,0,1,0,0,1,1,0,11,3,366.66
IK Pathan,R Vinay Kumar,0,1,0,0,1,0,0,5,2,250.00
B Lee,P Kumar,0,1,0,0,0,0,0,1,1,100.00
MK Pandey,B Lee,3,3,2,0,1,0,0,11,9,122.22
MK Pandey,S Sreesanth,4,1,1,0,1,0,0,7,7,100.00
MK Pandey,SJ Srivastava,0,1,1,0,0,0,0,3,2,150.00
MK Pandey,PP Chawla,0,2,0,0,1,0,0,6,3,200.00
MK Pandey,Bipul Sharma,2,2,0,0,0,0,0,2,4,50.00
JH Kallis,B Lee,0,3,0,0,0,0,0,3,3,100.00
JH Kallis,S Sreesanth,3,2,0,0,1,0,0,6,6,100.00
JH Kallis,SJ Srivastava,0,0,0,0,0,0,1,0,1,0.00
KP Pietersen,B Lee,0,4,0,0,0,0,0,4,4,100.00
KP Pietersen,SJ Srivastava,0,4,0,0,2,0,0,12,6,200.00
KP Pietersen,PP Chawla,2,2,1,0,1,1,0,14,7,200.00
KP Pietersen,Bipul Sharma,3,5,0,1,0,0,0,8,9,88.88
KP Pietersen,Yuvraj Singh,4,0,2,0,0,0,0,4,6,66.66
KP Pietersen,IK Pathan,2,4,2,0,4,0,0,24,12,200.00
V Kohli,SJ Srivastava,0,2,0,0,1,0,0,6,3,200.00
V Kohli,PP Chawla,0,2,0,0,0,0,0,2,2,100.00
V Kohli,Bipul Sharma,1,5,1,0,0,1,1,13,9,144.44
V Kohli,Yuvraj Singh,0,4,1,0,1,0,0,10,6,166.66
V Kohli,IK Pathan,1,3,0,0,2,0,0,11,6,183.33
RV Uthappa,B Lee,0,1,1,0,1,2,0,19,5,380.00
RV Uthappa,Bipul Sharma,0,1,1,0,0,0,0,3,2,150.00
RV Uthappa,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
CL White,B Lee,0,2,0,0,1,0,0,6,3,200.00
