Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
Q de Kock,MA Starc,3,2,0,0,1,0,0,6,6,100.00
Q de Kock,AB Dinda,2,4,0,0,3,2,0,28,11,254.54
Q de Kock,HV Patel,3,3,0,0,2,0,0,11,8,137.50
Q de Kock,D Wiese,0,3,0,0,3,1,0,21,7,300.00
Q de Kock,CH Gayle,3,3,0,0,0,0,0,3,6,50.00
Q de Kock,YS Chahal,0,0,0,0,0,0,1,0,1,0.00
SS Iyer,MA Starc,3,2,0,0,0,1,0,8,6,133.33
SS Iyer,AB Dinda,1,3,1,0,1,0,0,9,6,150.00
SS Iyer,HV Patel,1,1,0,0,0,0,1,1,3,33.33
SS Iyer,D Wiese,1,2,0,0,0,0,0,2,3,66.66
JP Duminy,MA Starc,1,3,3,0,2,0,0,17,9,188.88
JP Duminy,AB Dinda,0,1,0,0,0,0,0,1,1,100.00
JP Duminy,HV Patel,3,2,0,0,2,0,0,10,7,142.85
JP Duminy,D Wiese,1,6,2,0,0,0,0,10,9,111.11
JP Duminy,CH Gayle,1,3,1,0,0,1,0,11,6,183.33
JP Duminy,YS Chahal,3,6,0,0,0,2,0,18,11,163.63
Yuvraj Singh,D Wiese,0,2,1,0,0,0,0,4,3,133.33
Yuvraj Singh,YS Chahal,1,1,0,0,0,1,1,7,4,175.00
KM Jadhav,HV Patel,0,0,0,0,0,0,1,0,1,0.00
AD Mathews,HV Patel,2,1,0,0,0,0,0,1,3,33.33
SS Tiwary,MA Starc,0,3,0,0,0,0,0,3,3,100.00
SS Tiwary,HV Patel,0,1,0,0,0,1,0,7,2,350.00
SS Tiwary,D Wiese,0,2,0,0,0,0,0,2,2,100.00
SS Tiwary,YS Chahal,1,1,0,0,0,0,0,1,2,50.00
V Kohli,J Yadav,1,1,0,0,0,0,0,1,2,50.00
CH Gayle,J Yadav,3,1,0,0,0,0,0,1,4,25.00
CH Gayle,Z Khan,1,0,0,0,0,0,0,0,1,0.00
