Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
WP Saha,YK Pathan,1,1,0,0,0,0,0,1,2,50.00
WP Saha,Mohammed Shami,3,0,0,0,2,1,0,14,6,233.33
WP Saha,SP Narine,1,2,0,0,0,0,0,2,3,66.66
WP Saha,JH Kallis,0,3,0,0,2,1,0,17,6,283.33
WP Saha,R Bhatia,0,5,0,0,0,0,1,5,6,83.33
MEK Hussey,YK Pathan,1,3,3,0,0,1,0,15,8,187.50
MEK Hussey,Mohammed Shami,4,1,0,0,1,0,0,5,6,83.33
MEK Hussey,L Balaji,3,1,2,0,4,0,0,21,10,210.00
MEK Hussey,SP Narine,5,4,2,0,2,0,1,16,14,114.28
MEK Hussey,JH Kallis,1,2,0,1,1,1,0,15,6,250.00
MEK Hussey,R Bhatia,3,7,2,0,3,0,0,23,15,153.33
SK Raina,YK Pathan,0,2,0,0,0,0,0,2,2,100.00
SK Raina,L Balaji,1,4,1,0,0,0,0,6,6,100.00
SK Raina,SP Narine,0,3,0,0,2,1,0,17,6,283.33
SK Raina,JH Kallis,0,4,2,0,2,0,0,16,8,200.00
SK Raina,R Bhatia,0,3,0,0,0,0,0,3,3,100.00
MS Dhoni,L Balaji,0,4,1,0,1,1,0,16,7,228.57
MS Dhoni,SP Narine,1,0,0,0,0,0,0,0,1,0.00
MS Dhoni,JH Kallis,2,2,0,0,0,0,0,2,4,50.00
RA Jadeja,L Balaji,0,1,0,0,0,0,0,1,1,100.00
MS Bisla,DP Nannes,7,4,0,0,3,1,0,22,15,146.66
MS Bisla,MM Sharma,8,5,1,0,2,0,0,15,16,93.75
MS Bisla,CH Morris,1,0,0,0,4,0,0,16,5,320.00
MS Bisla,RA Jadeja,3,2,0,0,0,0,0,2,5,40.00
MS Bisla,R Ashwin,2,5,0,0,2,1,0,19,10,190.00
MS Bisla,DJ Bravo,3,2,2,0,3,0,0,18,10,180.00
G Gambhir,DP Nannes,1,1,0,0,1,0,0,5,3,166.66
G Gambhir,MM Sharma,0,1,0,0,0,0,0,1,1,100.00
G Gambhir,CH Morris,1,0,0,0,2,0,1,8,4,200.00
BB McCullum,MM Sharma,1,1,0,0,1,0,1,5,4,125.00
BB McCullum,CH Morris,2,1,0,0,0,0,0,1,3,33.33
JH Kallis,DP Nannes,1,1,0,0,0,0,0,1,2,50.00
JH Kallis,MM Sharma,1,2,0,0,0,0,0,2,3,66.66
JH Kallis,RA Jadeja,2,3,1,0,0,1,0,11,7,157.14
JH Kallis,R Ashwin,1,5,0,0,0,0,0,5,6,83.33
JH Kallis,DJ Bravo,1,0,0,0,0,0,1,0,2,0.00
EJG Morgan,DP Nannes,2,1,0,0,0,2,0,13,5,260.00
EJG Morgan,CH Morris,2,2,0,0,0,0,0,2,4,50.00
EJG Morgan,R Ashwin,0,2,0,0,0,0,0,2,2,100.00
EJG Morgan,DJ Bravo,2,7,0,0,2,0,0,15,11,136.36
YK Pathan,CH Morris,0,2,0,0,0,0,0,2,2,100.00
YK Pathan,DJ Bravo,0,1,0,0,0,0,0,1,1,100.00
