Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
Mandeep Singh,A Chandila,2,0,0,0,0,0,1,0,3,0.00
AC Gilchrist,A Chandila,4,4,0,0,0,0,0,4,8,50.00
AC Gilchrist,S Sreesanth,1,0,0,0,3,0,0,12,4,300.00
AC Gilchrist,JP Faulkner,1,2,0,0,2,0,0,10,5,200.00
AC Gilchrist,SR Watson,3,3,0,0,1,0,0,7,7,100.00
AC Gilchrist,SK Trivedi,0,2,1,0,0,0,0,4,3,133.33
AC Gilchrist,KK Cooper,0,3,1,0,0,0,1,5,5,100.00
SE Marsh,A Chandila,4,5,1,1,1,1,0,20,13,153.84
SE Marsh,S Sreesanth,5,2,0,0,1,0,0,6,8,75.00
SE Marsh,JP Faulkner,6,2,1,0,2,1,0,18,12,150.00
SE Marsh,SR Watson,3,7,0,0,0,0,0,7,10,70.00
SE Marsh,SK Trivedi,2,4,1,0,2,0,0,14,9,155.55
SE Marsh,KK Cooper,1,8,2,0,0,0,1,12,12,100.00
DJ Hussey,SR Watson,1,0,0,0,0,0,1,0,2,0.00
DJ Hussey,KK Cooper,0,1,0,0,0,0,0,1,1,100.00
DA Miller,JP Faulkner,0,1,0,0,0,0,0,1,1,100.00
DA Miller,SR Watson,2,1,2,0,0,0,0,5,5,100.00
DA Miller,KK Cooper,2,2,0,0,0,0,1,2,5,40.00
MS Gony,JP Faulkner,0,0,1,0,0,0,1,2,2,100.00
MS Gony,KK Cooper,0,1,0,0,0,0,0,1,1,100.00
R Sathish,JP Faulkner,0,2,1,0,0,0,0,4,3,133.33
PP Chawla,JP Faulkner,0,1,0,0,0,0,0,1,1,100.00
R Dravid,P Kumar,5,0,0,0,1,0,0,4,6,66.66
R Dravid,Bipul Sharma,0,0,0,0,0,0,1,0,1,0.00
AM Rahane,P Kumar,4,3,0,0,0,0,0,3,7,42.85
AM Rahane,Bipul Sharma,4,4,0,0,0,0,0,4,8,50.00
AM Rahane,P Awana,5,4,3,0,2,1,0,24,15,160.00
AM Rahane,PP Chawla,2,6,0,0,1,1,0,16,10,160.00
AM Rahane,MS Gony,3,2,1,0,0,1,0,10,7,142.85
AM Rahane,R Sathish,0,2,0,0,0,0,0,2,2,100.00
SR Watson,P Kumar,1,2,0,0,1,0,0,6,4,150.00
SR Watson,Bipul Sharma,1,3,0,0,0,1,0,9,5,180.00
SR Watson,P Awana,2,3,0,0,1,0,0,7,6,116.66
SR Watson,PP Chawla,3,4,0,0,1,0,1,8,9,88.88
SR Watson,MS Gony,0,1,0,0,0,0,0,1,1,100.00
SV Samson,P Kumar,0,5,1,0,1,0,0,11,7,157.14
SV Samson,Bipul Sharma,5,4,0,0,1,0,0,8,10,80.00
SV Samson,P Awana,0,2,0,0,1,0,0,6,3,200.00
SV Samson,PP Chawla,2,3,0,0,0,0,0,3,5,60.00
SV Samson,MS Gony,1,1,0,0,1,1,0,11,4,275.00
SV Samson,R Sathish,0,2,1,0,1,0,0,8,4,200.00
