Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,TG Southee,1,0,0,0,1,1,1,10,4,250.00
V Kohli,TG Southee,1,0,0,0,0,0,1,0,2,0.00
V Kohli,DS Kulkarni,1,1,0,0,0,0,0,1,2,50.00
AB de Villiers,TG Southee,4,2,0,0,0,0,0,2,6,33.33
AB de Villiers,DS Kulkarni,7,1,1,0,3,0,0,15,12,125.00
AB de Villiers,JP Faulkner,1,1,0,0,3,0,0,13,5,260.00
AB de Villiers,SR Watson,6,2,1,0,1,0,0,8,10,80.00
AB de Villiers,PV Tambe,1,1,0,0,2,0,0,9,4,225.00
AB de Villiers,STR Binny,4,2,1,0,0,1,0,10,8,125.00
Mandeep Singh,TG Southee,1,1,0,0,1,0,0,5,3,166.66
Mandeep Singh,DS Kulkarni,1,2,0,0,1,0,0,6,4,150.00
Mandeep Singh,JP Faulkner,0,1,0,0,0,0,0,1,1,100.00
Mandeep Singh,SR Watson,0,2,0,0,0,0,0,2,2,100.00
Mandeep Singh,PV Tambe,0,0,1,0,1,0,0,6,2,300.00
Mandeep Singh,STR Binny,4,1,1,0,1,0,1,7,8,87.50
KD Karthik,TG Southee,1,3,0,0,0,0,0,3,4,75.00
KD Karthik,JP Faulkner,1,1,0,0,1,0,0,5,3,166.66
KD Karthik,PV Tambe,1,2,1,0,0,0,0,4,4,100.00
KD Karthik,STR Binny,3,1,0,0,2,1,0,15,7,214.28
SN Khan,TG Southee,1,1,2,0,0,0,0,5,4,125.00
SN Khan,DS Kulkarni,0,0,0,0,1,0,0,4,1,400.00
SN Khan,JP Faulkner,0,2,0,0,1,0,0,6,3,200.00
SN Khan,SR Watson,0,3,0,0,2,0,0,11,5,220.00
SN Khan,PV Tambe,0,3,1,0,2,1,0,19,7,271.42
SN Khan,STR Binny,1,0,0,0,0,0,0,0,1,0.00
D Wiese,DS Kulkarni,2,0,0,0,2,0,1,8,5,160.00
D Wiese,SR Watson,0,2,0,0,0,0,0,2,2,100.00
D Wiese,PV Tambe,0,1,0,0,0,0,0,1,1,100.00
HV Patel,TG Southee,1,0,0,0,0,1,0,6,2,300.00
