Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DR Smith,MJ McClenaghan,5,1,1,0,2,0,0,11,9,122.22
DR Smith,M de Lange,12,0,0,0,0,0,0,0,12,0.00
DR Smith,J Suchith,2,3,0,0,1,0,0,7,6,116.66
DR Smith,R Vinay Kumar,1,1,0,0,0,0,0,1,2,50.00
DR Smith,Harbhajan Singh,0,2,1,0,1,0,1,8,5,160.00
BB McCullum,MJ McClenaghan,1,1,0,0,0,1,0,7,3,233.33
BB McCullum,J Suchith,1,2,0,0,0,0,0,2,3,66.66
BB McCullum,R Vinay Kumar,0,0,1,0,3,0,1,14,5,280.00
SK Raina,J Suchith,1,0,0,0,1,0,1,4,3,133.33
SK Raina,R Vinay Kumar,2,2,1,0,0,0,0,4,5,80.00
SK Raina,Harbhajan Singh,0,2,0,0,0,0,0,2,2,100.00
F du Plessis,MJ McClenaghan,0,0,0,0,0,0,1,0,1,0.00
F du Plessis,J Suchith,1,3,0,0,0,0,0,3,4,75.00
F du Plessis,Harbhajan Singh,3,4,1,0,0,1,0,12,9,133.33
F du Plessis,HH Pandya,0,2,0,0,0,0,0,2,2,100.00
MS Dhoni,MJ McClenaghan,1,4,0,0,0,0,0,4,5,80.00
MS Dhoni,M de Lange,1,2,0,0,1,0,0,6,4,150.00
MS Dhoni,J Suchith,4,3,1,0,0,0,0,5,8,62.50
MS Dhoni,R Vinay Kumar,0,2,0,0,0,1,0,8,3,266.66
MS Dhoni,Harbhajan Singh,2,4,0,0,1,1,0,14,8,175.00
MS Dhoni,HH Pandya,2,2,0,0,0,0,0,2,4,50.00
P Negi,MJ McClenaghan,1,2,2,0,0,1,0,12,6,200.00
P Negi,M de Lange,2,1,1,1,3,0,0,18,8,225.00
P Negi,R Vinay Kumar,0,2,0,0,1,0,0,6,3,200.00
LMP Simmons,R Ashwin,7,4,0,0,0,1,1,10,13,76.92
LMP Simmons,MM Sharma,1,2,0,0,0,0,0,2,3,66.66
LMP Simmons,A Nehra,2,1,2,0,2,1,0,19,8,237.50
LMP Simmons,RA Jadeja,3,2,0,0,1,0,0,6,6,100.00
LMP Simmons,P Negi,0,1,0,0,0,0,0,1,1,100.00
PA Patel,R Ashwin,4,2,0,1,0,0,1,5,8,62.50
PA Patel,MM Sharma,2,3,1,0,3,0,0,17,9,188.88
PA Patel,A Nehra,1,1,0,0,2,0,0,9,4,225.00
PA Patel,RA Jadeja,1,3,1,0,1,0,0,9,6,150.00
PA Patel,P Negi,2,1,2,0,0,0,0,5,5,100.00
RG Sharma,R Ashwin,2,1,0,0,0,0,0,1,3,33.33
RG Sharma,A Nehra,0,2,0,0,0,0,0,2,2,100.00
RG Sharma,RA Jadeja,1,6,1,0,0,0,0,8,8,100.00
RG Sharma,P Negi,2,2,0,0,0,0,0,2,4,50.00
RG Sharma,DJ Bravo,0,3,1,0,0,0,1,5,5,100.00
KA Pollard,P Negi,3,1,0,0,0,0,0,1,4,25.00
AT Rayudu,A Nehra,0,1,1,0,0,2,0,15,4,375.00
AT Rayudu,RA Jadeja,0,4,0,0,0,0,0,4,4,100.00
AT Rayudu,P Negi,3,1,0,0,0,1,0,7,5,140.00
AT Rayudu,DJ Bravo,1,4,0,0,1,0,0,8,6,133.33
HH Pandya,P Negi,2,0,0,0,0,3,0,18,5,360.00
HH Pandya,DJ Bravo,0,3,0,0,0,0,0,3,3,100.00
