Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Dhawan,JDP Oram,2,2,0,0,1,0,0,11,6,183.33
S Dhawan,A Singh,2,1,0,0,1,1,1,11,6,183.33
S Dhawan,J Botha,1,2,0,0,0,0,0,2,3,66.66
IR Jaggi,JDP Oram,4,2,0,0,0,0,0,2,6,33.33
IR Jaggi,A Singh,3,1,0,0,2,0,0,9,6,150.00
IR Jaggi,J Botha,2,3,1,0,1,0,0,9,7,128.57
IR Jaggi,SK Trivedi,0,1,0,0,0,0,0,1,1,100.00
IR Jaggi,SK Warne,4,2,1,0,0,0,1,4,8,50.00
KC Sangakkara,SK Trivedi,2,0,0,0,0,0,1,0,3,0.00
B Chipli,SK Trivedi,4,1,0,0,1,0,1,5,7,71.42
B Chipli,SK Warne,1,1,0,0,0,0,0,1,2,50.00
JP Duminy,J Botha,2,3,0,0,0,0,0,3,5,60.00
JP Duminy,SK Trivedi,0,1,0,0,0,0,0,1,1,100.00
JP Duminy,SK Warne,5,4,0,0,0,1,1,10,11,90.90
DT Christian,A Singh,2,1,0,0,0,1,0,7,4,175.00
DT Christian,J Botha,1,4,0,0,1,1,0,14,7,200.00
DT Christian,SK Trivedi,1,1,0,0,0,0,1,1,3,33.33
DT Christian,SK Warne,1,2,0,0,0,0,0,2,3,66.66
DT Christian,AL Menaria,0,2,0,0,0,0,0,2,2,100.00
DB Ravi Teja,A Singh,1,1,0,0,0,0,1,1,3,33.33
DB Ravi Teja,J Botha,0,1,1,0,0,0,0,3,2,150.00
DB Ravi Teja,SK Trivedi,2,4,1,0,0,0,0,6,7,85.71
DB Ravi Teja,AL Menaria,1,2,0,0,1,0,0,6,4,150.00
DB Ravi Teja,STR Binny,0,2,0,0,1,1,0,12,4,300.00
DW Steyn,A Singh,0,0,0,0,1,0,1,4,2,200.00
DW Steyn,SK Trivedi,1,1,0,0,0,0,0,1,2,50.00
DW Steyn,STR Binny,0,2,0,0,0,0,0,2,2,100.00
A Mishra,A Singh,0,2,0,0,0,0,0,2,2,100.00
I Sharma,A Singh,0,1,0,0,0,0,0,1,1,100.00
AG Paunikar,PP Ojha,0,1,1,0,2,0,0,11,4,275.00
AG Paunikar,DW Steyn,6,0,0,0,2,0,1,8,9,88.88
AG Paunikar,I Sharma,5,1,0,0,0,0,0,1,6,16.66
R Dravid,PP Ojha,2,4,0,0,0,0,0,4,6,66.66
R Dravid,DW Steyn,2,2,0,0,0,0,1,2,5,40.00
R Dravid,I Sharma,5,3,0,0,1,0,0,7,9,77.77
R Dravid,DT Christian,4,2,2,0,1,0,0,10,9,111.11
R Dravid,A Mishra,2,3,1,0,0,0,0,5,6,83.33
J Botha,PP Ojha,1,5,3,0,3,1,0,29,13,223.07
J Botha,DW Steyn,6,2,0,0,1,0,0,6,9,66.66
J Botha,I Sharma,2,3,0,0,1,0,0,7,6,116.66
J Botha,DT Christian,1,3,1,0,2,0,0,13,7,185.71
J Botha,A Mishra,4,6,1,0,1,0,0,12,12,100.00
LRPL Taylor,DW Steyn,1,1,0,0,0,0,0,1,2,50.00
LRPL Taylor,I Sharma,2,1,0,0,0,1,0,7,4,175.00
LRPL Taylor,DT Christian,1,0,1,0,0,0,0,2,2,100.00
LRPL Taylor,A Mishra,3,1,0,0,1,1,0,11,6,183.33
