Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
RG Sharma,S Nadeem,0,3,0,0,0,0,0,3,3,100.00
RG Sharma,Mohammed Shami,1,1,0,0,0,0,0,1,2,50.00
AP Tare,S Nadeem,1,2,0,0,0,0,0,2,3,66.66
AP Tare,Mohammed Shami,2,1,0,0,1,0,0,5,4,125.00
AP Tare,JP Duminy,0,1,0,0,0,0,0,1,1,100.00
AP Tare,WD Parnell,1,0,0,0,0,0,1,0,2,0.00
CJ Anderson,Mohammed Shami,1,1,0,0,1,0,0,5,3,166.66
CJ Anderson,JP Duminy,4,3,0,0,1,0,0,7,8,87.50
CJ Anderson,JD Unadkat,1,1,0,0,0,0,1,1,3,33.33
AT Rayudu,S Nadeem,1,2,0,0,0,0,1,2,4,50.00
AT Rayudu,Mohammed Shami,2,1,0,0,0,0,0,1,3,33.33
AT Rayudu,JP Duminy,4,3,1,0,0,0,0,5,8,62.50
AT Rayudu,WD Parnell,3,0,0,0,1,0,0,4,4,100.00
AT Rayudu,JD Unadkat,0,2,0,0,0,0,0,2,2,100.00
MEK Hussey,S Nadeem,1,3,0,0,0,0,0,3,4,75.00
MEK Hussey,JP Duminy,1,0,0,0,0,0,0,0,1,0.00
MEK Hussey,WD Parnell,5,3,0,0,0,0,0,3,8,37.50
MEK Hussey,JD Unadkat,0,3,0,0,0,0,1,3,4,75.00
MEK Hussey,LR Shukla,0,1,0,0,0,0,0,1,1,100.00
KA Pollard,S Nadeem,4,3,0,0,0,0,0,3,7,42.85
KA Pollard,Mohammed Shami,1,3,0,0,1,2,0,19,7,271.42
KA Pollard,WD Parnell,4,3,0,0,0,0,0,3,7,42.85
KA Pollard,JD Unadkat,0,4,0,0,0,0,0,4,4,100.00
KA Pollard,LR Shukla,4,0,0,0,1,0,0,4,5,80.00
CM Gautam,S Nadeem,1,1,0,1,0,0,0,4,3,133.33
CM Gautam,Mohammed Shami,1,3,1,0,0,0,0,5,5,100.00
CM Gautam,WD Parnell,3,0,0,0,1,0,0,4,4,100.00
CM Gautam,JD Unadkat,3,1,0,0,2,0,0,9,6,150.00
Harbhajan Singh,JD Unadkat,3,0,0,0,1,1,0,10,5,200.00
Q de Kock,SL Malinga,7,2,0,0,1,0,0,6,10,60.00
Q de Kock,PP Ojha,0,1,0,0,0,0,0,1,1,100.00
Q de Kock,Z Khan,2,1,0,0,0,0,0,1,3,33.33
Q de Kock,Harbhajan Singh,6,0,0,1,1,0,0,7,8,87.50
Q de Kock,CJ Anderson,0,1,0,0,0,0,1,1,2,50.00
M Vijay,SL Malinga,1,1,0,0,0,0,0,1,2,50.00
M Vijay,PP Ojha,5,3,2,0,1,1,0,17,12,141.66
M Vijay,Z Khan,2,1,0,0,0,0,0,1,3,33.33
M Vijay,Harbhajan Singh,3,5,0,0,1,0,0,9,9,100.00
M Vijay,CJ Anderson,1,4,0,0,2,0,0,12,7,171.42
M Vijay,RG Sharma,0,0,0,0,0,0,1,0,1,0.00
JP Duminy,SL Malinga,1,0,0,0,0,0,1,0,2,0.00
JP Duminy,PP Ojha,3,6,0,0,0,0,0,6,9,66.66
JP Duminy,Harbhajan Singh,2,3,2,0,0,0,0,7,7,100.00
JP Duminy,CJ Anderson,1,1,1,0,0,0,0,3,3,100.00
JP Duminy,RG Sharma,0,3,0,0,0,0,0,3,3,100.00
KP Pietersen,SL Malinga,1,2,1,0,0,0,0,4,4,100.00
KP Pietersen,PP Ojha,0,2,0,0,0,0,0,2,2,100.00
KP Pietersen,Z Khan,1,3,0,0,0,0,0,3,4,75.00
KP Pietersen,RG Sharma,3,1,1,0,2,1,0,17,8,212.50
KD Karthik,SL Malinga,1,0,1,0,0,0,1,2,3,66.66
KM Jadhav,SL Malinga,1,2,0,0,0,0,0,2,3,66.66
KM Jadhav,Z Khan,2,2,1,0,2,0,0,12,7,171.42
