Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
M Vijay,DP Nannes,3,0,1,1,1,0,0,9,6,150.00
M Vijay,A Nehra,2,0,0,0,2,0,1,8,5,160.00
ML Hayden,DP Nannes,1,1,0,0,0,0,0,1,2,50.00
ML Hayden,A Nehra,2,0,0,0,0,0,1,0,3,0.00
MS Dhoni,DP Nannes,1,0,0,0,0,0,1,0,2,0.00
SK Raina,DP Nannes,0,2,0,0,0,0,0,2,2,100.00
SK Raina,A Nehra,4,2,0,0,0,0,0,2,6,33.33
SK Raina,UT Yadav,4,0,0,0,2,0,0,8,6,133.33
SK Raina,TM Dilshan,2,1,1,0,0,0,1,3,5,60.00
MEK Hussey,A Nehra,2,1,0,1,0,0,0,4,4,100.00
MEK Hussey,TM Dilshan,4,3,0,0,0,0,0,3,7,42.85
MEK Hussey,V Sehwag,4,0,0,0,2,0,1,8,7,114.28
S Badrinath,DP Nannes,1,3,0,0,1,0,0,7,5,140.00
S Badrinath,A Nehra,0,1,1,0,1,0,1,7,4,175.00
S Badrinath,TM Dilshan,2,3,0,0,0,0,0,3,5,60.00
S Badrinath,V Sehwag,1,4,1,0,0,0,0,6,6,100.00
S Badrinath,A Mishra,3,5,1,0,0,0,0,7,9,77.77
JA Morkel,V Sehwag,2,1,0,0,0,0,1,1,4,25.00
R Ashwin,V Sehwag,4,3,0,0,0,0,0,3,7,42.85
R Ashwin,A Mishra,3,3,0,0,0,0,0,3,6,50.00
L Balaji,TM Dilshan,1,2,0,0,0,0,0,2,3,66.66
L Balaji,A Mishra,3,1,0,0,0,0,1,1,5,20.00
DE Bollinger,DP Nannes,1,2,0,0,0,0,0,2,3,66.66
DE Bollinger,A Nehra,0,1,0,0,1,0,0,5,2,250.00
DE Bollinger,TM Dilshan,1,2,0,0,0,1,0,8,4,200.00
DE Bollinger,A Mishra,4,1,0,0,0,0,0,1,5,20.00
V Sehwag,R Ashwin,0,2,1,0,0,0,0,4,3,133.33
V Sehwag,DE Bollinger,0,0,0,0,0,0,1,0,1,0.00
DA Warner,R Ashwin,1,0,0,0,0,0,1,0,2,0.00
TM Dilshan,R Ashwin,0,1,0,0,0,0,0,1,1,100.00
TM Dilshan,DE Bollinger,0,0,0,0,0,0,1,0,1,0.00
G Gambhir,R Ashwin,6,3,0,0,2,0,0,11,11,100.00
G Gambhir,DE Bollinger,5,4,1,1,1,0,0,13,12,108.33
G Gambhir,SB Jakati,2,2,2,1,0,0,0,9,7,128.57
G Gambhir,JA Morkel,5,3,4,0,0,0,0,11,12,91.66
G Gambhir,L Balaji,4,2,0,0,0,0,0,2,6,33.33
G Gambhir,SK Raina,3,3,0,0,2,0,0,11,8,137.50
KD Karthik,R Ashwin,2,3,0,0,0,0,0,3,5,60.00
KD Karthik,DE Bollinger,3,2,1,0,1,0,0,8,7,114.28
KD Karthik,SB Jakati,2,0,1,0,0,0,1,2,4,50.00
M Manhas,R Ashwin,0,1,0,0,1,0,0,5,2,250.00
M Manhas,DE Bollinger,2,1,0,0,0,0,0,1,3,33.33
M Manhas,SB Jakati,4,3,0,0,0,0,0,3,7,42.85
M Manhas,JA Morkel,0,4,0,0,0,0,0,4,4,100.00
M Manhas,L Balaji,1,4,0,0,1,0,0,8,6,133.33
M Manhas,SK Raina,6,4,0,0,0,0,0,4,10,40.00
