Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DR Smith,MA Starc,6,2,0,0,0,0,0,2,8,25.00
DR Smith,YS Chahal,2,2,1,0,1,1,0,14,7,200.00
DR Smith,HV Patel,3,2,0,0,1,0,1,6,7,85.71
DR Smith,D Wiese,3,1,0,0,1,2,0,17,7,242.85
BB McCullum,MA Starc,2,0,0,0,1,0,0,4,3,133.33
BB McCullum,YS Chahal,2,0,0,0,0,0,1,0,3,0.00
SK Raina,MA Starc,1,0,0,0,0,0,0,0,1,0.00
SK Raina,YS Chahal,0,1,0,0,1,3,1,23,6,383.33
SK Raina,HV Patel,6,2,0,0,2,0,0,10,10,100.00
SK Raina,D Wiese,4,3,0,0,0,1,0,9,8,112.50
SK Raina,Iqbal Abdulla,1,2,1,0,1,2,0,20,7,285.71
MS Dhoni,YS Chahal,1,1,0,0,0,0,1,1,3,33.33
MS Dhoni,HV Patel,0,1,0,0,1,0,0,5,2,250.00
MS Dhoni,D Wiese,0,2,0,0,1,0,0,6,3,200.00
MS Dhoni,Iqbal Abdulla,4,1,0,0,0,0,0,1,5,20.00
RA Jadeja,YS Chahal,1,1,0,0,0,0,0,1,2,50.00
RA Jadeja,HV Patel,2,1,1,0,1,0,0,7,5,140.00
RA Jadeja,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,0.00
F du Plessis,MA Starc,0,2,0,1,2,0,0,13,5,260.00
F du Plessis,YS Chahal,2,1,0,0,0,0,0,1,3,33.33
F du Plessis,D Wiese,0,1,0,0,0,1,0,7,2,350.00
F du Plessis,Iqbal Abdulla,2,4,0,0,2,0,0,12,8,150.00
DJ Bravo,MA Starc,0,1,0,0,1,0,0,5,2,250.00
DJ Bravo,Iqbal Abdulla,1,0,0,0,0,0,1,0,2,0.00
R Ashwin,D Wiese,0,0,0,0,1,0,1,4,2,200.00
R Ashwin,Iqbal Abdulla,0,1,0,0,0,0,0,1,1,100.00
MM Sharma,MA Starc,3,0,0,0,0,0,1,0,4,0.00
MM Sharma,D Wiese,0,2,0,0,0,0,0,2,2,100.00
A Nehra,MA Starc,1,0,0,0,0,0,0,0,1,0.00
MS Bisla,IC Pandey,4,0,0,0,2,0,0,8,6,133.33
MS Bisla,A Nehra,3,2,0,0,0,0,1,2,6,33.33
MS Bisla,MM Sharma,0,0,0,1,1,0,0,7,2,350.00
RR Rossouw,A Nehra,2,2,0,0,0,0,1,2,5,40.00
RR Rossouw,MM Sharma,1,0,1,0,1,1,0,12,4,300.00
V Kohli,IC Pandey,3,4,0,0,0,0,0,4,7,57.14
V Kohli,A Nehra,3,2,1,0,0,0,1,4,7,57.14
V Kohli,MM Sharma,3,3,0,0,0,0,0,3,6,50.00
V Kohli,R Ashwin,1,1,0,0,1,1,0,11,4,275.00
V Kohli,RA Jadeja,4,6,1,0,1,1,0,18,13,138.46
V Kohli,DJ Bravo,1,1,1,0,2,0,0,11,5,220.00
KD Karthik,IC Pandey,1,0,0,0,0,0,1,0,2,0.00
KD Karthik,A Nehra,0,1,0,0,0,0,0,1,1,100.00
KD Karthik,MM Sharma,3,2,1,0,0,0,0,4,6,66.66
KD Karthik,R Ashwin,0,1,0,0,1,0,0,5,2,250.00
AB de Villiers,IC Pandey,5,1,0,0,0,1,0,7,7,100.00
AB de Villiers,RA Jadeja,1,1,0,0,0,1,0,7,3,233.33
SN Khan,IC Pandey,0,2,0,0,0,0,0,2,2,100.00
SN Khan,RA Jadeja,1,1,1,0,0,1,1,9,5,180.00
D Wiese,A Nehra,3,1,0,0,0,0,0,1,4,25.00
D Wiese,MM Sharma,1,1,0,0,0,1,0,7,3,233.33
D Wiese,RA Jadeja,0,3,0,0,0,0,0,3,3,100.00
D Wiese,DJ Bravo,4,3,0,0,2,0,1,11,10,110.00
HV Patel,A Nehra,0,0,0,0,0,0,1,0,1,0.00
MA Starc,MM Sharma,0,2,0,0,1,0,0,6,3,200.00
MA Starc,DJ Bravo,0,3,0,0,0,0,0,3,3,100.00
