Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DA Warner,SW Tait,1,3,1,0,2,1,0,19,8,237.50
DA Warner,A Singh,4,2,0,0,0,0,1,2,7,28.57
DA Warner,J Botha,3,5,0,1,1,0,0,12,10,120.00
DA Warner,SK Trivedi,4,5,1,0,2,0,0,15,12,125.00
DA Warner,SK Warne,4,2,0,0,1,0,0,6,7,85.71
V Sehwag,SW Tait,0,0,0,0,1,0,1,4,2,200.00
AJ Finch,SW Tait,4,1,0,0,1,0,1,5,7,71.42
AJ Finch,A Singh,1,0,0,0,0,0,0,0,1,0.00
AJ Finch,J Botha,3,0,0,0,0,1,0,6,4,150.00
AJ Finch,SK Trivedi,2,0,0,0,0,0,0,0,2,0.00
UBT Chand,SW Tait,1,0,0,0,0,0,0,0,1,0.00
UBT Chand,A Singh,6,0,0,0,0,0,0,0,6,0.00
UBT Chand,SK Trivedi,0,2,0,0,0,0,0,2,2,100.00
UBT Chand,SK Warne,0,0,0,0,0,0,1,0,1,0.00
NV Ojha,SK Warne,1,0,0,0,0,0,1,0,2,0.00
Y Venugopal Rao,A Singh,5,1,1,0,3,0,0,15,10,150.00
Y Venugopal Rao,J Botha,3,4,1,0,0,2,0,18,10,180.00
Y Venugopal Rao,SK Trivedi,0,2,1,0,0,2,1,16,6,266.66
Y Venugopal Rao,SK Warne,9,1,3,0,1,0,0,11,14,78.57
IK Pathan,SW Tait,2,0,0,0,2,0,0,8,4,200.00
IK Pathan,SK Trivedi,1,1,0,0,0,0,0,1,2,50.00
RE van der Merwe,SW Tait,1,2,0,0,0,0,0,2,3,66.66
AG Paunikar,AB Dinda,2,1,0,0,1,0,1,5,5,100.00
AG Paunikar,M Morkel,3,0,0,0,0,0,0,0,3,0.00
R Dravid,AB Dinda,5,2,0,0,2,0,0,10,9,111.11
R Dravid,M Morkel,2,2,0,0,0,0,0,2,4,50.00
R Dravid,IK Pathan,3,0,0,0,2,1,0,14,6,233.33
R Dravid,RE van der Merwe,2,1,1,0,2,0,1,11,7,157.14
R Dravid,S Nadeem,4,1,0,0,0,0,0,1,5,20.00
J Botha,AB Dinda,0,2,0,0,1,0,0,6,3,200.00
J Botha,M Morkel,6,4,1,0,0,0,0,6,11,54.54
J Botha,IK Pathan,0,2,0,0,0,0,0,2,2,100.00
J Botha,RE van der Merwe,0,5,1,0,2,0,0,15,8,187.50
J Botha,S Nadeem,2,4,1,0,1,0,0,10,8,125.00
AL Menaria,IK Pathan,3,0,0,0,0,1,1,6,5,120.00
AL Menaria,RE van der Merwe,1,3,0,0,0,1,0,9,5,180.00
AL Menaria,S Nadeem,3,1,0,0,0,1,0,7,5,140.00
AM Rahane,AB Dinda,3,1,0,0,0,0,0,1,4,25.00
AM Rahane,M Morkel,0,0,0,0,0,0,1,0,1,0.00
AM Rahane,IK Pathan,1,3,0,0,0,1,0,9,5,180.00
AM Rahane,RE van der Merwe,1,2,0,0,1,0,0,6,4,150.00
AM Rahane,S Nadeem,1,2,0,0,0,0,0,2,3,66.66
LRPL Taylor,AB Dinda,0,0,0,0,1,1,0,10,2,500.00
LRPL Taylor,M Morkel,2,3,0,0,0,0,0,3,5,60.00
LRPL Taylor,S Nadeem,0,1,2,0,0,0,0,5,3,166.66
