Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
V Sehwag,A Nehra,3,3,0,0,4,2,1,31,13,238.46
V Sehwag,IC Pandey,6,4,0,0,3,0,0,16,13,123.07
V Sehwag,MM Sharma,0,3,2,0,1,1,0,17,7,242.85
V Sehwag,R Ashwin,1,7,0,0,0,2,0,19,10,190.00
V Sehwag,RA Jadeja,3,5,0,0,4,3,0,39,15,260.00
M Vohra,A Nehra,1,1,0,0,1,0,0,5,3,166.66
M Vohra,IC Pandey,5,1,0,1,0,2,1,16,10,160.00
M Vohra,MM Sharma,3,2,1,0,0,0,0,4,6,66.66
M Vohra,R Ashwin,3,3,1,0,0,0,0,5,7,71.42
M Vohra,RA Jadeja,2,2,1,0,0,0,0,4,5,80.00
GJ Maxwell,A Nehra,1,0,1,0,1,0,0,6,3,200.00
GJ Maxwell,R Ashwin,0,1,0,0,0,1,1,7,3,233.33
DA Miller,A Nehra,0,2,0,0,1,0,0,6,3,200.00
DA Miller,IC Pandey,0,2,0,0,0,0,0,2,2,100.00
DA Miller,MM Sharma,0,3,0,0,2,1,0,17,6,283.33
DA Miller,R Ashwin,1,1,0,0,2,0,0,9,4,225.00
DA Miller,RA Jadeja,0,4,0,0,0,0,0,4,4,100.00
GJ Bailey,A Nehra,0,1,0,0,0,0,1,1,2,50.00
WP Saha,MM Sharma,2,0,0,0,0,1,1,6,4,150.00
MG Johnson,MM Sharma,0,1,0,0,0,0,0,1,1,100.00
DR Smith,MG Johnson,0,3,2,0,0,0,0,7,5,140.00
DR Smith,Sandeep Sharma,2,0,0,0,0,0,1,0,3,0.00
DR Smith,P Awana,3,0,0,0,0,0,0,0,3,0.00
F du Plessis,MG Johnson,0,0,0,0,0,0,1,0,1,0.00
SK Raina,MG Johnson,1,1,0,0,2,2,0,21,6,350.00
SK Raina,Sandeep Sharma,2,2,0,0,3,2,0,26,9,288.88
SK Raina,P Awana,1,0,0,0,7,2,0,40,10,400.00
BB McCullum,Karanveer Singh,4,4,1,0,0,0,0,6,9,66.66
BB McCullum,GJ Maxwell,0,1,0,0,0,0,0,1,1,100.00
BB McCullum,AR Patel,2,4,0,0,0,0,0,4,6,66.66
RA Jadeja,P Awana,0,0,0,0,0,0,1,0,1,0.00
RA Jadeja,Karanveer Singh,1,5,0,0,2,1,0,19,9,211.11
RA Jadeja,GJ Maxwell,3,1,1,0,0,0,0,3,5,60.00
RA Jadeja,AR Patel,1,5,0,0,0,0,0,5,6,83.33
DJ Hussey,P Awana,1,1,0,0,0,0,1,1,3,33.33
MS Dhoni,MG Johnson,6,3,1,0,0,1,0,11,11,100.00
MS Dhoni,Sandeep Sharma,0,2,0,0,0,0,0,2,2,100.00
MS Dhoni,P Awana,2,1,0,0,2,1,0,15,6,250.00
MS Dhoni,Karanveer Singh,1,2,0,0,0,0,0,2,3,66.66
MS Dhoni,AR Patel,5,2,0,0,1,1,0,12,9,133.33
R Ashwin,MG Johnson,0,1,0,0,0,0,0,1,1,100.00
R Ashwin,Sandeep Sharma,1,3,0,0,0,0,0,3,4,75.00
R Ashwin,P Awana,0,1,0,0,0,0,0,1,1,100.00
R Ashwin,Karanveer Singh,0,2,1,0,0,0,0,4,3,133.33
R Ashwin,AR Patel,0,1,0,0,0,0,1,1,2,50.00
MM Sharma,MG Johnson,1,0,0,0,0,0,0,0,1,0.00
MM Sharma,P Awana,0,1,0,0,0,0,0,1,1,100.00
MM Sharma,AR Patel,1,0,0,0,0,0,0,0,1,0.00
