Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
G Gambhir,L Balaji,0,0,0,0,0,0,1,0,1,0.00
V Sehwag,L Balaji,3,1,0,0,0,0,0,1,4,25.00
V Sehwag,MS Gony,2,1,0,0,1,0,1,5,5,100.00
AB de Villiers,L Balaji,1,5,1,1,0,0,0,10,8,125.00
AB de Villiers,MS Gony,2,4,3,0,1,2,0,26,12,216.66
AB de Villiers,JA Morkel,1,5,1,0,2,1,0,21,10,210.00
AB de Villiers,A Flintoff,0,6,1,0,2,3,0,34,12,283.33
AB de Villiers,Joginder Sharma,0,2,0,0,0,0,0,2,2,100.00
AB de Villiers,M Muralitharan,2,4,4,0,0,0,0,12,10,120.00
TM Dilshan,L Balaji,2,1,0,0,1,0,0,5,4,125.00
TM Dilshan,MS Gony,1,0,1,0,0,1,0,8,3,266.66
TM Dilshan,JA Morkel,3,0,0,0,3,0,1,12,7,171.42
TM Dilshan,A Flintoff,1,1,0,0,1,1,0,11,4,275.00
TM Dilshan,Joginder Sharma,1,2,0,0,1,0,0,6,4,150.00
TM Dilshan,M Muralitharan,1,2,1,0,1,0,0,8,5,160.00
KD Karthik,L Balaji,2,1,0,0,0,0,1,1,4,25.00
KD Karthik,JA Morkel,1,3,0,0,1,0,0,7,5,140.00
KD Karthik,A Flintoff,1,2,1,0,0,0,0,4,4,100.00
KD Karthik,M Muralitharan,0,2,0,0,1,0,0,6,3,200.00
MK Tiwary,L Balaji,1,1,0,0,0,0,1,1,3,33.33
MK Tiwary,MS Gony,1,2,0,0,1,0,0,6,4,150.00
MK Tiwary,JA Morkel,1,1,0,0,0,0,0,1,2,50.00
MK Tiwary,A Flintoff,3,1,0,0,0,0,0,1,4,25.00
PA Patel,DP Nannes,2,3,0,0,0,0,0,3,5,60.00
PA Patel,A Nehra,1,3,0,0,2,0,0,11,6,183.33
PA Patel,AM Salvi,0,2,0,0,0,0,0,2,2,100.00
PA Patel,PJ Sangwan,1,0,0,0,0,0,1,0,2,0.00
ML Hayden,DP Nannes,1,1,2,0,3,0,0,17,7,242.85
ML Hayden,A Nehra,2,2,1,0,1,0,0,8,6,133.33
ML Hayden,AM Salvi,0,4,1,0,1,3,0,28,9,311.11
ML Hayden,PJ Sangwan,1,2,1,0,0,0,1,4,5,80.00
SK Raina,DP Nannes,2,1,1,0,1,0,0,7,5,140.00
SK Raina,AM Salvi,0,1,0,0,0,0,0,1,1,100.00
SK Raina,PJ Sangwan,3,3,2,0,1,0,1,11,10,110.00
SK Raina,DL Vettori,3,2,0,0,3,0,0,14,8,175.00
SK Raina,MK Tiwary,0,2,0,0,0,1,0,8,3,266.66
MS Dhoni,PJ Sangwan,1,2,0,0,0,0,0,2,3,66.66
MS Dhoni,DL Vettori,0,3,0,0,0,0,1,3,4,75.00
A Flintoff,DP Nannes,1,0,0,0,0,0,0,0,1,0.00
A Flintoff,A Nehra,1,1,1,0,0,0,1,3,4,75.00
A Flintoff,PJ Sangwan,0,2,0,0,1,0,0,6,3,200.00
A Flintoff,DL Vettori,3,2,1,0,0,0,0,4,6,66.66
A Flintoff,MK Tiwary,0,3,0,0,0,0,0,3,3,100.00
JA Morkel,DP Nannes,1,1,0,0,0,0,0,1,2,50.00
JA Morkel,A Nehra,1,3,0,0,1,0,0,7,5,140.00
JA Morkel,AM Salvi,1,2,0,0,0,0,0,2,3,66.66
JA Morkel,PJ Sangwan,0,2,0,0,0,0,0,2,2,100.00
JA Morkel,DL Vettori,1,1,0,0,0,0,0,1,2,50.00
S Badrinath,A Nehra,0,3,0,0,0,0,0,3,3,100.00
S Badrinath,AM Salvi,0,3,0,0,0,0,0,3,3,100.00
S Badrinath,DL Vettori,0,1,0,0,0,0,1,1,2,50.00
MS Gony,DL Vettori,1,0,0,0,0,1,0,6,2,300.00
Joginder Sharma,DP Nannes,1,0,2,0,0,0,0,4,3,133.33
M Muralitharan,DP Nannes,1,0,0,0,0,0,0,0,1,0.00
