Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Vidyut,SM Pollock,1,2,1,0,0,0,1,4,5,80.00
S Vidyut,A Nehra,3,0,0,0,3,0,0,12,6,200.00
SP Fleming,SM Pollock,8,3,1,0,0,0,0,5,12,41.66
SP Fleming,A Nehra,1,1,0,0,0,0,0,1,2,50.00
SP Fleming,DJ Bravo,4,1,0,0,2,0,0,9,7,128.57
SP Fleming,DS Kulkarni,3,1,1,0,2,0,1,11,8,137.50
SK Raina,SM Pollock,1,0,0,0,0,0,0,0,1,0.00
SK Raina,A Nehra,3,1,0,0,0,0,0,1,4,25.00
SK Raina,DJ Bravo,0,0,0,0,0,0,1,0,1,0.00
S Badrinath,A Nehra,3,2,0,0,1,0,0,6,6,100.00
S Badrinath,DJ Bravo,3,3,1,0,2,1,1,19,11,172.72
S Badrinath,DS Kulkarni,3,1,0,0,1,0,0,5,5,100.00
S Badrinath,RR Raje,2,5,0,0,3,1,0,23,11,209.09
CK Kapugedera,DS Kulkarni,1,0,0,0,0,0,1,0,2,0.00
MS Dhoni,SM Pollock,6,0,0,0,0,0,0,0,6,0.00
MS Dhoni,A Nehra,2,2,0,0,2,0,0,10,6,166.66
MS Dhoni,DJ Bravo,1,3,0,0,0,1,0,9,5,180.00
MS Dhoni,DS Kulkarni,2,2,0,0,1,0,0,6,5,120.00
MS Dhoni,RR Raje,2,3,1,0,1,0,0,9,7,128.57
MS Dhoni,DJ Thornely,3,1,0,0,2,0,0,9,6,150.00
JA Morkel,DS Kulkarni,1,1,0,0,1,0,1,5,4,125.00
ST Jayasuriya,MS Gony,7,2,0,1,0,3,0,23,13,176.92
ST Jayasuriya,JA Morkel,8,0,0,0,3,4,0,36,15,240.00
ST Jayasuriya,L Balaji,0,1,0,0,1,0,0,5,2,250.00
ST Jayasuriya,Joginder Sharma,2,2,0,0,1,1,0,12,6,200.00
ST Jayasuriya,M Muralitharan,2,2,1,0,2,0,0,12,7,171.42
ST Jayasuriya,CK Kapugedera,0,0,0,0,2,3,0,26,5,520.00
SR Tendulkar,MS Gony,3,1,0,0,1,0,0,5,5,100.00
SR Tendulkar,JA Morkel,2,0,0,0,0,1,0,6,3,200.00
SR Tendulkar,L Balaji,5,1,0,0,0,0,0,1,6,16.66
SR Tendulkar,Joginder Sharma,1,0,0,0,0,0,1,0,2,0.00
RV Uthappa,L Balaji,4,0,0,0,0,0,0,0,4,0.00
RV Uthappa,Joginder Sharma,5,3,1,0,1,0,0,9,10,90.00
RV Uthappa,M Muralitharan,1,3,0,0,1,0,0,7,5,140.00
