Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
GC Smith,AB Dinda,2,1,0,0,0,0,0,1,3,33.33
GC Smith,I Sharma,2,1,0,0,0,0,1,1,4,25.00
SA Asnodkar,AB Dinda,4,3,0,0,2,0,0,11,9,122.22
SA Asnodkar,I Sharma,0,2,0,0,1,0,0,6,3,200.00
SA Asnodkar,AB Agarkar,4,3,1,0,4,1,0,27,13,207.69
SA Asnodkar,Umar Gul,1,2,0,0,0,0,1,2,4,50.00
SA Asnodkar,DJ Hussey,0,1,0,0,1,0,0,5,2,250.00
SA Asnodkar,SC Ganguly,0,1,0,0,2,0,0,9,3,300.00
M Kaif,AB Dinda,3,0,0,0,2,0,0,8,5,160.00
M Kaif,I Sharma,4,0,0,0,1,0,0,4,5,80.00
M Kaif,AB Agarkar,1,1,0,0,0,1,1,7,4,175.00
M Kaif,Umar Gul,2,2,0,0,0,0,0,2,4,50.00
YK Pathan,AB Dinda,2,3,0,0,1,0,0,7,6,116.66
YK Pathan,I Sharma,3,0,0,0,1,0,0,4,4,100.00
YK Pathan,AB Agarkar,0,3,0,0,0,1,0,9,4,225.00
YK Pathan,Umar Gul,1,3,2,0,1,0,1,11,8,137.50
YK Pathan,DJ Hussey,1,2,0,0,2,0,0,10,5,200.00
YK Pathan,SC Ganguly,1,1,0,0,1,0,0,5,3,166.66
YK Pathan,LR Shukla,0,1,1,0,0,1,0,9,3,300.00
SR Watson,Umar Gul,0,0,0,0,0,0,1,0,1,0.00
RA Jadeja,AB Dinda,0,1,0,0,0,0,0,1,1,100.00
RA Jadeja,I Sharma,2,1,1,0,1,0,0,7,5,140.00
RA Jadeja,AB Agarkar,0,3,0,0,0,0,0,3,3,100.00
RA Jadeja,Umar Gul,1,1,0,0,0,1,0,7,3,233.33
RA Jadeja,DJ Hussey,0,1,3,0,1,0,0,11,5,220.00
RA Jadeja,LR Shukla,0,0,0,0,1,0,1,4,2,200.00
SK Warne,I Sharma,2,1,1,0,0,0,0,3,4,75.00
SK Warne,Umar Gul,0,2,0,0,0,0,0,2,2,100.00
SK Warne,LR Shukla,0,2,0,0,0,0,0,2,2,100.00
Sohail Tanvir,Umar Gul,0,3,0,0,0,0,0,3,3,100.00
M Rawat,Umar Gul,0,1,0,0,0,0,0,1,1,100.00
Salman Butt,SR Watson,2,1,1,0,1,0,0,7,5,140.00
Salman Butt,Sohail Tanvir,1,0,0,0,0,0,1,0,2,0.00
SC Ganguly,SR Watson,3,2,0,0,1,0,0,6,6,100.00
SC Ganguly,Sohail Tanvir,0,2,0,0,1,0,0,6,3,200.00
SC Ganguly,SK Trivedi,4,4,0,0,1,1,0,14,10,140.00
SC Ganguly,MM Patel,4,3,2,0,1,1,0,17,11,154.54
SC Ganguly,SK Warne,1,3,0,0,0,0,1,3,5,60.00
SC Ganguly,YK Pathan,1,2,0,1,0,0,0,5,4,125.00
AB Agarkar,SR Watson,3,1,0,0,0,1,1,7,6,116.66
AB Agarkar,Sohail Tanvir,3,1,1,0,1,1,0,13,7,185.71
BJ Hodge,SR Watson,1,0,0,0,0,0,0,0,1,0.00
BJ Hodge,SK Trivedi,1,1,0,0,0,0,0,1,2,50.00
DJ Hussey,Sohail Tanvir,0,3,1,0,0,0,0,5,4,125.00
DJ Hussey,SK Trivedi,1,4,0,0,0,1,1,10,7,142.85
DJ Hussey,MM Patel,3,6,1,0,0,0,0,8,10,80.00
DJ Hussey,SK Warne,0,3,1,0,1,1,0,15,6,250.00
DJ Hussey,YK Pathan,0,2,1,0,0,0,0,4,3,133.33
LR Shukla,SK Warne,0,1,0,0,0,0,0,1,1,100.00
LR Shukla,YK Pathan,0,1,0,0,0,0,0,1,1,100.00
DB Das,Sohail Tanvir,2,1,0,0,0,0,1,1,4,25.00
DB Das,SK Trivedi,0,2,0,0,0,0,0,2,2,100.00
DB Das,MM Patel,0,2,1,0,0,0,0,4,3,133.33
DB Das,YK Pathan,3,0,0,0,1,0,0,4,4,100.00
WP Saha,SK Trivedi,0,1,0,0,0,0,1,1,2,50.00
Umar Gul,Sohail Tanvir,0,1,0,0,0,0,0,1,1,100.00
Umar Gul,SK Trivedi,0,1,0,0,0,0,0,1,1,100.00
I Sharma,Sohail Tanvir,0,1,0,0,0,0,0,1,1,100.00
AB Dinda,SR Watson,0,0,0,0,0,0,1,0,1,0.00
AB Dinda,Sohail Tanvir,1,1,0,0,0,0,0,1,2,50.00
