Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
M Vijay,NM Coulter-Nile,4,1,0,0,0,0,0,1,5,20.00
M Vijay,DJ Muthuswami,5,2,1,0,1,1,0,14,10,140.00
M Vijay,AD Mathews,1,0,0,0,1,0,1,4,3,133.33
V Sehwag,NM Coulter-Nile,9,1,0,0,1,0,0,5,11,45.45
V Sehwag,DJ Muthuswami,0,3,0,0,0,0,0,3,3,100.00
V Sehwag,AD Mathews,3,5,0,0,1,0,0,9,9,100.00
V Sehwag,A Mishra,2,6,0,0,0,0,0,6,8,75.00
V Sehwag,Imran Tahir,0,1,0,0,2,1,0,15,4,375.00
V Sehwag,Yuvraj Singh,0,2,0,0,0,0,0,2,2,100.00
V Sehwag,JP Duminy,1,1,0,0,0,1,1,7,4,175.00
WP Saha,NM Coulter-Nile,0,1,0,0,0,1,0,7,2,350.00
WP Saha,DJ Muthuswami,3,1,0,0,0,1,0,7,5,140.00
WP Saha,AD Mathews,2,3,0,0,0,1,0,9,6,150.00
WP Saha,A Mishra,2,5,1,0,0,0,1,7,9,77.77
WP Saha,Imran Tahir,0,1,1,0,0,0,0,3,2,150.00
WP Saha,Yuvraj Singh,0,2,2,0,0,0,0,6,4,150.00
DA Miller,A Mishra,0,1,0,0,0,0,0,1,1,100.00
DA Miller,Imran Tahir,0,1,0,0,0,0,0,1,1,100.00
DA Miller,JP Duminy,1,3,0,0,0,0,1,3,5,60.00
GJ Maxwell,Imran Tahir,0,1,1,0,0,2,1,15,5,300.00
GJ Bailey,A Mishra,0,1,0,0,1,1,0,11,3,366.66
GJ Bailey,Imran Tahir,1,2,1,0,0,0,1,4,5,80.00
GJ Bailey,JP Duminy,0,2,1,0,0,0,0,4,3,133.33
AR Patel,A Mishra,0,2,0,0,0,1,0,8,3,266.66
AR Patel,Imran Tahir,2,3,1,0,0,0,1,5,7,71.42
MA Agarwal,Sandeep Sharma,4,2,1,0,1,0,0,8,8,100.00
MA Agarwal,Anureet Singh,5,2,1,0,3,0,1,16,12,133.33
MA Agarwal,MG Johnson,1,6,0,0,2,1,0,20,10,200.00
MA Agarwal,R Dhawan,0,4,1,0,1,0,0,10,6,166.66
MA Agarwal,AR Patel,2,6,0,0,0,0,0,6,8,75.00
MA Agarwal,GJ Maxwell,1,2,0,0,0,1,0,8,4,200.00
SS Iyer,Sandeep Sharma,2,0,1,0,1,0,1,6,5,120.00
JP Duminy,Sandeep Sharma,1,2,1,0,1,0,0,8,5,160.00
JP Duminy,Anureet Singh,3,1,0,0,1,0,0,5,5,100.00
JP Duminy,MG Johnson,1,2,0,0,1,0,0,6,4,150.00
JP Duminy,R Dhawan,2,2,0,0,0,0,0,2,4,50.00
JP Duminy,AR Patel,1,0,0,0,0,0,0,0,1,0.00
Yuvraj Singh,Sandeep Sharma,4,1,0,0,1,0,0,5,6,83.33
Yuvraj Singh,Anureet Singh,1,1,0,0,0,1,1,7,4,175.00
Yuvraj Singh,MG Johnson,4,3,0,0,3,0,0,15,10,150.00
Yuvraj Singh,R Dhawan,3,3,1,0,1,0,0,9,8,112.50
Yuvraj Singh,AR Patel,4,2,1,0,0,2,0,16,9,177.77
Yuvraj Singh,GJ Maxwell,0,2,0,0,0,0,0,2,2,100.00
AD Mathews,Anureet Singh,0,1,0,0,0,0,0,1,1,100.00
AD Mathews,AR Patel,1,1,0,0,1,0,0,5,3,166.66
KM Jadhav,Anureet Singh,1,2,0,0,0,0,0,2,3,66.66
KM Jadhav,AR Patel,0,1,0,0,0,0,1,1,2,50.00
