Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
JD Ryder,AD Mascarenhas,1,0,0,0,0,0,1,0,2,0.00
RV Uthappa,AD Mascarenhas,0,1,0,0,0,0,1,1,2,50.00
RV Uthappa,Kamran Khan,3,1,0,0,0,0,0,1,4,25.00
RV Uthappa,MM Patel,3,1,0,0,0,0,0,1,4,25.00
LRPL Taylor,AD Mascarenhas,0,0,0,0,0,0,1,0,1,0.00
KP Pietersen,AD Mascarenhas,9,2,2,0,1,0,0,10,14,71.42
KP Pietersen,Kamran Khan,1,2,2,0,1,0,0,10,6,166.66
KP Pietersen,MM Patel,2,3,0,0,1,0,0,7,6,116.66
KP Pietersen,T Henderson,1,1,0,0,1,0,1,5,4,125.00
R Dravid,AD Mascarenhas,2,1,0,0,2,0,0,9,5,180.00
R Dravid,Kamran Khan,0,4,0,0,1,0,0,8,5,160.00
R Dravid,MM Patel,1,2,0,0,0,1,1,8,5,160.00
R Dravid,T Henderson,5,5,3,0,3,0,0,23,16,143.75
R Dravid,SK Warne,4,4,1,0,1,0,0,10,10,100.00
R Dravid,YK Pathan,3,2,1,0,1,0,0,8,7,114.28
V Kohli,Kamran Khan,1,2,0,0,0,0,0,2,3,66.66
V Kohli,T Henderson,1,1,0,0,0,0,0,1,2,50.00
V Kohli,SK Warne,2,0,0,0,0,0,1,0,3,0.00
B Akhil,SK Warne,2,1,0,0,0,0,1,1,4,25.00
B Akhil,YK Pathan,2,0,2,0,1,0,0,8,5,160.00
P Kumar,MM Patel,0,0,0,0,0,0,1,0,1,0.00
P Kumar,T Henderson,1,1,0,0,0,0,0,1,2,50.00
P Kumar,SK Warne,5,1,0,0,0,1,0,7,7,100.00
R Vinay Kumar,MM Patel,0,0,0,0,2,0,0,8,2,400.00
GC Smith,P Kumar,8,1,0,0,0,0,1,1,10,10.00
GC Smith,DW Steyn,0,1,0,0,0,0,0,1,1,100.00
SA Asnodkar,P Kumar,1,0,0,0,0,0,1,0,2,0.00
NK Patel,P Kumar,0,1,0,0,0,0,0,1,1,100.00
NK Patel,DW Steyn,7,2,0,0,0,0,0,2,9,22.22
NK Patel,R Vinay Kumar,3,1,0,0,0,0,0,1,4,25.00
NK Patel,JD Ryder,1,0,0,0,0,0,1,0,2,0.00
T Henderson,P Kumar,5,0,1,0,0,0,0,2,6,33.33
T Henderson,DW Steyn,2,0,0,0,0,0,0,0,2,0.00
T Henderson,R Vinay Kumar,2,2,0,0,0,1,0,8,5,160.00
T Henderson,JD Ryder,0,1,0,0,0,0,1,1,2,50.00
YK Pathan,R Vinay Kumar,2,2,0,0,1,0,0,6,5,120.00
YK Pathan,JD Ryder,3,1,1,0,0,0,0,3,5,60.00
YK Pathan,A Kumble,1,2,0,0,0,0,1,2,4,50.00
AD Mascarenhas,JD Ryder,1,0,0,0,0,0,0,0,1,0.00
RA Jadeja,R Vinay Kumar,1,1,1,0,0,1,0,9,4,225.00
RA Jadeja,JD Ryder,2,0,0,0,0,0,0,0,2,0.00
RA Jadeja,A Kumble,1,2,0,0,0,0,1,2,4,50.00
SK Warne,JD Ryder,2,1,1,0,0,0,0,3,4,75.00
SK Warne,A Kumble,4,0,0,0,0,0,1,0,5,0.00
M Rawat,JD Ryder,1,3,0,0,0,0,0,3,4,75.00
M Rawat,A Kumble,2,1,0,0,0,0,0,1,3,33.33
MM Patel,A Kumble,1,0,0,0,0,0,1,0,2,0.00
Kamran Khan,JD Ryder,2,1,1,0,0,0,0,3,4,75.00
Kamran Khan,A Kumble,0,0,0,0,0,0,1,0,1,0.00
