Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
PA Reddy,A Chandila,3,0,1,0,0,0,1,2,5,40.00
S Dhawan,A Chandila,1,0,0,0,0,0,0,0,1,0.00
S Dhawan,JP Faulkner,0,0,0,0,0,0,1,0,1,0.00
KC Sangakkara,JP Faulkner,2,0,0,0,1,0,1,4,4,100.00
GH Vihari,A Chandila,0,1,0,0,0,0,0,1,1,100.00
GH Vihari,JP Faulkner,2,2,0,0,0,0,0,2,4,50.00
GH Vihari,SR Watson,2,1,0,0,0,0,0,1,3,33.33
GH Vihari,KK Cooper,0,0,0,0,0,0,1,0,1,0.00
KV Sharma,A Chandila,3,0,1,0,1,0,0,6,5,120.00
KV Sharma,JP Faulkner,2,0,0,0,0,0,1,0,3,0.00
NLTC Perera,A Chandila,2,0,0,0,1,0,1,4,4,100.00
DJG Sammy,A Chandila,2,0,0,0,0,0,0,0,2,0.00
DJG Sammy,JP Faulkner,1,2,2,0,1,0,1,10,7,142.85
DJG Sammy,SR Watson,2,1,0,0,2,0,0,9,5,180.00
DJG Sammy,KK Cooper,1,3,0,0,2,0,0,11,6,183.33
DJG Sammy,SK Trivedi,2,3,0,0,1,1,0,13,7,185.71
DJG Sammy,STR Binny,5,5,2,0,2,0,0,17,14,121.42
A Mishra,JP Faulkner,0,0,0,0,0,0,1,0,1,0.00
A Mishra,SR Watson,2,1,0,0,1,0,0,5,4,125.00
A Mishra,KK Cooper,3,3,0,0,0,0,0,3,6,50.00
A Mishra,SK Trivedi,5,3,2,0,1,0,0,11,11,100.00
A Mishra,STR Binny,4,2,0,0,0,0,0,2,6,33.33
A Ashish Reddy,JP Faulkner,1,0,1,0,0,0,0,2,2,100.00
A Ashish Reddy,KK Cooper,1,2,1,0,1,0,0,8,5,160.00
A Ashish Reddy,STR Binny,0,2,1,0,0,0,1,4,4,100.00
DW Steyn,JP Faulkner,0,2,0,0,0,0,0,2,2,100.00
DW Steyn,KK Cooper,2,0,1,0,2,1,0,16,6,266.66
R Dravid,DW Steyn,2,2,0,0,0,0,0,2,4,50.00
R Dravid,I Sharma,4,1,0,0,3,0,0,13,8,162.50
R Dravid,NLTC Perera,4,2,0,0,0,0,1,2,7,28.57
R Dravid,DJG Sammy,6,2,1,0,1,0,0,8,10,80.00
R Dravid,A Mishra,0,3,0,0,0,1,0,9,4,225.00
R Dravid,KV Sharma,0,2,0,0,0,0,0,2,2,100.00
AM Rahane,DW Steyn,6,0,0,0,0,0,1,0,7,0.00
AM Rahane,I Sharma,1,1,0,0,0,0,0,1,2,50.00
SR Watson,DW Steyn,5,3,0,0,1,0,0,7,9,77.77
SR Watson,I Sharma,1,2,0,0,3,1,0,20,7,285.71
SR Watson,NLTC Perera,4,5,0,0,5,1,0,31,15,206.66
SR Watson,DJG Sammy,1,4,0,0,1,0,0,8,6,133.33
SR Watson,A Mishra,3,3,1,0,0,1,0,11,8,137.50
SR Watson,KV Sharma,1,3,0,0,3,1,0,21,8,262.50
STR Binny,DW Steyn,2,1,0,0,1,0,0,5,4,125.00
STR Binny,I Sharma,0,1,0,0,0,0,0,1,1,100.00
STR Binny,NLTC Perera,1,1,0,0,0,0,0,1,2,50.00
STR Binny,DJG Sammy,1,1,0,0,0,0,0,1,2,50.00
STR Binny,KV Sharma,0,1,0,0,0,0,0,1,1,100.00
