Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
CH Gayle,MG Johnson,4,3,0,0,0,0,0,3,7,42.85
CH Gayle,MM Patel,2,3,0,0,4,2,0,31,11,281.81
CH Gayle,JJ Bumrah,5,3,0,0,2,1,0,17,11,154.54
CH Gayle,JDP Oram,4,2,1,0,1,0,0,8,8,100.00
CH Gayle,Harbhajan Singh,9,4,0,0,2,1,0,18,16,112.50
CH Gayle,KA Pollard,1,1,0,0,2,1,0,15,5,300.00
TM Dilshan,MG Johnson,3,0,0,0,0,0,1,0,4,0.00
TM Dilshan,MM Patel,4,0,0,0,0,0,0,0,4,0.00
V Kohli,MG Johnson,1,1,0,0,1,0,0,5,3,166.66
V Kohli,MM Patel,4,1,0,0,0,1,0,7,6,116.66
V Kohli,JJ Bumrah,1,0,0,0,3,0,1,12,5,240.00
MA Agarwal,JJ Bumrah,1,0,0,0,0,0,1,0,2,0.00
MA Agarwal,JDP Oram,2,1,0,0,0,0,0,1,3,33.33
DT Christian,JJ Bumrah,2,2,0,0,0,0,0,2,4,50.00
DT Christian,JDP Oram,2,1,0,0,0,0,0,1,3,33.33
DT Christian,Harbhajan Singh,3,1,0,0,0,0,1,1,5,20.00
DT Christian,KA Pollard,1,0,0,0,0,0,0,0,1,0.00
KK Nair,JJ Bumrah,0,0,0,0,0,0,1,0,1,0.00
KK Nair,Harbhajan Singh,2,0,0,0,0,0,0,0,2,0.00
KB Arun Karthik,MG Johnson,2,1,0,0,1,0,0,5,4,125.00
KB Arun Karthik,MM Patel,1,2,0,0,0,0,0,2,3,66.66
KB Arun Karthik,JJ Bumrah,0,1,0,0,0,0,0,1,1,100.00
KB Arun Karthik,JDP Oram,6,2,0,0,2,0,0,10,10,100.00
KB Arun Karthik,Harbhajan Singh,0,1,0,0,0,0,0,1,1,100.00
RT Ponting,JD Unadkat,4,3,0,0,0,0,0,3,7,42.85
RT Ponting,DT Christian,4,2,2,0,0,1,0,12,9,133.33
RT Ponting,R Vinay Kumar,1,3,0,0,1,0,0,7,5,140.00
RT Ponting,M Muralitharan,5,1,1,0,0,0,0,3,7,42.85
RT Ponting,M Kartik,2,1,1,0,0,0,1,3,5,60.00
SR Tendulkar,JD Unadkat,3,1,0,0,1,0,0,5,5,100.00
SR Tendulkar,DT Christian,1,2,0,0,0,0,0,2,3,66.66
SR Tendulkar,R Vinay Kumar,3,2,1,0,1,0,0,8,7,114.28
SR Tendulkar,M Muralitharan,1,0,0,0,2,0,0,8,3,266.66
SR Tendulkar,M Kartik,1,0,0,0,0,0,0,0,1,0.00
KD Karthik,JD Unadkat,1,4,0,0,1,0,0,8,6,133.33
KD Karthik,DT Christian,2,3,0,0,1,3,0,25,9,277.77
KD Karthik,R Vinay Kumar,0,1,1,0,0,0,1,3,3,100.00
KD Karthik,M Muralitharan,1,6,0,0,1,1,0,16,9,177.77
KD Karthik,M Kartik,3,6,1,0,0,0,0,8,10,80.00
RG Sharma,JD Unadkat,0,1,0,0,1,0,0,5,2,250.00
RG Sharma,R Vinay Kumar,1,0,1,0,0,0,1,2,3,66.66
RG Sharma,M Muralitharan,1,1,0,0,0,0,0,1,2,50.00
RG Sharma,M Kartik,2,1,1,0,0,0,0,3,4,75.00
AT Rayudu,JD Unadkat,0,3,1,0,0,0,0,5,4,125.00
AT Rayudu,DT Christian,2,2,0,0,0,0,0,2,4,50.00
AT Rayudu,R Vinay Kumar,1,1,0,0,0,0,1,1,3,33.33
AT Rayudu,M Muralitharan,1,2,0,0,0,0,0,2,3,66.66
AT Rayudu,M Kartik,0,2,1,0,1,0,0,8,4,200.00
KA Pollard,R Vinay Kumar,0,1,0,0,1,0,0,5,2,250.00
Harbhajan Singh,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
