Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MN van Wyk,DP Nannes,0,4,1,1,1,0,0,13,7,185.71
MN van Wyk,A Nehra,3,4,0,0,1,0,1,8,9,88.88
MN van Wyk,A Mishra,3,2,0,0,2,0,0,10,7,142.85
MN van Wyk,PJ Sangwan,1,5,0,0,3,0,0,17,9,188.88
MN van Wyk,R Bhatia,4,6,2,0,4,0,0,26,16,162.50
BB McCullum,DP Nannes,4,3,0,0,1,2,0,19,10,190.00
BB McCullum,A Nehra,1,2,0,0,0,0,0,2,3,66.66
BB McCullum,A Mishra,2,2,2,0,0,0,0,6,6,100.00
BB McCullum,PJ Sangwan,6,2,0,0,0,1,1,8,10,80.00
BJ Hodge,A Nehra,3,1,0,0,0,0,0,1,4,25.00
BJ Hodge,A Mishra,3,2,0,0,0,0,0,2,5,40.00
BJ Hodge,PJ Sangwan,2,3,0,0,0,0,1,3,6,50.00
BJ Hodge,R Bhatia,0,4,0,0,0,0,0,4,4,100.00
MC Henriques,DP Nannes,0,4,1,0,1,1,0,16,7,228.57
MC Henriques,A Nehra,3,1,2,0,1,0,0,9,7,128.57
MC Henriques,A Mishra,6,0,0,0,0,0,0,0,6,0.00
MC Henriques,R Bhatia,0,3,1,0,0,0,0,5,4,125.00
WP Saha,A Nehra,0,1,0,0,0,0,0,1,1,100.00
G Gambhir,I Sharma,8,1,3,0,4,0,0,23,16,143.75
G Gambhir,AB Dinda,2,1,1,0,1,0,0,7,5,140.00
G Gambhir,MC Henriques,3,4,4,0,2,0,0,20,13,153.84
G Gambhir,BJ Hodge,1,4,0,0,0,0,0,4,5,80.00
G Gambhir,AB Agarkar,0,5,1,0,0,0,0,7,6,116.66
G Gambhir,M Kartik,3,8,1,0,0,0,0,10,12,83.33
DA Warner,I Sharma,1,0,0,1,2,0,0,11,4,275.00
DA Warner,AB Dinda,3,2,1,0,0,1,0,10,7,142.85
DA Warner,MC Henriques,1,1,0,0,2,0,0,9,4,225.00
DA Warner,BJ Hodge,2,1,0,0,1,0,0,5,4,125.00
DA Warner,AB Agarkar,2,1,0,0,0,0,1,1,4,25.00
TM Dilshan,I Sharma,1,1,1,0,0,1,0,9,4,225.00
TM Dilshan,MC Henriques,4,1,1,0,1,0,0,7,7,100.00
TM Dilshan,BJ Hodge,1,2,0,0,0,0,0,2,3,66.66
TM Dilshan,AB Agarkar,4,0,0,0,4,0,0,16,8,200.00
TM Dilshan,M Kartik,5,6,1,0,0,0,0,8,12,66.66
