Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
HH Gibbs,YK Pathan,1,2,0,0,0,0,1,2,4,50.00
HH Gibbs,RA Jadeja,4,0,1,0,1,0,0,6,6,100.00
AC Gilchrist,YK Pathan,10,1,1,0,3,0,0,15,15,100.00
AC Gilchrist,MM Patel,4,0,0,0,1,1,0,10,6,166.66
AC Gilchrist,RA Jadeja,0,2,0,0,0,0,1,2,3,66.66
AC Gilchrist,SM Harwood,5,1,0,0,1,0,0,5,7,71.42
AC Gilchrist,SK Warne,2,1,0,0,0,1,0,7,4,175.00
AA Bilakhia,YK Pathan,3,1,0,0,0,0,0,1,4,25.00
AA Bilakhia,SM Harwood,0,0,0,0,0,0,1,0,1,0.00
RG Sharma,YK Pathan,0,1,0,0,0,0,0,1,1,100.00
RG Sharma,MM Patel,1,1,0,0,1,1,0,11,4,275.00
RG Sharma,RA Jadeja,2,7,0,0,0,0,0,7,9,77.77
RG Sharma,SM Harwood,3,1,0,0,0,0,0,1,4,25.00
RG Sharma,SK Warne,0,5,0,0,0,0,0,5,5,100.00
RG Sharma,AS Raut,2,2,0,0,1,0,0,6,5,120.00
RG Sharma,SK Trivedi,1,1,0,0,0,1,1,7,4,175.00
TL Suman,MM Patel,1,0,1,0,0,0,0,2,2,100.00
TL Suman,RA Jadeja,2,4,0,0,0,0,0,4,6,66.66
TL Suman,SM Harwood,1,1,3,1,1,0,0,14,7,200.00
TL Suman,SK Warne,3,2,2,0,1,1,0,16,9,177.77
TL Suman,AS Raut,0,1,0,0,0,0,0,1,1,100.00
TL Suman,SK Trivedi,1,4,0,0,0,0,0,4,5,80.00
DR Smith,SM Harwood,2,1,0,0,1,0,1,5,5,100.00
DR Smith,SK Trivedi,1,2,0,0,0,0,0,2,3,66.66
GC Smith,FH Edwards,1,0,0,0,0,0,1,0,2,0.00
SA Asnodkar,FH Edwards,1,0,0,0,0,0,0,0,1,0.00
LA Carseldine,FH Edwards,7,0,2,0,0,0,0,4,9,44.44
LA Carseldine,RP Singh,4,1,0,0,2,0,0,9,7,128.57
LA Carseldine,DR Smith,2,1,0,0,3,0,0,13,6,216.66
LA Carseldine,RG Sharma,0,4,1,0,1,0,0,10,6,166.66
LA Carseldine,PP Ojha,0,2,0,0,0,0,0,2,2,100.00
LA Carseldine,Y Venugopal Rao,0,1,0,0,0,0,1,1,2,50.00
NV Ojha,RP Singh,5,0,0,0,0,0,1,0,6,0.00
RA Jadeja,RP Singh,5,0,1,0,0,0,0,2,6,33.33
RA Jadeja,RG Sharma,3,3,0,0,0,0,0,3,6,50.00
RA Jadeja,PP Ojha,2,1,0,0,0,1,0,7,4,175.00
RA Jadeja,Y Venugopal Rao,0,0,0,0,0,0,1,0,1,0.00
SK Warne,PP Ojha,3,4,0,0,0,0,1,4,8,50.00
SK Warne,Y Venugopal Rao,1,3,0,0,0,2,0,15,6,250.00
SK Warne,Shoaib Ahmed,1,2,0,0,0,0,0,2,3,66.66
AS Raut,FH Edwards,0,3,0,0,1,0,0,7,4,175.00
AS Raut,RP Singh,0,2,1,0,0,0,0,4,3,133.33
AS Raut,DR Smith,0,1,0,0,1,0,0,5,2,250.00
AS Raut,PP Ojha,0,5,0,0,1,0,0,9,6,150.00
AS Raut,Y Venugopal Rao,1,0,0,1,1,0,0,7,3,233.33
AS Raut,Shoaib Ahmed,1,4,0,0,0,0,0,4,5,80.00
YK Pathan,FH Edwards,1,1,0,0,1,0,0,5,3,166.66
YK Pathan,RP Singh,0,2,0,0,0,0,1,2,3,66.66
YK Pathan,PP Ojha,3,0,0,0,1,0,0,4,4,100.00
YK Pathan,Shoaib Ahmed,1,1,0,0,0,2,0,13,4,325.00
SM Harwood,FH Edwards,3,0,0,0,0,0,0,0,3,0.00
SM Harwood,DR Smith,2,1,1,0,0,0,0,3,4,75.00
