Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
MEK Hussey,DW Steyn,7,3,0,0,0,0,0,3,10,30.00
MEK Hussey,I Sharma,0,3,1,0,2,1,0,19,7,271.42
MEK Hussey,NLTC Perera,0,3,0,0,2,0,1,11,6,183.33
MEK Hussey,KV Sharma,3,3,0,0,0,1,0,9,7,128.57
MEK Hussey,A Mishra,1,6,1,0,1,1,0,18,10,180.00
MEK Hussey,DJG Sammy,0,1,0,0,0,1,0,7,2,350.00
M Vijay,DW Steyn,4,1,0,0,0,0,0,1,5,20.00
M Vijay,I Sharma,5,1,0,0,0,3,0,19,9,211.11
M Vijay,NLTC Perera,2,1,0,0,2,0,1,9,6,150.00
SK Raina,DW Steyn,1,4,0,0,0,0,0,4,5,80.00
SK Raina,I Sharma,0,3,0,0,4,1,0,25,8,312.50
SK Raina,NLTC Perera,3,3,0,1,2,1,0,20,10,200.00
SK Raina,KV Sharma,1,3,0,0,0,1,0,9,5,180.00
SK Raina,A Mishra,2,8,3,0,2,0,0,22,15,146.66
SK Raina,DJG Sammy,1,3,2,0,3,0,0,19,9,211.11
MS Dhoni,NLTC Perera,0,0,2,0,0,0,1,4,3,133.33
RA Jadeja,DW Steyn,1,1,0,0,2,0,0,9,4,225.00
RA Jadeja,DJG Sammy,0,1,0,0,1,0,0,5,2,250.00
PA Patel,MM Sharma,6,4,1,0,3,0,1,18,15,120.00
PA Patel,JO Holder,3,0,1,0,3,1,0,20,8,250.00
PA Patel,R Ashwin,1,4,0,0,0,0,0,4,5,80.00
PA Patel,SK Raina,0,2,0,0,0,0,0,2,2,100.00
S Dhawan,JO Holder,1,1,1,0,0,0,0,3,3,100.00
KC Sangakkara,MM Sharma,1,1,0,0,0,0,0,1,2,50.00
KC Sangakkara,JO Holder,1,0,0,0,0,0,0,0,1,0.00
KC Sangakkara,R Ashwin,3,2,0,0,0,0,1,2,6,33.33
GH Vihari,MM Sharma,3,1,0,0,0,0,0,1,4,25.00
GH Vihari,R Ashwin,0,1,0,0,0,0,0,1,1,100.00
GH Vihari,SK Raina,1,1,0,0,0,0,1,1,3,33.33
DJG Sammy,MM Sharma,0,0,0,0,0,1,1,6,2,300.00
DJG Sammy,SK Raina,0,1,0,0,0,0,0,1,1,100.00
NLTC Perera,MM Sharma,0,1,0,0,0,0,0,1,1,100.00
NLTC Perera,R Ashwin,1,4,0,0,0,0,0,4,5,80.00
NLTC Perera,CH Morris,1,1,0,0,1,1,0,11,4,275.00
NLTC Perera,DJ Bravo,0,1,0,0,0,1,1,7,3,233.33
KV Sharma,JO Holder,0,1,0,0,0,0,0,1,1,100.00
KV Sharma,R Ashwin,2,3,0,0,2,0,0,11,7,157.14
KV Sharma,CH Morris,1,3,1,0,0,0,0,5,5,100.00
KV Sharma,DJ Bravo,5,6,2,0,0,0,0,10,13,76.92
KV Sharma,RA Jadeja,3,2,0,0,1,1,0,12,7,171.42
A Mishra,JO Holder,3,1,1,0,0,0,0,3,5,60.00
A Mishra,DJ Bravo,0,2,0,0,0,0,0,2,2,100.00
A Mishra,RA Jadeja,0,1,0,0,0,0,0,1,1,100.00
DW Steyn,CH Morris,0,1,0,0,0,1,1,7,3,233.33
DW Steyn,DJ Bravo,3,2,0,0,1,0,0,6,6,100.00
DW Steyn,RA Jadeja,3,1,0,0,0,0,0,1,4,25.00
