Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
K Goel,SM Pollock,5,3,0,0,0,0,0,3,8,37.50
K Goel,A Nehra,3,2,0,0,1,0,0,6,6,100.00
K Goel,Harbhajan Singh,1,1,1,0,0,0,0,3,3,100.00
K Goel,DJ Bravo,3,0,0,0,0,1,0,6,4,150.00
IK Pathan,SM Pollock,0,1,0,0,0,0,0,1,1,100.00
IK Pathan,A Nehra,0,0,0,0,0,0,1,5,2,250.00
KC Sangakkara,SM Pollock,2,3,1,1,4,0,0,24,11,218.18
KC Sangakkara,A Nehra,2,3,0,0,1,0,0,7,6,116.66
KC Sangakkara,DS Kulkarni,3,3,2,0,2,1,0,21,11,190.90
KC Sangakkara,Harbhajan Singh,2,4,1,0,2,0,1,14,10,140.00
KC Sangakkara,DJ Bravo,3,3,2,0,2,0,0,15,10,150.00
KC Sangakkara,MA Khote,2,3,1,0,2,0,0,13,8,162.50
Yuvraj Singh,SM Pollock,0,1,0,0,1,1,1,11,4,275.00
Yuvraj Singh,Harbhajan Singh,0,2,1,0,0,0,0,4,3,133.33
Yuvraj Singh,DJ Bravo,0,1,1,0,0,0,0,3,2,150.00
RR Sarwan,A Nehra,0,1,1,0,0,0,1,3,3,100.00
RR Sarwan,DS Kulkarni,2,2,0,0,0,0,0,2,4,50.00
RR Sarwan,MA Khote,0,2,0,0,0,0,0,2,2,100.00
DPMD Jayawardene,A Nehra,0,1,0,0,0,0,0,1,1,100.00
DPMD Jayawardene,Harbhajan Singh,0,1,0,0,0,0,1,1,2,50.00
DPMD Jayawardene,DJ Bravo,0,1,1,0,0,0,0,3,2,150.00
DPMD Jayawardene,MA Khote,0,1,0,0,0,1,0,7,2,350.00
S Sohal,DS Kulkarni,1,0,0,0,0,0,1,0,2,0.00
S Sohal,Harbhajan Singh,2,0,0,0,0,0,0,0,2,0.00
B Lee,DS Kulkarni,2,2,0,0,0,1,0,8,5,160.00
B Lee,Harbhajan Singh,1,0,0,0,2,0,0,8,3,266.66
PP Chawla,Harbhajan Singh,0,0,0,0,0,0,1,0,1,0.00
S Sreesanth,DS Kulkarni,0,0,0,0,0,0,1,0,1,0.00
VRV Singh,DS Kulkarni,1,0,0,0,1,0,0,4,2,200.00
L Ronchi,B Lee,2,1,0,0,0,0,0,1,3,33.33
L Ronchi,IK Pathan,3,0,0,0,1,1,0,10,5,200.00
ST Jayasuriya,B Lee,5,0,0,0,0,0,1,0,6,0.00
ST Jayasuriya,IK Pathan,0,1,0,0,0,0,0,1,1,100.00
RV Uthappa,B Lee,1,0,0,0,0,0,0,0,1,0.00
RV Uthappa,IK Pathan,3,1,0,0,0,0,0,1,4,25.00
RV Uthappa,VRV Singh,1,0,0,0,1,0,1,4,3,133.33
RV Uthappa,S Sreesanth,1,3,1,0,0,1,0,11,6,183.33
RV Uthappa,PP Chawla,2,1,0,0,1,0,0,5,4,125.00
DJ Bravo,B Lee,1,0,0,0,1,0,0,4,2,200.00
DJ Bravo,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
DJ Bravo,VRV Singh,1,1,0,0,2,0,0,9,4,225.00
DJ Bravo,S Sreesanth,2,4,0,0,1,0,0,8,7,114.28
DJ Bravo,PP Chawla,4,1,0,0,0,0,1,1,6,16.66
SS Tiwary,VRV Singh,2,2,0,0,1,1,0,12,6,200.00
SS Tiwary,PP Chawla,1,1,0,0,1,0,1,5,4,125.00
SM Pollock,B Lee,2,2,0,0,0,0,0,2,4,50.00
SM Pollock,IK Pathan,0,2,0,0,0,0,0,2,2,100.00
SM Pollock,VRV Singh,1,2,0,0,1,1,0,12,5,240.00
SM Pollock,S Sreesanth,0,0,0,0,1,0,1,4,2,200.00
SM Pollock,PP Chawla,6,2,0,0,0,0,0,2,8,25.00
AM Nayar,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
AM Nayar,PP Chawla,0,2,0,0,0,0,0,2,2,100.00
Harbhajan Singh,IK Pathan,0,0,0,0,0,0,1,0,1,0.00
MA Khote,B Lee,1,2,0,0,0,0,0,2,3,66.66
MA Khote,IK Pathan,0,2,0,0,0,0,0,2,2,100.00
MA Khote,S Sreesanth,0,0,0,0,1,0,1,4,2,200.00
DS Kulkarni,B Lee,5,0,0,0,0,0,0,0,5,0.00
DS Kulkarni,VRV Singh,4,1,0,0,0,0,0,1,5,20.00
DS Kulkarni,S Sreesanth,5,1,0,0,0,0,0,1,6,16.66
A Nehra,IK Pathan,6,0,0,0,0,0,0,0,6,0.00
A Nehra,VRV Singh,0,1,0,0,0,0,0,1,1,100.00
A Nehra,S Sreesanth,2,1,0,0,0,0,0,1,3,33.33
