Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
SR Watson,S Narwal,2,2,0,0,2,0,0,10,6,166.66
SR Watson,SMSM Senanayake,3,5,0,0,1,0,0,9,9,100.00
SR Watson,Iqbal Abdulla,1,5,1,0,1,0,0,11,8,137.50
SR Watson,JH Kallis,3,3,1,0,0,0,0,5,7,71.42
SR Watson,SP Narine,4,0,0,0,0,0,1,0,5,0.00
AM Rahane,S Narwal,4,1,0,0,1,0,0,5,6,83.33
AM Rahane,SMSM Senanayake,2,1,0,0,0,0,1,1,4,25.00
JP Faulkner,SMSM Senanayake,2,1,0,0,0,0,0,1,3,33.33
JP Faulkner,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,0.00
SV Samson,SMSM Senanayake,2,2,0,0,0,1,0,8,5,160.00
SV Samson,Iqbal Abdulla,3,5,0,0,0,1,0,11,9,122.22
SV Samson,JH Kallis,0,4,1,0,1,0,0,10,6,166.66
SV Samson,SP Narine,1,4,0,0,0,0,0,4,5,80.00
SV Samson,R Bhatia,3,7,0,0,0,0,1,7,11,63.63
DH Yagnik,SMSM Senanayake,0,0,0,0,1,0,1,4,2,200.00
DH Yagnik,SP Narine,0,0,0,0,1,0,0,4,1,400.00
DH Yagnik,R Bhatia,1,2,0,0,0,0,0,2,3,66.66
OA Shah,SMSM Senanayake,0,1,0,0,0,0,0,1,1,100.00
OA Shah,JH Kallis,1,0,1,0,0,0,1,2,3,66.66
OA Shah,SP Narine,2,6,0,0,1,0,0,10,9,111.11
OA Shah,R Bhatia,1,7,0,0,1,0,0,11,9,122.22
STR Binny,SP Narine,2,2,0,0,0,0,0,2,4,50.00
STR Binny,R Bhatia,0,1,0,0,0,0,0,1,1,100.00
R Dravid,JH Kallis,1,0,1,0,1,0,0,6,3,200.00
G Gambhir,AA Chavan,1,3,1,0,0,0,0,5,5,100.00
G Gambhir,JP Faulkner,2,3,0,0,1,0,0,7,6,116.66
G Gambhir,SR Watson,2,0,0,0,0,0,1,0,3,0.00
MS Bisla,AA Chavan,3,2,0,0,1,1,1,12,8,150.00
MS Bisla,JP Faulkner,5,0,0,0,1,0,0,4,6,66.66
MS Bisla,SR Watson,5,0,1,0,2,0,0,10,8,125.00
MS Bisla,GB Hogg,1,1,1,0,0,0,0,3,3,100.00
JH Kallis,AA Chavan,0,1,0,0,0,0,0,1,1,100.00
JH Kallis,JP Faulkner,5,2,0,0,0,0,0,2,7,28.57
JH Kallis,SR Watson,1,1,0,1,0,0,0,4,3,133.33
JH Kallis,GB Hogg,4,6,0,0,1,1,0,16,12,133.33
JH Kallis,SK Trivedi,0,5,0,0,1,0,0,9,6,150.00
JH Kallis,STR Binny,0,1,0,0,0,0,0,1,1,100.00
YK Pathan,AA Chavan,1,1,1,0,0,1,0,9,4,225.00
YK Pathan,JP Faulkner,2,3,0,0,0,0,0,3,5,60.00
YK Pathan,SR Watson,1,2,0,0,1,0,0,6,4,150.00
YK Pathan,GB Hogg,0,4,0,0,0,1,0,10,5,200.00
YK Pathan,SK Trivedi,4,6,0,0,2,0,0,14,12,116.66
YK Pathan,STR Binny,3,1,0,0,0,1,0,7,5,140.00
