Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DA Warner,CH Gayle,2,7,0,0,0,0,0,7,9,77.77
DA Warner,CK Langeveldt,3,5,0,0,3,2,0,29,13,223.07
DA Warner,I Sharma,1,1,0,0,2,1,0,15,5,300.00
DA Warner,DJ Hussey,5,9,0,0,1,0,0,13,15,86.66
DA Warner,AD Mathews,2,4,0,0,0,0,0,4,6,66.66
DA Warner,M Kartik,3,8,1,0,1,1,0,20,14,142.85
DA Warner,AB Agarkar,0,3,1,0,2,1,0,19,7,271.42
V Sehwag,CH Gayle,0,0,0,0,2,0,1,8,3,266.66
G Gambhir,CK Langeveldt,0,1,0,0,0,0,1,1,2,50.00
KD Karthik,I Sharma,0,0,0,0,0,0,1,0,1,0.00
PD Collingwood,CH Gayle,3,5,1,0,1,2,0,23,12,191.66
PD Collingwood,CK Langeveldt,1,0,0,0,0,0,1,0,2,0.00
PD Collingwood,DJ Hussey,1,6,1,1,0,0,0,11,9,122.22
PD Collingwood,AD Mathews,2,3,0,0,1,0,0,7,6,116.66
PD Collingwood,M Kartik,4,6,0,0,0,0,0,6,10,60.00
PD Collingwood,AB Agarkar,3,2,0,0,1,0,0,6,6,100.00
KM Jadhav,CK Langeveldt,0,0,0,0,1,0,0,4,1,400.00
CH Gayle,DP Nannes,2,1,0,0,0,0,0,1,3,33.33
CH Gayle,AB McDonald,2,2,0,0,2,2,0,22,8,275.00
CH Gayle,A Mishra,1,6,0,0,0,0,0,6,7,85.71
CH Gayle,R Bhatia,1,1,0,0,0,0,1,1,3,33.33
SC Ganguly,DP Nannes,6,0,0,0,1,0,1,4,8,50.00
SC Ganguly,AB McDonald,1,1,0,0,0,0,0,1,2,50.00
Mandeep Singh,DP Nannes,1,0,0,0,0,0,0,0,1,0.00
Mandeep Singh,A Mishra,2,0,0,0,0,0,1,0,3,0.00
MK Tiwary,AB McDonald,0,0,0,0,0,0,1,0,1,0.00
MK Tiwary,A Mishra,2,0,0,0,0,0,0,0,2,0.00
DJ Hussey,AB McDonald,0,1,0,0,0,0,0,1,1,100.00
DJ Hussey,A Mishra,4,5,0,0,0,1,0,11,10,110.00
DJ Hussey,R Bhatia,3,4,1,0,2,0,0,14,10,140.00
DJ Hussey,UT Yadav,7,3,0,0,0,0,1,3,11,27.27
AD Mathews,DP Nannes,1,2,0,0,1,0,0,6,4,150.00
AD Mathews,A Mishra,1,1,0,0,0,0,0,1,2,50.00
AD Mathews,R Bhatia,1,3,1,0,0,0,0,5,5,100.00
AD Mathews,UT Yadav,0,4,0,0,2,0,1,12,7,171.42
WP Saha,DP Nannes,1,1,1,0,0,0,0,3,3,100.00
WP Saha,AB McDonald,1,5,0,0,1,0,0,9,7,128.57
WP Saha,R Bhatia,1,1,0,0,0,0,0,1,2,50.00
WP Saha,UT Yadav,1,2,0,0,1,0,0,6,4,150.00
WP Saha,PD Collingwood,0,1,0,0,0,0,0,1,1,100.00
AB Agarkar,AB McDonald,0,2,0,0,0,0,0,2,2,100.00
AB Agarkar,R Bhatia,1,2,0,0,1,0,0,6,4,150.00
AB Agarkar,UT Yadav,0,3,0,0,0,0,0,3,3,100.00
AB Agarkar,PD Collingwood,0,0,3,0,0,0,1,6,4,150.00
M Kartik,AB McDonald,1,1,0,0,0,0,0,1,2,50.00
CK Langeveldt,AB McDonald,0,0,0,0,0,0,1,0,1,0.00
