Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
PA Patel,AB Dinda,0,1,0,0,0,0,0,1,1,100.00
PA Patel,Anureet Singh,2,1,0,0,2,0,0,9,5,180.00
PA Patel,AB Agarkar,1,2,0,0,0,0,0,2,3,66.66
PA Patel,M Kartik,2,2,0,0,1,0,0,6,5,120.00
PA Patel,BJ Hodge,2,1,1,0,1,0,0,7,5,140.00
GJ Bailey,AB Dinda,7,0,1,0,3,0,0,14,11,127.27
GJ Bailey,Anureet Singh,0,1,0,0,0,0,0,1,1,100.00
GJ Bailey,AB Agarkar,2,0,0,0,1,0,0,4,3,133.33
GJ Bailey,M Kartik,1,3,0,0,0,0,0,3,4,75.00
GJ Bailey,BJ Hodge,0,3,0,0,0,0,0,3,3,100.00
GJ Bailey,BAW Mendis,0,3,1,0,0,0,0,5,4,125.00
GJ Bailey,DJ Hussey,1,0,0,0,0,0,0,0,1,0.00
SK Raina,AB Dinda,4,2,0,0,0,1,1,8,8,100.00
SK Raina,AB Agarkar,0,1,0,0,0,0,0,1,1,100.00
SK Raina,M Kartik,2,3,0,0,2,0,0,11,7,157.14
SK Raina,BJ Hodge,2,2,0,0,0,0,0,2,4,50.00
SK Raina,BAW Mendis,0,5,0,0,1,2,0,21,8,262.50
SK Raina,DJ Hussey,3,1,4,0,0,0,0,9,8,112.50
MS Dhoni,AB Dinda,1,2,0,0,1,0,0,6,4,150.00
MS Dhoni,AB Agarkar,2,4,1,0,2,0,0,14,9,155.55
MS Dhoni,M Kartik,0,2,0,0,0,0,0,2,2,100.00
MS Dhoni,BAW Mendis,4,4,1,0,1,0,0,10,10,100.00
MS Dhoni,DJ Hussey,0,2,0,0,0,1,0,8,3,266.66
JA Morkel,AB Agarkar,2,3,0,0,1,2,0,19,8,237.50
JA Morkel,BAW Mendis,0,2,0,0,0,0,0,2,2,100.00
BB McCullum,JA Morkel,4,1,0,0,4,1,0,23,10,230.00
BB McCullum,S Tyagi,2,1,0,0,5,1,0,27,9,300.00
BB McCullum,M Muralitharan,8,2,0,0,2,0,0,10,12,83.33
BB McCullum,SB Jakati,2,5,2,0,0,1,1,15,11,136.36
BB McCullum,SK Raina,2,2,2,0,0,0,0,6,6,100.00
SC Ganguly,JA Morkel,1,2,0,0,0,0,0,2,3,66.66
SC Ganguly,S Tyagi,7,2,0,0,0,0,0,2,9,22.22
SC Ganguly,M Muralitharan,1,0,0,0,0,0,1,0,2,0.00
BJ Hodge,JA Morkel,0,2,1,0,2,0,0,12,5,240.00
BJ Hodge,M Muralitharan,5,2,1,0,0,0,0,4,8,50.00
BJ Hodge,SB Jakati,4,5,2,0,0,2,0,21,13,161.53
BJ Hodge,SK Raina,2,3,2,0,2,0,0,15,9,166.66
BJ Hodge,L Balaji,1,5,1,0,0,2,0,19,9,211.11
DJ Hussey,L Balaji,0,1,1,0,0,0,0,3,2,150.00
WP Saha,JA Morkel,0,1,0,0,0,0,0,1,1,100.00
WP Saha,M Muralitharan,0,2,0,0,0,0,0,2,2,100.00
WP Saha,SK Raina,0,2,1,0,0,0,0,4,3,133.33
WP Saha,L Balaji,1,2,1,0,2,1,0,18,7,257.14
