Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
G Gambhir,B Lee,2,2,0,0,0,0,0,2,4,50.00
G Gambhir,IK Pathan,3,2,2,0,0,0,0,6,7,85.71
V Sehwag,B Lee,3,0,0,0,2,0,1,8,6,133.33
V Sehwag,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
TM Dilshan,B Lee,2,0,0,0,0,0,0,0,2,0.00
TM Dilshan,PP Chawla,5,0,0,0,0,0,0,0,5,0.00
TM Dilshan,S Sreesanth,1,2,0,0,1,0,1,6,5,120.00
TM Dilshan,RR Powar,3,4,0,0,0,0,0,4,7,57.14
AB de Villiers,IK Pathan,2,0,1,0,0,0,0,2,3,66.66
AB de Villiers,PP Chawla,1,0,0,0,0,0,0,0,1,0.00
AB de Villiers,S Sreesanth,2,0,0,0,1,0,1,4,4,100.00
AB de Villiers,RR Powar,0,1,2,0,0,0,0,5,3,166.66
M Manhas,PP Chawla,1,2,3,0,1,0,0,12,7,171.42
M Manhas,S Sreesanth,4,2,1,0,0,0,0,4,7,57.14
M Manhas,RR Powar,3,2,1,0,1,0,0,8,7,114.28
M Manhas,Yuvraj Singh,0,2,0,0,0,0,0,2,2,100.00
M Manhas,WA Mota,1,0,0,0,0,0,1,0,2,0.00
KD Karthik,B Lee,1,2,0,0,0,0,0,2,3,66.66
KD Karthik,IK Pathan,0,3,2,0,0,0,1,7,6,116.66
KD Karthik,PP Chawla,3,1,1,0,0,0,0,3,5,60.00
KD Karthik,S Sreesanth,5,2,1,0,0,0,0,4,8,50.00
KD Karthik,RR Powar,0,1,0,0,0,0,0,1,1,100.00
KD Karthik,Yuvraj Singh,0,1,1,1,0,1,0,12,4,300.00
KD Karthik,WA Mota,0,1,1,0,0,0,0,3,2,150.00
MF Maharoof,B Lee,5,0,0,0,0,0,1,0,6,0.00
MF Maharoof,WA Mota,0,1,1,0,0,0,0,3,2,150.00
DL Vettori,IK Pathan,0,1,0,0,0,0,1,1,2,50.00
R Bhatia,B Lee,0,0,0,0,0,0,1,0,1,0.00
PJ Sangwan,B Lee,1,1,0,0,0,0,0,1,2,50.00
PJ Sangwan,IK Pathan,0,2,1,0,0,0,0,4,3,133.33
A Nehra,IK Pathan,0,1,0,0,0,0,0,1,1,100.00
S Sohal,A Nehra,7,2,0,0,0,0,1,2,10,20.00
S Sohal,MF Maharoof,1,1,0,0,0,0,0,1,2,50.00
SM Katich,A Nehra,1,2,0,0,0,0,0,2,3,66.66
SM Katich,PJ Sangwan,2,0,0,0,3,1,0,18,6,300.00
SM Katich,MF Maharoof,0,0,0,0,0,0,1,0,1,0.00
LA Pomersbach,MF Maharoof,4,1,0,0,2,0,1,9,8,112.50
Yuvraj Singh,A Nehra,5,0,0,0,0,0,0,0,5,0.00
Yuvraj Singh,PJ Sangwan,5,1,1,0,0,0,1,3,8,37.50
Yuvraj Singh,MF Maharoof,1,1,0,0,0,0,0,1,2,50.00
Yuvraj Singh,DL Vettori,4,4,0,0,1,0,0,8,9,88.88
Yuvraj Singh,R Bhatia,1,3,1,0,0,0,0,5,5,100.00
Yuvraj Singh,TM Dilshan,1,1,0,0,0,0,0,1,2,50.00
KC Sangakkara,A Nehra,5,0,1,0,0,0,0,2,6,33.33
KC Sangakkara,PJ Sangwan,2,1,2,0,1,0,0,9,6,150.00
KC Sangakkara,MF Maharoof,8,2,1,0,0,0,0,4,11,36.36
KC Sangakkara,DL Vettori,6,3,0,0,1,0,0,7,10,70.00
KC Sangakkara,R Bhatia,4,3,0,0,3,0,0,15,10,150.00
KC Sangakkara,TM Dilshan,1,2,0,0,1,0,0,6,4,150.00
IK Pathan,PJ Sangwan,2,0,0,0,0,2,0,12,4,300.00
IK Pathan,MF Maharoof,2,0,1,0,0,1,0,8,4,200.00
IK Pathan,R Bhatia,2,1,0,0,0,0,0,1,3,33.33
