Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
LMP Simmons,A Nehra,5,4,0,0,1,0,0,8,10,80.00
LMP Simmons,MM Sharma,0,1,2,0,1,0,0,9,4,225.00
LMP Simmons,R Ashwin,6,2,0,0,1,1,0,12,10,120.00
LMP Simmons,RA Jadeja,3,2,0,0,4,1,0,24,10,240.00
LMP Simmons,P Negi,2,4,0,0,1,1,0,14,8,175.00
LMP Simmons,DJ Bravo,1,1,0,0,0,0,0,1,2,50.00
LMP Simmons,DR Smith,0,0,0,0,0,0,1,0,1,0.00
PA Patel,A Nehra,3,0,0,0,0,0,0,0,3,0.00
RG Sharma,A Nehra,1,2,0,0,2,0,0,10,5,200.00
RG Sharma,MM Sharma,3,1,1,0,2,1,0,17,8,212.50
RG Sharma,R Ashwin,1,0,1,0,0,1,0,8,3,266.66
RG Sharma,RA Jadeja,0,2,0,0,0,0,0,2,2,100.00
RG Sharma,P Negi,0,4,0,0,0,0,0,4,4,100.00
RG Sharma,DJ Bravo,0,1,0,0,2,0,1,9,4,225.00
KA Pollard,A Nehra,1,0,0,0,1,3,0,22,5,440.00
KA Pollard,MM Sharma,3,2,1,0,0,0,1,4,7,57.14
KA Pollard,DJ Bravo,0,3,1,0,1,0,0,9,5,180.00
KA Pollard,DR Smith,0,1,0,0,0,0,0,1,1,100.00
AT Rayudu,A Nehra,0,1,0,0,0,0,0,1,1,100.00
AT Rayudu,MM Sharma,2,2,0,0,0,1,0,8,5,160.00
AT Rayudu,DJ Bravo,2,5,0,0,0,1,0,11,8,137.50
AT Rayudu,DR Smith,3,2,4,0,0,1,0,16,10,160.00
HH Pandya,DJ Bravo,1,0,0,0,0,0,1,0,2,0.00
Harbhajan Singh,DJ Bravo,2,0,0,0,0,1,0,6,3,200.00
DR Smith,SL Malinga,6,3,0,0,1,0,0,7,10,70.00
DR Smith,MJ McClenaghan,4,2,0,0,0,1,0,8,7,114.28
DR Smith,R Vinay Kumar,4,2,0,0,1,0,0,6,7,85.71
DR Smith,HH Pandya,6,4,0,0,4,0,0,20,14,142.85
DR Smith,Harbhajan Singh,2,4,0,0,3,0,1,16,10,160.00
MEK Hussey,SL Malinga,2,0,0,0,0,0,0,0,2,0.00
MEK Hussey,MJ McClenaghan,2,0,0,0,0,0,1,0,3,0.00
MEK Hussey,R Vinay Kumar,3,0,0,0,1,0,0,4,4,100.00
SK Raina,MJ McClenaghan,1,0,0,0,1,0,0,4,2,200.00
SK Raina,R Vinay Kumar,1,0,0,0,0,0,0,0,1,0.00
SK Raina,HH Pandya,2,2,1,0,2,0,0,12,7,171.42
SK Raina,Harbhajan Singh,2,4,1,0,0,1,1,12,9,133.33
MS Dhoni,SL Malinga,0,1,1,0,0,1,1,9,4,225.00
MS Dhoni,MJ McClenaghan,2,0,0,0,1,0,0,4,3,133.33
MS Dhoni,HH Pandya,2,1,1,0,0,0,0,3,4,75.00
MS Dhoni,Harbhajan Singh,0,2,0,0,0,0,0,2,2,100.00
DJ Bravo,MJ McClenaghan,1,0,0,0,0,1,1,6,3,200.00
DJ Bravo,Harbhajan Singh,1,1,1,0,0,0,0,3,3,100.00
P Negi,SL Malinga,1,2,0,0,0,0,1,2,4,50.00
P Negi,R Vinay Kumar,0,1,0,0,0,0,0,1,1,100.00
F du Plessis,SL Malinga,0,1,0,0,0,0,0,1,1,100.00
F du Plessis,R Vinay Kumar,1,0,0,0,0,0,1,0,2,0.00
RA Jadeja,SL Malinga,0,2,0,0,0,0,0,2,2,100.00
RA Jadeja,MJ McClenaghan,0,2,0,0,0,0,0,2,2,100.00
RA Jadeja,R Vinay Kumar,0,3,0,0,1,0,0,7,4,175.00
R Ashwin,SL Malinga,0,2,0,0,0,0,0,2,2,100.00
R Ashwin,MJ McClenaghan,1,0,0,0,0,0,1,0,2,0.00
MM Sharma,MJ McClenaghan,1,1,0,0,0,0,0,1,2,50.00
MM Sharma,R Vinay Kumar,0,0,2,0,1,2,0,20,5,400.00
