Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
S Anirudha,P Kumar,0,0,0,0,0,0,1,0,1,0.00
M Vijay,P Kumar,2,1,0,1,1,1,0,14,6,233.33
M Vijay,RJ Harris,7,0,1,1,2,0,0,13,11,118.18
M Vijay,R McLaren,2,3,0,0,0,0,0,3,5,60.00
M Vijay,PP Chawla,2,2,1,0,3,1,1,22,10,220.00
M Vijay,AM Nayar,0,3,1,0,0,1,0,11,5,220.00
M Vijay,BA Bhatt,1,3,1,0,0,1,0,11,6,183.33
SK Raina,P Kumar,0,0,0,0,0,0,1,0,1,0.00
S Badrinath,P Kumar,9,1,0,0,0,0,0,1,10,10.00
S Badrinath,RJ Harris,5,3,0,0,1,0,0,7,9,77.77
S Badrinath,R McLaren,2,8,1,0,1,0,0,14,12,116.66
S Badrinath,PP Chawla,2,3,1,0,1,0,0,9,7,128.57
S Badrinath,AM Nayar,1,3,1,0,2,0,0,13,7,185.71
S Badrinath,BA Bhatt,1,4,3,0,3,0,0,22,11,200.00
MS Dhoni,P Kumar,1,0,1,0,2,2,0,22,6,366.66
MS Dhoni,RJ Harris,0,1,2,0,0,0,1,5,4,125.00
MS Dhoni,R McLaren,1,5,0,0,2,0,0,13,8,162.50
MS Dhoni,PP Chawla,0,0,1,0,0,0,0,2,1,200.00
MS Dhoni,BA Bhatt,0,1,0,0,0,0,0,1,1,100.00
PC Valthaty,R Ashwin,3,5,1,0,3,0,0,19,12,158.33
PC Valthaty,TG Southee,7,2,0,0,5,0,0,22,14,157.14
PC Valthaty,JA Morkel,0,4,2,0,5,1,0,34,12,283.33
PC Valthaty,S Randiv,3,5,1,0,4,0,0,23,13,176.92
PC Valthaty,SB Styris,1,1,0,0,1,1,0,11,4,275.00
PC Valthaty,SB Jakati,0,4,1,0,1,0,0,10,6,166.66
PC Valthaty,SK Raina,1,1,0,0,0,0,0,1,2,50.00
AC Gilchrist,R Ashwin,2,5,1,0,1,0,0,11,9,122.22
AC Gilchrist,TG Southee,0,3,0,0,1,0,0,7,4,175.00
AC Gilchrist,JA Morkel,0,1,0,0,0,0,1,1,2,50.00
SE Marsh,JA Morkel,1,3,0,0,0,0,0,3,4,75.00
SE Marsh,S Randiv,2,5,1,0,0,0,0,7,8,87.50
SE Marsh,SB Styris,0,2,0,0,0,0,0,2,2,100.00
Sunny Singh,S Randiv,0,2,0,0,0,0,1,2,3,66.66
Sunny Singh,SB Jakati,0,3,0,0,1,0,0,7,4,175.00
Sunny Singh,SK Raina,1,1,0,0,1,1,0,11,4,275.00
AM Nayar,TG Southee,0,0,0,0,0,0,1,0,1,0.00
KD Karthik,R Ashwin,0,2,0,0,1,0,0,6,3,200.00
KD Karthik,TG Southee,2,2,1,0,0,0,0,4,5,80.00
KD Karthik,SB Jakati,0,1,0,0,1,1,0,11,3,366.66
