Batsman,Bowler,0s,1s,2s,3s,4s,6s,Dismissal,Runs,Balls,SR
DPMD Jayawardene,DW Steyn,6,1,0,0,1,1,0,11,9,122.22
DPMD Jayawardene,I Sharma,2,0,0,0,0,0,1,0,3,0.00
V Sehwag,DW Steyn,2,1,0,0,0,0,0,1,3,33.33
V Sehwag,I Sharma,6,3,0,0,0,0,0,3,9,33.33
V Sehwag,NLTC Perera,1,2,1,0,0,0,0,4,4,100.00
V Sehwag,DJG Sammy,0,0,0,0,0,0,1,0,1,0.00
UBT Chand,DW Steyn,1,0,0,0,1,0,1,4,3,133.33
UBT Chand,I Sharma,4,1,0,0,1,0,0,5,6,83.33
UBT Chand,NLTC Perera,8,0,0,0,1,0,0,4,9,44.44
UBT Chand,DJG Sammy,0,1,0,0,0,0,0,1,1,100.00
UBT Chand,KV Sharma,2,1,0,0,0,0,0,1,3,33.33
UBT Chand,A Mishra,0,2,0,0,0,0,0,2,2,100.00
DA Warner,DW Steyn,1,1,0,0,0,0,0,1,2,50.00
DA Warner,DJG Sammy,3,1,0,0,0,0,0,1,4,25.00
DA Warner,KV Sharma,1,1,1,0,0,0,0,3,3,100.00
DA Warner,A Mishra,2,3,0,0,0,0,1,3,6,50.00
BMAJ Mendis,DW Steyn,0,0,1,0,0,0,0,2,1,200.00
BMAJ Mendis,DJG Sammy,0,1,1,0,0,0,1,3,3,100.00
BMAJ Mendis,KV Sharma,0,2,0,0,0,0,0,2,2,100.00
BMAJ Mendis,A Mishra,0,2,1,0,0,0,0,4,3,133.33
KM Jadhav,KV Sharma,0,0,0,0,0,0,1,0,1,0.00
KM Jadhav,A Mishra,1,1,1,0,0,0,0,3,3,100.00
IK Pathan,DW Steyn,0,0,0,0,0,0,1,0,1,0.00
IK Pathan,NLTC Perera,1,2,0,0,0,0,0,2,3,66.66
IK Pathan,DJG Sammy,3,3,1,0,0,0,0,5,7,71.42
IK Pathan,KV Sharma,1,1,1,0,0,0,0,3,3,100.00
IK Pathan,A Mishra,3,1,1,0,0,0,0,3,5,60.00
J Botha,NLTC Perera,1,0,0,0,0,0,1,0,2,0.00
J Botha,A Mishra,4,1,0,0,0,0,0,1,5,20.00
S Nadeem,NLTC Perera,1,0,0,0,0,0,0,0,1,0.00
S Nadeem,DJG Sammy,2,0,0,0,0,0,0,0,2,0.00
A Nehra,NLTC Perera,0,0,0,0,0,0,1,0,1,0.00
UT Yadav,DW Steyn,4,0,1,0,0,0,0,2,5,40.00
PA Patel,IK Pathan,1,1,0,0,0,0,0,1,2,50.00
PA Patel,UT Yadav,3,2,0,0,1,0,0,6,6,100.00
PA Patel,A Nehra,0,3,0,0,0,0,0,3,3,100.00
PA Patel,J Botha,1,1,1,0,0,0,0,3,3,100.00
PA Patel,BMAJ Mendis,2,1,0,0,0,0,1,1,4,25.00
S Dhawan,IK Pathan,2,1,0,0,1,0,0,5,4,125.00
S Dhawan,UT Yadav,1,2,1,0,2,0,0,12,6,200.00
S Dhawan,A Nehra,3,1,0,0,1,0,0,5,5,100.00
S Dhawan,J Botha,0,0,0,0,0,0,1,0,1,0.00
A Ashish Reddy,A Nehra,1,1,0,0,1,0,1,5,4,125.00
A Ashish Reddy,J Botha,2,0,0,0,0,0,0,0,2,0.00
DJG Sammy,J Botha,3,3,0,0,0,0,0,3,6,50.00
DJG Sammy,BMAJ Mendis,2,4,1,0,0,1,0,12,8,150.00
DJG Sammy,S Nadeem,3,3,0,0,0,0,0,3,6,50.00
KC Sangakkara,J Botha,1,2,0,0,0,0,1,2,4,50.00
KC Sangakkara,BMAJ Mendis,2,2,0,0,0,0,0,2,4,50.00
KC Sangakkara,S Nadeem,3,2,1,0,0,0,0,4,6,66.66
GH Vihari,UT Yadav,3,0,0,0,2,0,0,8,5,160.00
GH Vihari,J Botha,1,0,1,0,0,0,0,2,2,100.00
GH Vihari,BMAJ Mendis,1,1,0,0,0,0,0,1,2,50.00
